"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0098_3005_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0064_3004_T"	"HKB0220_3003_N"	"HKB0007_3005_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0134_3006_T"	"HKB0216_3000_N"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0752_3000_T"	"HKB0719_3001_N"	"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0538_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3002_T"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0008_3006_T"	"HKB0164_3006_T"	"HKB0004_3006_T"	"HKB0036_3006_T"	"HKB0065_3006_T"	"HKB0182_3006_T"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0088_3000_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0576_3000_T"	"HKB0665_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"
"MCEMP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MRC1"	4.78031009904338	2.59454854955035	4.06350294230616	3.54966917072649	2.63691458035588	4.2585189247113	1.36737106564853	5.01925711868108	3.98185265328974	3.81762325751143	4.86937792403133	5.08236196955747	1.65992455840238	3.97544676564096	2.81352468929781	4.54720302475693	4.0746766862945	4.01524777369894	4.14323013477689	3.52606881166759	4.67412163263239	4.08915913191124	4.92457500339273	6.75702324650746	2.42223300068305	2.43295940727611	2.98913900736823	4.26753579806874	3.75915583380027	2.95233356636969	4.59275601044103	3.87282875953489	4.5981269599196	2.79701297783614	2.82781902461732	4.26228280642066	4.83137058796754	3.6915341649192	4.48220292629596	4.16751850373522	5.18467702068089	5.86170728658586	4.19692173382033	4.04875931191986	4.9136075118231	6.91934008244201	4.63865311646611	5.73849764388979	5.33521168170579	6.47816289273763	4.95745033634712	5.06565847093199	5.08703845676695	6.1266012351573	5.1122831085982	4.95698592461258	5.34305243492297	6.98322165074267	5.60377468646397	3.22958792274065	5.18626283566979	5.49217365961083	3.96069703930431	4.82476785314329	6.18408189037026	6.07189135305663	5.75194568161502	4.29057185085208	4.99186193055632	4.50080205305716	4.26528685756517	4.98230913012977	6.44890095114513	4.6409679104499	4.70653055253812	4.85996954822103	5.6313953536956	4.32696871158789	6.1101961777542	4.92694824794977	4.91647664443772	4.22958792274065	4.03298241669943	5.46205231879643	5.50620838930675	6.6167693662935	6.85337194086739	6.68608026353771	4.94626298433245	6.03364324351038	5.69181329717138	5.69376571221778	6.04919510562227	5.75033852024471	3.90496571868403	5.85996954822103	6.84611717333673	6.93038253286194	4.80322703643493	6.55504921280718	6.31015831794782	5.34908214639109	6.32373033752135	3.64038956005495	4.51096191927738	5.06436554026363	4.93451650158608	6.12453492852952	5.40258575823259	5.3547342399706	2.51601514700366	4.70099449416827	7.04023491675437	6.31632679205715	4.80992886572143	4.46597446450407	2.21412480535285	3.4944156103975	2.67129337248158	2.16349873228288	2.4541758931858	3.13422093976063	2.81966818349646	2.10768786931437	4.57470704641555	1.29865831556452	1.87970576628229	3.9429835981871	1.85598969730848	3.54843662469604	3.68369645430652	2.65764000520782	1.28095631383106	2.60407132366886	2.67129337248158
"ITGAM"	3.68369645430652	3.63691458035588	2.70043971814109	3.55704241526372	3.79701297783614	3.05137210172103	3.38543103719352	4.16430358309365	3.32912359629157	4.20867331962947	5.88484209379946	4.37155886261196	3.19692173382033	2.92789645372882	2.76553474636298	4.89675621847481	3.35049724708413	3.53729606709084	3.55704241526372	3.87184364850932	3.72574115650395	3.84197311892718	5.5713734359732	4.88313201565728	3.95698592461258	3.12763327972587	3.57046293102604	3.75915583380027	3.62877359520165	3.60999129521268	3.69710657447697	4.21878116778407	4.24944534108584	4.73172632271578	4.1101961777542	3.56193705962243	3.14404636961671	2.54596836910529	2.88362081628567	3.03738222200308	3.16992500144231	3.76871365703048	3.31469652565629	2.91456452349394	3.35614381022528	4.9986468390058	3.12598165385472	4.02059109477325	3.11103131238874	5.25171909260596	3.15055967657538	3	3.29865831556452	4.62993940943954	4.0574502721839	3.29719141656586	4.19219416528334	5.70956635383999	4.39231742277876	2.38128337250378	3.8972404255748	4.04001567884788	2.91456452349394	3.15380533607904	3.94673086014031	3.8923910259134	3.4276061727819	2.99638874644762	3.27649666564036	3.21878116778407	2.80322703643493	4.09508049190141	4.56803210477128	3.31034012061215	3.27947129564447	3.42492208821069	4.01703108052784	2.78031009904338	3.90689059560852	4.12680770314203	3.78972925137577	2.71808758396052	3.11270013274936	3.26002565596146	3.61941301059794	4.48155728070859	3.63575439127776	4.87823487911234	3.23878685958712	3.94953493301701	3.74092756031863	4.11935617703968	3.73660487531425	3.4541758931858	2.40599235967584	3.65878273401283	4.32409051603798	5.41278152533848	3.0686708106651	4.29498826769145	4.30085587126876	3.09423606984577	4.72027846523333	2.13750352374994	2.88557436437143	3.76447355099267	3.72900887033786	3.81762325751143	3.53729606709084	3.65191274464578	2.10433665981474	2.87184364850932	4.2149019101607	4.24716800037477	3.58014548442338	2.33342373372519	3.68481873755322	4.24260250592898	2.68929916053589	2.85399564717639	3.52606881166759	3.34482849699744	3.81044310384517	3.53480866123175	4.00180224263399	5.13832300405648	3.63459326844576	3.56315813040281	3.73009646559547	3.76234881564413	4.62175885670973	3.30742852519225	3.01613970265525	3.54843662469604	4.35895882583233
"FCN1"	3.84899843040002	1.95233356636969	1.66902676550963	2.98367769469807	2.18586654531133	2.85996954822103	1.61823865559545	3.40871186102943	2	2.91838623444635	2.81147103052984	4.12680770314203	3.08746284125034	1.38404980679516	2.95046841415012	3.01077983875324	3.58976348698498	3.27649666564036	2.85199883711245	3.25398926623079	3.81659970653491	2.25701061820602	2.81557542886257	5.67185946824748	2.26603689399532	1.22650852980868	2.19849415363908	2.22032995487956	1.89530262133331	1.26303440583379	2.06695024392463	2.87184364850932	0.575312330687437	1.19534759832222	2.62293035092018	1.68706068833989	3.71479501111816	2.16992500144231	1.82374936030827	2.58014548442338	3.41006969175638	3.16349873228288	3.07724299893246	1.98550043030488	2.52105073690096	4.39300425689832	1.84799690655495	3.40735275114004	2.5033487351675	3.98913900736823	3.13586316536868	2.90110824301451	2.73335434061383	4.44493204894218	3.86591881455221	2.66220549965362	3.88264304936184	5.18229502502548	2.70929063572336	1.59931779369823	3.86393845042397	1.51096191927738	3.93451650158608	3.76341157447001	3.28835856219366	4.31542131594578	3.27947129564447	3.26153081524341	2.46466826700344	2.43028527297778	1.07724299893246	2.56803210477128	4.13586316536868	3.37155886261196	2.4931349223055	3.49569516262407	4.21412480535285	4.35191096110308	4.11769504266975	3.07382023329167	2.43562859405209	2.13422093976063	2.05658352836637	2.81762325751143	2.76765479823735	4.72410451986685	2.24488705912353	4.0574502721839	2.70708299177171	4.40531168259745	2.45680614923047	3.25550073314839	4.40531168259745	3.10433665981474	2.0703893278914	4.28466218548316	4.41818994794577	4.12928301694497	3.44757919654888	4.46466826700344	4.53915881110803	3.66789212523023	2.29572302453997	1.37295209791183	2.63691458035588	3.4154882710497	3.7235585614721	4.31397137105902	2.02502879449152	2.03562390973072	0.933572638261024	2.19849415363908	3.13586316536868	3.67694435910691	2.70487196445635	1.26303440583379	2.03562390973072	1.15704371014558	2.45680614923047	2.57531233068744	1.74846123300404	0.75702324650746	1.56071495447448	0.526068811667588	2.53605290024021	0.84799690655495	1.22650852980868	2.78240856492737	0.37851162325373	0.565597175854225	2.64154602908752	0.475084882948783	0.604071323668861	0.650764559116902	2.4905701304462
"OLR1"	2.67355642399014	3.46858331700683	2.54349588342577	3.68818035858693	4.52418907844937	2.89530262133331	4.07980475463526	4.56254772419912	1.81557542886257	4.08576455377831	6.22554487000337	3.17312743348066	4.28466218548316	3.68257329734758	3.89627184880738	4.06608919045777	3.52105073690096	4.06004738366994	3.57531233068744	3.98185265328974	2.24792751344359	4.09254574154357	5.22149045504206	1.70929063572336	4.3212065669699	4.12928301694497	3.41413553298445	4.19849415363908	4.46401472450489	2.90496571868403	2.58736499093646	3.74308405554959	4.32048467801769	4.77663042305105	4.31034012061215	4.1811025507538	0.505890929729957	2.12763327972587	1.07724299893246	3.44095219802964	1.4541758931858	0.650764559116902	1.94860084749336	2.82984955984469	1.95233356636969	1.20163386116965	2	1.10433665981474	0	1.06350294230616	1.46988597627446	2.70708299177171	0.0426443374084937	1.01435529297707	0.495695162624069	1.75702324650746	0.176322772640463	0.678071905112638	1.66902676550963	2.32192809488736	0.0426443374084937	1.74416109557041	0.111031312388744	0.176322772640463	0.124328135002202	1.17632277264046	1.84398384404833	1.27500704749987	1.13093086982645	0.985500430304885	2.62760683812965	0.20163386116965	0.124328135002202	3.03562390973072	1.10433665981474	0.422233000683048	0.748461233004036	0.411426245726465	2.55826763405574	2.81352468929781	1.85598969730848	2.93357263826102	1.41142624572647	2.02147972741045	2.4541758931858	1.0071955014042	1.87970576628229	0.111031312388744	2.62058641045188	1.28688114778816	2.32192809488736	1.55090066464752	0.516015147003665	2.4905701304462	3.07382023329167	1.21412480535285	0.333423733725192	0.31034012061215	0.124328135002202	0.871843648509318	0.495695162624069	3.1586601753465	0.855989697308481	1.6507645591169	1.1243281350022	3.26753579806873	1.02147972741045	2.81966818349646	1.70043971814109	2.50080205305716	3.55704241526372	1.65535182861255	0.7311832415722	0.565597175854225	2.25701061820602	1.27500704749987	5.36317107711924	3.62058641045188	2.5033487351675	3.48542682717024	4.13668357769724	3.97452931248388	3.91169158187234	4.89917563048051	4.35120427725799	4.53356334821451	4.25701061820602	4.9297909977186	4.26978123827438	3.91647664443772	5.51506901403224	3.67016051412663	4.44228003525258	4.87725345387661	3.43295940727611
"CD300C"	2.07724299893246	0.739848102699327	1.56071495447448	1.82781902461732	1.80322703643493	1.23878685958712	1.6915341649192	1.26303440583379	1.09761079662642	1.4905701304462	2.35895882583233	1.60407132366886	2.03210084316702	1.61823865559545	1.31614574229336	2.01077983875324	1.43829285157915	0.978195629681652	1.95977015521147	2.0703893278914	1.98913900736823	1.0496307677246	2.60644222813161	2.58976348698498	1.58014548442338	1.03562390973072	1.80322703643493	1.60407132366886	1.06350294230616	1.65535182861255	1.81147103052984	2.01077983875324	2.6915341649192	1.98913900736823	1.83995958748953	1.94485844580754	1.11769504266975	1.03562390973072	1.22650852980868	0.978195629681652	0.807354922057604	1.77820857639809	1.21412480535285	1.61353165291793	1.25701061820602	2.09085343045111	1.06350294230616	1.89141918684608	0.823749360308273	2.08746284125034	1.36737106564853	1.06350294230616	0.678071905112638	1.74416109557041	1.41142624572647	1.4594316186373	1.29865831556452	2.77188557851537	0.863938450423971	0.782408564927373	1.07724299893246	1.13750352374994	0.815575428862573	0.895302621333307	1.33913738491959	1.83592407425437	1.29865831556452	0.823749360308273	1.09085343045111	0.910732661902913	1.07724299893246	1.03562390973072	1.94860084749336	1.51601514700366	1.23878685958712	0.815575428862573	1.49569516262407	0.978195629681652	1.75702324650746	1.29865831556452	0.807354922057604	1.09761079662642	0.941106310946431	1.59454854955035	1.81147103052984	1.93734439215023	1.26903314645524	1.44890095114513	1.53605290024021	1.66448284036468	1.44360665147561	1.62760683812965	1.64616265715789	1	0.956056652412403	1.29278174922785	1.19534759832222	1.57531233068744	1.30451104180995	1.98550043030488	1.87184364850932	1.47508488294878	1.75702324650746	0.356143810225275	1.30451104180995	2.03210084316702	0.941106310946431	1.71369581484336	1.28688114778816	0.941106310946431	0.594548549550354	0.773996325111173	1.40053792958373	1.88362081628567	1.01435529297707	0.659924558402378	2.34198574722862	1.94860084749336	1.0703893278914	1.46466826700344	1.18269229751619	0.948600847493356	0.773996325111173	1.50589092972996	1.61823865559545	1.72246602447109	1.28688114778816	1.72683121703249	1.0703893278914	2.01792190799726	2.4931349223055	1.4594316186373	1.01435529297707	2.16027483140859	1.43829285157915
"CLEC12A"	2.8499992594661	1.7311832415722	1.65992455840238	1.67355642399014	1.35614381022528	1.38956681176273	1.54596836910529	1.65535182861255	0.887525270741587	1.14404636961671	3.56071495447448	1.29278174922785	1.19534759832222	0.687060688339892	0.831877241191673	2.11769504266975	1.64616265715789	1.63226821549951	2.20789285164133	2.16027483140859	2.81557542886257	1.78659636189081	2.82578562746479	2.87970576628229	1.63691458035588	1.37851162325373	0.650764559116902	2.28095631383106	2.10097764772482	0.650764559116902	1.42223300068305	1.80322703643493	2.06350294230616	2.47248777146274	2.07724299893246	2.51601514700366	2.30158764660319	1.0496307677246	1.25701061820602	1.38956681176273	1.22032995487956	1.55581615506164	1.59454854955035	1.51096191927738	1.22032995487956	1.1243281350022	0.344828496997441	2.4032677223393	1.19534759832222	3.29425313644451	1.44890095114513	1.20163386116965	1.14404636961671	2.02502879449152	2.611172380044	1.799087306074	3.114367024952	3.38266725274504	2.72465027173297	1.19534759832222	2.24488705912353	1.43295940727611	1.41142624572647	1.57046293102604	0.839959587489532	1.15704371014558	2.15704371014558	0.704871964456353	0.505890929729957	0.669026765509631	0.903038270112912	0.704871964456353	2.30742852519225	1.63691458035588	0.831877241191673	1.13093086982645	1.97452931248388	1.41142624572647	1.76128527336162	1.1243281350022	0.713695814843359	0.454175893185802	0.925999418556223	2.07382023329167	1.24488705912353	1.10433665981474	1.09085343045111	1.02856915219677	2.02147972741045	1.4541758931858	1.66448284036468	1.64154602908752	2.30158764660319	1.39506279951758	1.24488705912353	1.85598969730848	2.90303827011291	2.09761079662642	1.56559717585423	1.52606881166759	1.43295940727611	2.15380533607904	2.33628338786443	0.584962500721156	1.28095631383106	1.42223300068305	1.35614381022528	1.77399632511117	0.956056652412403	1.79493566280354	1.70929063572336	1.22032995487956	1.62293035092018	2.50589092972996	1.90689059560852	0.773996325111173	1.13750352374994	0.887525270741587	0.632268215499513	0.782408564927373	0.545968369105292	0.22650852980868	0.807354922057604	1.25701061820602	0.516015147003665	0.687060688339892	0.765534746362977	0.782408564927373	1.22650852980868	1.28688114778816	1.55090066464752	0.659924558402378	0.765534746362977	1.42223300068305	0.948600847493356
"CD33"	3.08746284125034	2.52356195605701	2.56559717585422	2.51349074558812	2.82374936030827	2.22650852980868	2.72246602447109	3.41142624572647	2.30742852519225	2.44360665147561	3.77610398807316	3.27500704749987	2.4594316186373	2.26903314645524	1.85199883711245	2.80322703643493	2.64616265715789	2.9297909977186	2.51601514700366	3.07210580048042	2.89530262133331	3.01792190799726	3.73984810269933	4.10517519226548	2.42492208821069	1.99276843076892	2.5385381636298	2.07382023329167	2.52606881166759	2.02502879449152	2.99276843076892	2.6915341649192	3.68144926531496	3.31179371775365	2.68706068833989	3.05484847699562	2.66902676550963	2.13750352374994	2.08065766334523	2.46988597627446	3.07553263116736	3.13586316536868	2.45680614923047	2.83794324189103	2.4931349223055	3.48928602262588	2.4905701304462	3.77505054148317	2.83592407425437	3.91456452349394	2.08746284125034	2.4931349223055	2.77610398807316	3.83289001416474	3.15055967657538	2.86789646399265	3.52606881166759	4.18586654531133	2.92789645372882	1.68706068833989	3.02502879449152	3.07553263116736	1.81147103052984	1.99276843076892	3.23572705983806	3.52230689287139	3.11103131238874	2.11769504266975	2.92789645372882	2.46727948045998	2.19849415363908	2.33913738491959	3.85897561429202	2.41953889151378	1.75274859140713	2.3533232911629	3.17472598770613	2.40871186102943	3.4235781709818	2.71808758396052	2.3533232911629	2.28983446517751	1.91073266190291	3.0408924306469	3.56315813040281	3.67581593117227	2.95233356636969	4.01970191444255	2.83592407425437	3.81557542886257	2.76977173924945	3.43295940727611	3.25096157353322	3.13093086982645	2.21412480535285	3.19849415363908	4.50271248596606	4.07980475463526	2.45154083301783	3.58616424593091	3.38818953715608	3	4.32624970083746	1.66902676550963	2.52105073690096	2.82578562746479	2.51096191927738	3.57410150808939	3.20320115631661	3.24336442569366	1.87578006306849	1.90303827011291	3.41278152533848	3.32624970083746	2.4276061727819	2.20789285164133	2.85598969730848	2.31903981556254	1.28095631383106	1.83995958748953	1.98185265328974	1.20789285164133	2.13422093976063	2.51853513898218	2.36737106564853	2.32192809488736	2.21412480535285	2.57288966842058	2.0496307677246	2.34482849699744	4.00090140274153	1.54596836910529	2.31614574229336	3.13093086982645	1.92219784839637
"ADGRE3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DPEP2"	3.05658352836637	1.63226821549951	1.59931779369823	2.12763327972587	1.53605290024021	1.89141918684608	1.6959938131099	2.31034012061215	1.8073549220576	1.64616265715789	2.18586654531133	2.23266075679027	1.23266075679027	1.22650852980868	1.21412480535285	1.66902676550963	1.66448284036468	1.66902676550963	1.56071495447448	2.0703893278914	2.88557436437143	1.64616265715789	3.21101219348551	2.6915341649192	1.29278174922785	1.43295940727611	0.823749360308273	1.73984810269933	1.46466826700344	1.25096157353322	1.48542682717024	1.58976348698498	1.62760683812965	1.62293035092018	1.66448284036468	2.54843662469604	1.60407132366886	1.57046293102604	1.01435529297707	1.46466826700344	2.02502879449152	1.99276843076892	1.73984810269933	1.790772037862	1.82781902461732	2.76553474636298	1.6959938131099	2.08406426478847	1.16349873228288	3.48413813120167	2.41142624572647	1.46988597627446	1.88362081628567	2.39506279951758	2.72683121703249	1.95977015521147	2.65992455840238	3.86294724802092	2.04614178164472	0.903038270112912	2.25701061820602	1.61823865559545	1.71808758396052	2.15380533607904	2.4594316186373	2.52356195605701	1.81147103052984	1.64154602908752	1.26303440583379	1.0496307677246	1.32192809488736	1.48026512205446	2.26603689399532	1.89141918684608	1.40053792958373	1.31614574229336	2.05658352836637	1.77399632511117	2.22342254993494	1.38956681176273	2.05658352836637	1.4905701304462	1.14404636961671	1.81147103052984	1.64154602908752	1.88752527074159	1.01435529297707	2.27500704749987	1.25701061820602	2.06004738366994	1.87970576628229	1.82374936030827	1.72246602447109	1.8073549220576	1.65535182861255	1.93734439215023	2.79285535236249	3.06004738366994	1.4541758931858	2.8094144442359	2.17312743348066	0.941106310946431	2.65992455840238	2.26002565596146	1.41142624572647	1.61353165291793	1.92219784839637	1.85199883711245	1.31614574229336	1.62760683812965	1.13093086982645	1.14404636961671	2.13093086982645	2.79493566280354	1.25096157353322	0.895302621333307	1.81966818349646	1.43295940727611	0.53605290024021	0.871843648509318	1.23878685958712	0.823749360308273	0.963474123974886	0.978195629681652	1.78659636189081	1.58014548442338	1.71808758396052	1.76977173924945	1.4905701304462	2.19534759832222	1.29278174922785	1.11103131238874	1.28688114778816	1.60880924267552	1.55090066464752
"FCER1G"	6.93734439215023	5.79025073883523	5.01122725542325	5.87725345387661	6.04548665635946	5.3215673760354	5.95698592461258	6.48220292629596	5.28651155766423	5.30524096595448	8.15350136549655	6.77109325169954	6.41886457739032	5.9957106289071	5.57531233068744	6.07553263116736	5.61706334388818	6.16932375323987	6.86974805146507	6.67835365397417	6.36754580010534	6.24621804640558	7.40284153255129	7.37042586738464	5.90640961709402	6.02147972741045	6.33503298658685	5.77768271707355	6.12391445900198	6.01658546043445	6.77267747042486	6.57908961472428	8.14042080013396	7.01803322276456	6.67341508722384	6.59514556799086	5.31143045574974	5.22110372536788	5.36702153323231	4.83491342970104	5.92694824794977	6.05202456048283	5.14649230697719	5.71671659170597	5.29682445864937	7.52997707390733	5.07382023329167	6.07167687375186	5.00450139223494	6.35825558670513	5.55090066464752	5.14282184411593	4.76022094646651	6.23150921086705	4.90929308582382	5.06436554026363	5.90134963765088	7.13226836577046	5.31867837373655	4.35755200461808	5.467605550083	5.42492208821069	4.73009646559547	4.91408609701272	6.18050594379476	6.16269343221124	6.11727946005392	4.84096670448742	5.47767732756531	5.2137360959228	5.32876467228402	5.01256867350306	6.54179358819477	5.51349074558812	5.89263388342444	4.85996954822103	5.94789988624827	5.14852742516046	7.09676785471469	6.26171884978794	5.7679195858018	5.33378150063115	4.8073549220576	6.11332544304199	6.35508676166836	6.99378756313484	7.2579534945489	6.88472001256047	5.74469931420784	7.27658971572526	6.05549936581374	6.72860081064319	6.21062264439691	6.2228431931073	5.04176864995163	5.65219964830406	7.07307041961431	6.54008928198252	5.14445431392619	6.20535341079454	6.46041493916217	6.25701061820602	6.24164954001753	4.4988890869768	5.24336442569366	5.92718535782637	5.11852584893567	6.72000478695481	5.62673115067279	6.19377174339668	5.02059109477325	4.61470984411521	6.39626226099011	5.63255905211795	5.40122086216022	4.60110220337641	6.22458056608344	6.66434061183981	5.14893410452634	5.32445060465607	5.91408609701272	5.60288440871842	5.37989816352469	5.64875303298957	6.45187047886432	5.83693401132109	5.06695024392463	6.11165734626313	5.55949181320504	5.68032435684402	7.64947175718163	4.97452931248388	5.68453824857773	6.25417828621676	5.13463167144765
