"HKB0040_3002_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0132_3006_T"	"HKB0155_3000_T"	"HKB0168_3006_T"	"HKB0186_3000_T"	"HKB0214_3006_T"	"HKB0573_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0719_3002_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0056_3002_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0186_3002_N"	"HKB0209_3004_T"	"HKB0210_3006_T"	"HKB0233_3000_N"	"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0033_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0049_3006_T"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0143_3000_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0161_3001_T"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0207_3001_T"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0225_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0538_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0044_3000_N"	"HKB0079_3000_N"	"HKB0208_3006_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0031_3001_T"	"HKB0035_3006_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0120_3000_T"	"HKB0127_3006_T"	"HKB0134_3006_T"	"HKB0143_3006_T"	"HKB0158_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0216_3000_N"	"HKB0220_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0605_3000_T"	"HKB0620_3000_T"	"HKB0650_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0737_3000_T"	"HKB0752_3000_T"
"PRPH"	0.20163386116965	0.739848102699327	0.422233000683048	0.22650852980868	0.443606651475615	0.389566811762726	0.176322772640463	0.0840642647884746	0.0840642647884746	0.815575428862573	0.286881147788162	0.137503523749935	0.150559676575381	0	0.367371065648529	0.0565835283663675	0.16349873228288	0	0.344828496997441	2.38128337250378	0.214124805352847	0.565597175854225	0.31034012061215	0.516015147003665	0.6959938131099	0.238786859587116	1.38404980679516	0.37851162325373	0.321928094887362	1.05658352836637	0.321928094887362	0.250961573533219	0.956056652412403	0.933572638261024	0.584962500721156	0.687060688339892	0.389566811762726	0.37851162325373	0.238786859587116	0.0840642647884746	0.75702324650746	0.632268215499513	0.545968369105292	0.575312330687437	0.641546029087524	0.263034405833794	0.565597175854225	0.411426245726465	0.575312330687437	0.137503523749935	0.773996325111173	1.20163386116965	0.641546029087524	0.31034012061215	0.613531652917927	0.286881147788162	0.31034012061215	0.495695162624069	0.443606651475615	0.422233000683048	0.516015147003665	0.367371065648529	0.400537929583729	0.263034405833794	0.333423733725192	0.963474123974886	0.176322772640463	0.7311832415722	0.918386234446348	0.333423733725192	0.464668267003444	0.678071905112638	0.516015147003665	0.650764559116902	0.704871964456353	0.704871964456353	0.454175893185802	0.641546029087524	0.55581615506164	0.367371065648529	0.263034405833794	0.505890929729957	0.150559676575381	0.389566811762726	0.55581615506164	0.27500704749987	0.137503523749935	0.333423733725192	0.321928094887362	0.189033824390017	0.0426443374084937	0.214124805352847	0.604071323668861	0.565597175854225	0.137503523749935	0.594548549550354	0.0426443374084937	0	0.0840642647884746	0.22650852980868	0.807354922057604	0.22650852980868	0.150559676575381	0.0840642647884746	0.344828496997441	0.0426443374084937	0	0.0976107966264223	0.0565835283663675	0.263034405833794	0	0	0	0	0.16349873228288	0.189033824390017	0.0285691521967709	0.0840642647884746	0.0840642647884746	0.124328135002202	0.0840642647884746	0.613531652917927	0.150559676575381	0.27500704749987	0.0840642647884746	0.214124805352847	0	0	0.124328135002202	0	0.111031312388744	0.137503523749935	0.176322772640463	0.0840642647884746	0.124328135002202	0.0285691521967709	0.0285691521967709	0.124328135002202	0.0426443374084937	0.0426443374084937	0.111031312388744	0.111031312388744
"PCDH11X"	0.22650852980868	0.485426827170242	0.37851162325373	0.286881147788162	0.799087306074004	0.321928094887362	0.505890929729957	0.150559676575381	0.0426443374084937	0.321928094887362	0.137503523749935	0.485426827170242	0.111031312388744	0.137503523749935	0.669026765509631	0.189033824390017	0.0840642647884746	2.48284828306847	2.26903314645524	0.0143552929770701	2.27798474729977	0.910732661902913	1.82374936030827	0.722466024471091	0.687060688339892	0.871843648509318	1.51601514700366	2.25701061820602	0.879705766282288	0.356143810225275	0.176322772640463	0.124328135002202	1.23878685958712	0.516015147003665	0.748461233004036	0.978195629681652	0.790772037862	0.250961573533219	0.356143810225275	0.454175893185802	0.613531652917927	0.604071323668861	0.37851162325373	0.978195629681652	0.505890929729957	0.790772037862	0.887525270741587	0.286881147788162	0.286881147788162	0.748461233004036	1.09085343045111	1.37295209791183	0.464668267003444	1.06350294230616	0.475084882948783	0.0840642647884746	0.333423733725192	0.344828496997441	0.432959407276106	0.831877241191673	0.669026765509631	0.604071323668861	1.34482849699744	0.422233000683048	0.895302621333307	0.622930350920177	0.0840642647884746	0.22650852980868	0.6959938131099	0.613531652917927	1.52105073690096	0.815575428862573	0.111031312388744	0.823749360308273	1.27500704749987	1.39506279951758	0.443606651475615	1.6915341649192	0.748461233004036	0.565597175854225	0.389566811762726	0.650764559116902	0.238786859587116	0.565597175854225	0.189033824390017	1.84799690655495	1.09761079662642	0.53605290024021	0.6959938131099	0.839959587489532	0.526068811667588	1.60880924267552	0.887525270741587	1.24488705912353	0.286881147788162	1.41142624572647	0.0285691521967709	0.344828496997441	0.286881147788162	0.189033824390017	0.895302621333307	0.37851162325373	0.0565835283663675	0.0976107966264223	0.0565835283663675	0	0	0.0426443374084937	0.0426443374084937	0.22650852980868	0.0143552929770701	0.0143552929770701	0.070389327891398	0.0840642647884746	0.31034012061215	1.67807190511264	0.0426443374084937	0.124328135002202	0.0426443374084937	0.367371065648529	0.0976107966264223	3.78868571061353	1.17632277264046	0.400537929583729	0.176322772640463	0.443606651475615	0.137503523749935	0	0.0143552929770701	0	0.0565835283663675	0.22650852980868	0.0143552929770701	0.111031312388744	0.0285691521967709	0.0976107966264223	0.839959587489532	0.0565835283663675	0.27500704749987	0.070389327891398	0.0426443374084937	0.0976107966264223
"KRT72"	0.545968369105292	0.0840642647884746	0	0.0565835283663675	0	0.0426443374084937	0.16349873228288	0	0	0	0	0	0	0.0426443374084937	0.0976107966264223	0.933572638261024	0	0	0.0285691521967709	0	0	0.176322772640463	0.0426443374084937	0	0	0.070389327891398	0	0.0840642647884746	0	0.189033824390017	0.0426443374084937	0	0	0	0.0565835283663675	0	0	0.189033824390017	0.111031312388744	0.124328135002202	0	0.0285691521967709	0	0.0426443374084937	0.263034405833794	0.0840642647884746	0	0.124328135002202	0	0.137503523749935	0.0426443374084937	0	0	0	0	0.0426443374084937	0	0	0.137503523749935	0	0	0.22650852980868	0	0	0	0	0	0	0	0.0565835283663675	0	0.20163386116965	0.0840642647884746	0.20163386116965	0.150559676575381	0	0	0.0565835283663675	0.0426443374084937	0	0.111031312388744	0	0	0	0	0	0.0976107966264223	0.0426443374084937	0.124328135002202	0.0426443374084937	0	0	0.0565835283663675	0	0.070389327891398	0	0	0	0	0	0.0426443374084937	0.0426443374084937	0.16349873228288	0.0840642647884746	0	0.0840642647884746	0	0.176322772640463	0	0	0.070389327891398	0	0	0.0285691521967709	0.0840642647884746	0	0	0	0.0285691521967709	0.0426443374084937	0.0285691521967709	0.356143810225275	0	0	0	0	0.298658315564515	0	0.0976107966264223	0	0	0	0.070389327891398	0	0	0	0.16349873228288	0	0.0840642647884746	0	0	0.495695162624069
"FXYD7"	0.839959587489532	0.356143810225275	0.687060688339892	0.0565835283663675	0.584962500721156	0.286881147788162	0.176322772640463	0.286881147788162	0.356143810225275	0.189033824390017	0.250961573533219	0	0	0.333423733725192	0.0976107966264223	0.678071905112638	0.584962500721156	0.124328135002202	0.298658315564515	0	0.53605290024021	0.687060688339892	0	0.432959407276106	0.356143810225275	0.389566811762726	0.37851162325373	0.298658315564515	0.214124805352847	0.250961573533219	0.565597175854225	0	0.422233000683048	0.286881147788162	0	0.250961573533219	0.137503523749935	0.150559676575381	0.176322772640463	0.678071905112638	0.189033824390017	0.286881147788162	0.0840642647884746	0.150559676575381	0.485426827170242	0.0840642647884746	0.367371065648529	0.070389327891398	0.545968369105292	0.16349873228288	0.214124805352847	0.565597175854225	0.070389327891398	0.20163386116965	0.516015147003665	0.20163386116965	0.344828496997441	0.37851162325373	0.22650852980868	0.333423733725192	0.16349873228288	0.150559676575381	0.495695162624069	0	0.137503523749935	0.55581615506164	0	0.565597175854225	0.31034012061215	0.176322772640463	0.464668267003444	0.871843648509318	0.070389327891398	0	0.150559676575381	0.411426245726465	0	0	0.495695162624069	0.250961573533219	0	0.495695162624069	0	0.0840642647884746	0.124328135002202	0	0.632268215499513	0	0.124328135002202	0.27500704749987	0.464668267003444	0	0.389566811762726	0.238786859587116	0.111031312388744	0.27500704749987	0	0	0	0.7311832415722	0.22650852980868	0.37851162325373	0.0976107966264223	0.070389327891398	0.367371065648529	0	0.137503523749935	0.0565835283663675	0.321928094887362	0.16349873228288	0.189033824390017	0.176322772640463	0.0840642647884746	0.150559676575381	0.27500704749987	0	0.20163386116965	0.111031312388744	0.0840642647884746	0.739848102699327	0.16349873228288	0.22650852980868	0.189033824390017	0.344828496997441	0.321928094887362	0.176322772640463	0.422233000683048	0.176322772640463	0.286881147788162	0	0.584962500721156	0.250961573533219	0	0.782408564927373	0	0	0.189033824390017	0.111031312388744	0.150559676575381	0	0.111031312388744	0.0840642647884746
"GNG13"	0	0	0.070389327891398	0	0	0	0.070389327891398	0.150559676575381	0	0.238786859587116	0.176322772640463	0	0	0	0	0	0	0	0	1.61823865559545	0	0.070389327891398	0	0.111031312388744	0	0	0	0.0840642647884746	0	0	0	0.0840642647884746	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238786859587116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0840642647884746	0.250961573533219	0	0	0	0	0	0.0840642647884746	0.20163386116965	0	0	0	0	0.189033824390017	0	0.495695162624069	0	0.0565835283663675	0.070389327891398	0.124328135002202	0	0	0	0	0	0.070389327891398	0	0	0	0.070389327891398	0.0840642647884746	0	0.31034012061215	0	0	0	0	0	0.0426443374084937
"NPHS1"	0.263034405833794	0	0.389566811762726	0.0976107966264223	0	0.176322772640463	0	0.070389327891398	0.0285691521967709	0.070389327891398	0	0	0	0.0565835283663675	0.0285691521967709	0.20163386116965	0.389566811762726	0	0.0143552929770701	0.250961573533219	0	0	0.0285691521967709	0.0143552929770701	0.0143552929770701	0.0565835283663675	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0.0143552929770701	0	0	0.0143552929770701	0	0	0	0.27500704749987	0	0.0143552929770701	0.0565835283663675	0	0.0143552929770701	0	0	0	0.0143552929770701	0.0143552929770701	0	0	0	0	0	0.0143552929770701	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0.0976107966264223	0	0.0426443374084937	0	0	0	0	0.0143552929770701	0	0	0	0	0.0285691521967709	0	0.286881147788162	0.464668267003444	0.0143552929770701	0.31034012061215	0	0	0.16349873228288	0.0143552929770701	0.137503523749935	0.321928094887362	0.22650852980868	0	0	0.189033824390017	0.0285691521967709	0	0.0285691521967709	0.0285691521967709	0.0285691521967709	0.464668267003444	0.0565835283663675	0.189033824390017	0.0285691521967709	0.124328135002202	0.0285691521967709	0.485426827170242	0.22650852980868	0	0.0976107966264223	0	0.0143552929770701	0.0285691521967709	0.0426443374084937	0	0.070389327891398	0.0426443374084937	0	0	0.0285691521967709	0.0143552929770701	0.214124805352847	0.0426443374084937
"TAS1R3"	1.58976348698498	0.298658315564515	0.389566811762726	0.799087306074004	0.321928094887362	0.584962500721156	3.21256933885081	0.321928094887362	0.333423733725192	1	2.34766565630097	2.66220549965362	1.27500704749987	0.704871964456353	0.250961573533219	0.879705766282288	0.713695814843359	4.19613488076516	0.16349873228288	1.04264433740849	0.584962500721156	2.16671544496642	0.0840642647884746	0.286881147788162	0.454175893185802	0.321928094887362	0.432959407276106	0.298658315564515	0.31034012061215	1.14404636961671	0.0565835283663675	0.422233000683048	0.443606651475615	0.443606651475615	0.263034405833794	0.22650852980868	0.298658315564515	0.367371065648529	0.356143810225275	0.263034405833794	0.545968369105292	0.0565835283663675	0.124328135002202	0.22650852980868	0.20163386116965	0.443606651475615	0.176322772640463	0.27500704749987	0.137503523749935	0.871843648509318	0.333423733725192	0.37851162325373	0.124328135002202	0.22650852980868	0.400537929583729	0.27500704749987	0.070389327891398	0.0565835283663675	0.27500704749987	0.16349873228288	0.0976107966264223	0.22650852980868	0.111031312388744	0.411426245726465	0.070389327891398	0.505890929729957	0.124328135002202	0.411426245726465	0.22650852980868	0.238786859587116	0.344828496997441	0.286881147788162	0.0285691521967709	0.400537929583729	0.0285691521967709	0.20163386116965	0	0.22650852980868	0.286881147788162	0.863938450423971	0.111031312388744	0.27500704749987	0.0285691521967709	0.22650852980868	0.250961573533219	0.0565835283663675	0.545968369105292	0.286881147788162	0.20163386116965	0.111031312388744	0.111031312388744	0.150559676575381	0.321928094887362	0.16349873228288	0.124328135002202	0.704871964456353	0.20163386116965	0.55581615506164	0.124328135002202	0.344828496997441	0.823749360308273	0.887525270741587	1.09761079662642	0.454175893185802	3.52105073690096	0.356143810225275	0.575312330687437	0.411426245726465	0.31034012061215	0.150559676575381	0.20163386116965	1.46988597627446	1	0.575312330687437	1.07724299893246	0.137503523749935	0.594548549550354	1.16992500144231	0.333423733725192	0.137503523749935	0.443606651475615	0.773996325111173	0.31034012061215	0.150559676575381	1.44360665147561	0.584962500721156	1.41142624572647	0.189033824390017	1.50589092972996	0.641546029087524	0.0565835283663675	0.189033824390017	1.81966818349646	0.367371065648529	0.333423733725192	0.333423733725192	0.713695814843359	0.464668267003444	0.422233000683048	1.21412480535285	0.650764559116902	1.4541758931858
"GABRR3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124328135002202	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TBC1D26"	0.0426443374084937	0.0976107966264223	0	0	0.137503523749935	0	0.0840642647884746	0.0840642647884746	0	0.150559676575381	0.0565835283663675	0.124328135002202	0	0.176322772640463	0.0285691521967709	0	0	0.0426443374084937	0.20163386116965	0	0.584962500721156	0	0.389566811762726	0.070389327891398	0.20163386116965	0.189033824390017	0.150559676575381	0.0426443374084937	0	0.150559676575381	0.0565835283663675	0.0426443374084937	0.176322772640463	0.111031312388744	0.070389327891398	0	0.070389327891398	0	0.124328135002202	0.0840642647884746	0.0840642647884746	0	0.150559676575381	0.0565835283663675	0.0565835283663675	0.0565835283663675	0	0	0	0.150559676575381	0	0.124328135002202	0.0426443374084937	0.0426443374084937	0.0565835283663675	0	0	0.0565835283663675	0	0	0.0840642647884746	0	0.16349873228288	0.0976107966264223	0.0426443374084937	0.189033824390017	0	0.189033824390017	0	0	0.250961573533219	0.070389327891398	0.0565835283663675	0.16349873228288	0.0976107966264223	0	0	0.070389327891398	0.150559676575381	0	0	0	0	0	0.124328135002202	0.0840642647884746	0.137503523749935	0.0840642647884746	0	0.0840642647884746	0.0426443374084937	0	0.263034405833794	0.0426443374084937	0	0.16349873228288	0.0426443374084937	0	0	0.31034012061215	0.31034012061215	0.214124805352847	0.0285691521967709	0.0426443374084937	0.16349873228288	0	0.150559676575381	0.189033824390017	0.0285691521967709	0	0.111031312388744	0.0285691521967709	0	0.0426443374084937	0.0285691521967709	0.111031312388744	0.0426443374084937	0.0840642647884746	0.0285691521967709	0	0.070389327891398	0.0426443374084937	0.0976107966264223	0	0	0.0840642647884746	0	0	0.0285691521967709	0.0976107966264223	0	0	0	0.0565835283663675	0.070389327891398	0.150559676575381	0	0.150559676575381	0.0285691521967709	0.250961573533219	0.0426443374084937	0.070389327891398
"NLRP4"	0.367371065648529	0.0285691521967709	0.0143552929770701	0.0840642647884746	0.150559676575381	0.0565835283663675	0	0.0840642647884746	0.0565835283663675	0	0.0840642647884746	0.150559676575381	0.0565835283663675	0.0840642647884746	0.16349873228288	0.0976107966264223	0.238786859587116	0.0285691521967709	0.0285691521967709	0.0565835283663675	0	0.0565835283663675	0.0285691521967709	0.0285691521967709	0.0285691521967709	0	0	0.0976107966264223	0.070389327891398	0	0.0285691521967709	0.070389327891398	0.0285691521967709	0.070389327891398	0.070389327891398	0.137503523749935	0.0565835283663675	0	0.0565835283663675	0	0	0.0426443374084937	0.0565835283663675	0.0285691521967709	0.0285691521967709	0.0285691521967709	0	0	0.0565835283663675	0.0285691521967709	0	0	0	0.0285691521967709	0.070389327891398	0	0.0285691521967709	0	0.0285691521967709	0	0.0285691521967709	0.137503523749935	0.0426443374084937	0.0285691521967709	0.0565835283663675	0	0	0	0.070389327891398	0.0285691521967709	0.0285691521967709	0	0.0285691521967709	0.0285691521967709	0	0.0285691521967709	0.0285691521967709	0	0.0426443374084937	0.0565835283663675	0	0	0.070389327891398	0	0	0.0976107966264223	0.124328135002202	0.150559676575381	0.0285691521967709	0.0426443374084937	0.0285691521967709	0.0976107966264223	0	0.0285691521967709	0.0426443374084937	0.0285691521967709	0.0426443374084937	0	0.111031312388744	0.124328135002202	0.124328135002202	0.070389327891398	0	0.176322772640463	0.137503523749935	0.505890929729957	0.0426443374084937	0	0.0426443374084937	0.238786859587116	0.0976107966264223	0.0565835283663675	0	0.214124805352847	0.0426443374084937	0	0	0.0426443374084937	0.0143552929770701	0.150559676575381	0.0565835283663675	0.0565835283663675	0	0	0	0.0840642647884746	0	0.0426443374084937	0.0143552929770701	0.20163386116965	0.111031312388744	0.0840642647884746	0.0285691521967709	0.0565835283663675	0.0976107966264223	0.22650852980868	0	0.0285691521967709	0.0143552929770701	0.0285691521967709	0	0.150559676575381
"IL17REL"	1.13093086982645	0.0840642647884746	1.38956681176273	0.422233000683048	0.111031312388744	0.333423733725192	0.070389327891398	0.594548549550354	0.150559676575381	0.263034405833794	0.286881147788162	0.250961573533219	0.641546029087524	0.464668267003444	0.111031312388744	1.52606881166759	0.505890929729957	0.0143552929770701	0.150559676575381	0.464668267003444	0.0840642647884746	0.238786859587116	0.137503523749935	0.0285691521967709	0.0840642647884746	0.137503523749935	0.124328135002202	0.070389327891398	0	0.20163386116965	0	0.070389327891398	0	0.0565835283663675	0	0.333423733725192	0.0840642647884746	0	0	0.0285691521967709	0.0143552929770701	0.070389327891398	0	0.0976107966264223	0.0285691521967709	0.0285691521967709	0	0	0.0285691521967709	0	0.070389327891398	0.0565835283663675	0	0	0.0285691521967709	0.0143552929770701	0.0426443374084937	0	0.137503523749935	0.0426443374084937	0	0.124328135002202	0.0840642647884746	0	0.0426443374084937	0.0840642647884746	0.070389327891398	0.0143552929770701	0.0285691521967709	0.189033824390017	0	0.111031312388744	0.0426443374084937	0.0565835283663675	0.20163386116965	0.0285691521967709	0.0285691521967709	0	0.111031312388744	0.0426443374084937	0.0565835283663675	0	0	0	0	0.070389327891398	0.0285691521967709	0.0426443374084937	0	0.0565835283663675	0	0	0.250961573533219	0.0285691521967709	0	0.176322772640463	0	0.150559676575381	0	0.0840642647884746	0.070389327891398	1.26903314645524	0.422233000683048	0.37851162325373	0.55581615506164	2.9297909977186	0.214124805352847	0.070389327891398	0.31034012061215	0.0840642647884746	0.0976107966264223	0.137503523749935	0.0976107966264223	0.0426443374084937	0.0840642647884746	0.111031312388744	0.970853654340484	0.20163386116965	1.09761079662642	0.189033824390017	0.454175893185802	0.16349873228288	0.0426443374084937	1.27500704749987	0.070389327891398	0.367371065648529	0.565597175854225	0.37851162325373	0.356143810225275	0.0426443374084937	0.298658315564515	0.111031312388744	0.526068811667588	0.0840642647884746	0.137503523749935	0.0426443374084937	0.0840642647884746	0.31034012061215	1.49569516262407	0.150559676575381	2.87381319835909	0.422233000683048
"MPZ"	0.545968369105292	1.55090066464752	0.739848102699327	0.422233000683048	0.604071323668861	1.31614574229336	0.286881147788162	0.443606651475615	0.432959407276106	1.20163386116965	0.400537929583729	1.24488705912353	1.59931779369823	0.722466024471091	1.19534759832222	0.871843648509318	1.1243281350022	0.704871964456353	0.389566811762726	0.27500704749987	2.16349873228288	0.659924558402378	0.855989697308481	0.985500430304885	1.20163386116965	1.13750352374994	2.80529245560071	2.18269229751619	2.43829285157915	1.52606881166759	6.19021976366016	0.687060688339892	0.963474123974886	2.68706068833989	2.91838623444635	2.21101219348551	1.70043971814109	2.95977015521147	2.76341157447001	2.89530262133331	2.05311133645956	1.97819562968165	1.50589092972996	2.06695024392463	1.88362081628567	2.03210084316702	3.0686708106651	2.24792751344359	3.78972925137577	4.04264433740849	2.10768786931437	1.87970576628229	1.83592407425437	2.21723071622067	2.96162332828694	2.27500704749987	2.06350294230616	2.79701297783614	1.72683121703249	2.75060650483559	1.26903314645524	2.37851162325373	2.80322703643493	1.70929063572336	3.48413813120167	1.72246602447109	3.5957423394744	0.622930350920177	2.95977015521147	6.40002551791402	1.43829285157915	2.96532254836725	3.42492208821069	2.72246602447109	2.10097764772482	1.01435529297707	3.65420637794429	4.08491465976794	1.10433665981474	3.79597469420667	3.33485426933163	6.52888382727464	3.79493566280354	3.08406426478847	2.98550043030489	2.1243281350022	1.50080205305716	0.925999418556223	1.09761079662642	2.36176835941915	2.55090066464752	3.98185265328974	1.55581615506164	1.9560566524124	1.0496307677246	4.48800077083407	3.30597052098439	1.63226821549951	2.91073266190291	1.20789285164133	1.15704371014558	0.454175893185802	0.22650852980868	0.505890929729957	0.704871964456353	0.53605290024021	0.298658315564515	0.286881147788162	0.344828496997441	0.831877241191673	0.344828496997441	0.214124805352847	0.238786859587116	0.7311832415722	0.367371065648529	0.27500704749987	0.344828496997441	0.604071323668861	0.356143810225275	1.80322703643493	0.400537929583729	0.6959938131099	0.53605290024021	0.53605290024021	0.713695814843359	0.773996325111173	0.526068811667588	0.594548549550354	0.941106310946431	0.400537929583729	1.15055967657538	0.238786859587116	0.594548549550354	0.669026765509631	0.176322772640463	0.27500704749987	0.22650852980868	0.356143810225275	0.704871964456353	0.344828496997441	0.495695162624069	0.22650852980868
