"BC_HKB0831_1520_T"	"BC_HKB0899_M1605_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0134_3006_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0659_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0186_3000_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"BC_HKB0733_1459_T"	"BC_HKB0567_M1337_T"	"BC_HKB0761_1499_T"	"HKB0064_3004_T"	"HKB0070_3002_T"	"HKB0120_3000_T"	"HKB0160_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0719_3002_T"	"BC_HKB0056_809_T"	"BC_HKB0728_1447_T"	"BC_HKB0830_1541_T"	"BC_HKB0838_1563_T"	"BC_HKB0902_1617_T"	"BC_HKB0904_1595_T"	"BC_HKB0917_1656_T"	"BC_HKB2118_1689_T"	"HKB0210_3006_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0033_3006_T"	"HKB0065_3006_T"	"HKB0078_3000_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0092_3000_T"	"HKB0101_3000_T"	"HKB0159_3006_T"	"HKB0164_3006_T"	"HKB0179_3006_T"	"HKB0196_3006_T"	"HKB0208_3006_T"	"HKB0222_3006_T"	"HKB0226_3001_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0599_3000_T"	"HKB0698_3000_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0748_3000_T"	"BC_HKB0187_1214_T"	"BC_HKB0689_M1326_T"	"BC_HKB0759_1488_T"	"BC_HKB0772_1460_T"	"BC_HKB0775_1470_T"	"BC_HKB0827_1539_T"	"BC_HKB1370_1673_T"	"BC_HKB2127_1726_T"
"CD226"	2.26002565596146	1.16349873228288	2.17632277264046	2.29278174922785	1.91073266190291	2.04264433740849	1.85199883711245	1.89530262133331	1.63226821549951	1.73984810269933	3.23572705983806	2.36737106564853	2.60407132366886	1.81557542886257	3.03738222200308	1.94110631094643	2.43028527297778	1.9560566524124	2.06004738366994	2.17312743348066	0	1.13750352374994	3.75702324650746	1.67807190511264	2.31614574229336	2.3533232911629	1.82374936030827	1.73552217729654	1.94485844580754	1.44360665147561	1.6959938131099	2.06695024392463	1.57531233068744	2.19849415363908	2.46988597627446	2.19219416528334	2.86591881455221	3.58496250072116	1.23878685958712	1.41142624572647	0.678071905112638	0.669026765509631	1.13093086982645	1.80322703643493	1.02856915219677	2.16671544496642	1.0703893278914	1.66448284036468	0	1.54101915313356	1.77820857639809	0	0	0	0	1.53106949272595	1.23878685958712	1.96716860753263	1.50589092972996	1.05658352836637	1.21412480535285	1.03562390973072	1.15055967657538	1.26303440583379	1.33342373372519	0.879705766282288	1.39506279951758	1.05658352836637	0.910732661902913	1.43829285157915	0.910732661902913	1.6507645591169	1.40053792958373	1.01435529297707	1.39506279951758	1.27500704749987	1.26303440583379	1.73552217729654	0.933572638261024	0.978195629681652	1.54101915313356	1.20163386116965	0.505890929729957	0	0.622930350920177	1.36176835941915	0	0	0
"NCR1"	1.62293035092018	0	0.925999418556223	0.411426245726465	0.622930350920177	0.545968369105292	0.722466024471091	0.978195629681652	0.20163386116965	0.485426827170242	1.56071495447448	1.02147972741045	0.75702324650746	0.150559676575381	0.815575428862573	0.298658315564515	0.584962500721156	1.1243281350022	1.25701061820602	0	0	1.74416109557041	1.90689059560852	0	0.659924558402378	0.400537929583729	0.545968369105292	0.37851162325373	0.575312330687437	0.250961573533219	0.111031312388744	0.526068811667588	0.389566811762726	0.641546029087524	0.389566811762726	0.150559676575381	1.65535182861255	1.66902676550963	0	0	0	0.367371065648529	0.0840642647884745	0.659924558402378	0.298658315564515	0.189033824390017	0.22650852980868	0.389566811762726	0	2.74846123300404	0	0	0	0	0	0	0.0976107966264223	0.070389327891398	0.389566811762726	0.16349873228288	0.124328135002202	0.0840642647884745	0.298658315564515	0.137503523749935	0.20163386116965	0.263034405833794	0.263034405833794	0.214124805352847	0.137503523749935	0.214124805352847	0.0840642647884745	0.0840642647884745	0	0.137503523749935	0.070389327891398	0.150559676575381	0.594548549550354	0.37851162325373	0	0	0.495695162624069	0	0	0	1.60880924267552	1.25701061820602	0	0	0
"IL12RB1"	3.09592441999854	4.70265754339091	2.51601514700366	2.62293035092018	2.40871186102943	2.15704371014558	2.64846544302731	2.5033487351675	2.11103131238874	2.26002565596146	3.75274859140713	2.44360665147561	2.88947354253111	2.04614178164472	3.97636363573276	2.21412480535285	2.44360665147561	2.58255600301406	2.99819550315325	1.6959938131099	1.0496307677246	2.17312743348066	3.86195536414487	1.51096191927738	2.4905701304462	1.95233356636969	1.73552217729654	1.70929063572336	1.60880924267552	1.84799690655495	1.72683121703249	1.98185265328974	1.76553474636298	2.56315813040281	2.19534759832222	2.13422093976063	3.39643353125099	3.7771566660045	1.21412480535285	0	1.40053792958373	1.42223300068305	1.59931779369823	2.17951105027151	0.604071323668861	1.71808758396052	0.863938450423971	1.29865831556452	1.87578006306849	1.61353165291793	0	1.48026512205446	1.29865831556452	1.89917563048051	0	0.941106310946431	1.05658352836637	2.18903382439002	0.925999418556223	1.25701061820602	1.85598969730848	0.992768430768924	2.36176835941915	0.948600847493356	1.94485844580754	1.35049724708413	1.46988597627446	1.20789285164133	1.43829285157915	1.61353165291793	1.01435529297707	1.48542682717024	1.01435529297707	1.46988597627446	1.32192809488736	1.52105073690096	1.31614574229336	1.46988597627446	0.910732661902913	1.13750352374994	1.46466826700344	1.94860084749336	1.11103131238874	0.6959938131099	0	0	0.855989697308481	0	0
"GFI1"	0.613531652917927	1.77820857639809	1.94485844580754	1.67807190511264	1.43829285157915	2.03562390973072	1.91456452349394	1.54101915313356	1.22032995487956	1.33342373372519	2.51096191927738	1.51096191927738	1.89141918684608	1.72683121703249	2.05311133645956	1.15055967657538	1.91838623444635	2.10097764772482	2.33913738491959	1.19534759832222	0	1.4594316186373	3.13422093976063	1.48542682717024	1.77399632511117	2.01792190799726	1.59454854955035	1.08406426478847	1.91838623444635	1.34482849699744	0.903038270112912	1.16992500144231	1.10433665981474	1.53106949272595	1.46988597627446	1.44890095114513	2.49825086752783	3.58255600301406	0	0	0	0.333423733725192	0.53605290024021	1.15055967657538	0.53605290024021	1.83592407425437	1.05658352836637	0.782408564927373	0.575312330687437	0	0	0.485426827170242	0	0	0	0	0.895302621333307	0.704871964456353	1.02147972741045	0.464668267003444	1.20789285164133	0.863938450423971	1.16992500144231	0.622930350920177	0.790772037862	0.516015147003665	0.992768430768924	0.565597175854225	0.613531652917927	0.941106310946431	0.526068811667588	1.03562390973072	0.687060688339892	0.422233000683048	0.7311832415722	1.13750352374994	0.53605290024021	0.773996325111173	0.124328135002202	0.37851162325373	1.02856915219677	0	0	0.963474123974886	0	0.594548549550354	0	0.773996325111173	0
"CD86"	2.68706068833989	3.14893410452634	3.1586601753465	3.27649666564036	3.92314918047231	3.06004738366994	3.64616265715789	3.81352468929781	3.51475349843975	3.83086375675176	4.97544676564096	3.91456452349394	4.87921563716567	3.13586316536868	4.89772447021644	3.86492897228979	3.7311832415722	4.03033607837096	3.77082904603249	2.43829285157915	2.25096157353322	3.37712374912949	4.7457751494858	2.65535182861255	3.75915583380027	3.0703893278914	2.4541758931858	3.19377174339668	2.64154602908752	3.24944534108584	3.01613970265525	3.99367436175058	3.17472598770613	3.77082904603249	4.02502879449152	3.66562016406638	4.37712374912949	4.17552460108987	1.81966818349646	2.37573453858316	0	3.62410089462811	3.60050764534579	3.84799690655495	2.15380533607904	3.4594316186373	3.02856915219677	2.65992455840238	0	1.42223300068305	1.60407132366886	0.545968369105292	0.713695814843359	2.21723071622067	1.26903314645524	1.26903314645524	3.37989816352469	4.13914201914569	3.20006486151431	2.82171021503467	3.32337006906127	2.35614381022528	3.10936055940423	3.58976348698498	3.32481060342048	2.39231742277876	2.48026512205446	2.85399564717639	3.41006969175638	3.0703893278914	2.22650852980868	2.76341157447001	3.25398926623079	2.72465027173297	3.05831649559082	2.41413553298445	3.38404980679516	3.2585189247113	2.78868571061353	2.37851162325373	2.70265754339091	2.61353165291793	1.94110631094643	1.40053792958373	1.13750352374994	1.46466826700344	1.40599235967584	2.09761079662642	0.53605290024021
"IL2RA"	6.03320272593722	6.93026424523502	2.56315813040281	2.6959938131099	2.46988597627446	2.74200621086674	2.96347412397489	3.6724253419715	1.83995958748953	2.82984955984469	3.40053792958373	2.08406426478847	4.22419466397043	2	3.30305008468167	2.611172380044	3.07382023329167	2.92599941855622	4.47183776242229	2.42492208821069	3.31614574229336	5.8522485895654	4.27202318906105	2.30451104180995	2.98367769469807	1.89141918684608	1.68706068833989	1	1.83592407425437	1.41142624572647	1.39506279951758	1.88752527074159	1.66902676550963	2.56315813040281	2.6915341649192	1.6507645591169	3.3743439890385	4.10097764772482	2.50589092972996	3.89917563048051	5.18229502502548	0.918386234446348	0.773996325111173	2.98002530023873	1.08406426478847	1.43295940727611	1.15055967657538	1.9560566524124	2.74416109557041	0.659924558402378	2.56315813040281	2.44095219802964	1.30451104180995	2.85598969730848	0.933572638261024	3.96624587322494	1.89530262133331	1.26903314645524	1.99276843076892	1.02856915219677	2.20789285164133	1.07724299893246	2.38128337250378	0.933572638261024	1.30451104180995	1.39506279951758	0.632268215499513	1.68706068833989	0.516015147003665	1.76128527336162	2.27500704749987	1.28688114778816	0.887525270741587	1.4594316186373	0.992768430768924	1.15055967657538	1.43295940727611	2.28983446517751	0.807354922057604	0.739848102699327	3.25096157353322	2.93168305705981	1.39506279951758	0	4.6450098843911	2.790772037862	2.27500704749987	0.956056652412403	0
"CD80"	3.03913839390696	2.61823865559545	2.41683974191283	1.96716860753263	3.27052894238072	2.23572705983806	2.19219416528334	2.46988597627446	2.64385618977472	2.79493566280354	3.4931349223055	3.05484847699562	3.60762622084549	1.9297909977186	3.31179371775365	2.48284828306847	2.65764000520782	2.21101219348551	3.34056226902641	2.23572705983806	1.58496250072116	2.61588707391606	4.25701061820602	1.33913738491959	2.91073266190291	2.04264433740849	2.01792190799726	1.61823865559545	1.58976348698498	2.06350294230616	1.76977173924945	1.99638874644762	2.27202318906105	1.96347412397489	2.72027846523333	1.46466826700344	3.13257684267001	3.54473265593262	2.4905701304462	1.13093086982645	1.95233356636969	0.879705766282288	2.90110824301451	2.10433665981474	0.650764559116902	1.54101915313356	1.52606881166759	0.84799690655495	1.76553474636298	2.52857131887076	2.16992500144231	1.56071495447448	0.632268215499513	1.7311832415722	1.23878685958712	1.52105073690096	1.54596836910529	2.05658352836637	2.37851162325373	1.30451104180995	2.4905701304462	2.17951105027151	2.32192809488736	2.11769504266975	2.62058641045188	1.56559717585423	1.85996954822103	2.26303440583379	1.96347412397489	2.13093086982645	1.0071955014042	1.94485844580754	1.42223300068305	1.64154602908752	1.54101915313356	1.36737106564853	2.18586654531133	2.79701297783614	1.38404980679516	1.4594316186373	1.59454854955035	2.58014548442338	0.855989697308481	1.57046293102604	1.60880924267552	2.31903981556254	0.613531652917927	1.03562390973072	1.87578006306849
"JAK2"	1.49569516262407	2.08065766334523	3.39369076418745	3.52105073690096	4.42155994490182	3.83995958748953	4.16430358309365	4.01881218574282	3.83895176695194	3.68257329734758	4.31469652565629	3.48800077083407	4.16269343221124	2.92789645372882	5.71863561627134	3.78240856492737	3.8499992594661	3.71808758396052	3.36457243229586	2.28983446517751	2.41953889151378	2.15055967657538	5.01925711868108	3.45022149589718	3.88459792099006	4.04351949366274	3.41413553298445	3.54473265593262	4.25625587320273	2.88166461932035	3.43562859405209	4.01613970265525	3.0686708106651	3.99819550315325	4.28909670241999	4.28021399581062	4.1906148602095	5.29829173062012	1.53106949272595	2.01077983875324	1.17632277264046	4.04614178164472	3.09085343045111	3.62993940943954	3.78764141448333	4.23572705983806	3.89336221076387	3.93640237772506	1.50589092972996	2.95233356636969	1.96716860753263	2	0.925999418556223	2.13422093976063	1.31614574229336	2.09423606984577	3.21412480535285	4.50842865253186	2.52606881166759	3.03210084316702	2.51349074558812	3.16510798514454	3.26153081524341	2.790772037862	4.21101219348551	2.6959938131099	3.21101219348551	3.78868571061353	4.05311133645956	3.5298209465287	2.40053792958373	4.10517519226548	3.57288966842058	3.61941301059794	4.3305584000308	3.66106547980695	2.91456452349394	3.08746284125034	3.77925972037238	5.00539998774259	4.32192809488736	1.17632277264046	1.68257329734758	2.60169651648096	1.84398384404833	2.4931349223055	2.15380533607904	2.1407786557828	0.970853654340484
"LYZ"	8.11909675083896	9.28586454703185	8.05820824610356	8.7399493361685	7.78848996265988	8.77162151792327	8.64169052255661	8.56140251599921	6.32264926213102	9.18202183671591	10.3327414947044	8.30888505741176	9.15350136549655	7.95599855302086	8.8638455541227	8.94263179285127	8.78260513970332	8.97283622717858	9.67062084512475	6.09127669436522	6.48639259427596	7.3131551362192	10.2145741201143	6.65963918701565	7.18388345903223	7.15208198867283	7.08597694907364	6.52544250601812	6.26472407423801	6.75007048586569	7.64896868784548	7.22139378234186	6.44426950241348	8.04083764926659	7.99282506812455	7.67567481560108	8.87568792616178	9.90145523510466	4.3743439890385	5.07724299893246	4.456149034648	8.65409894530247	4.80477637795583	7.85679899356184	5.55397480823747	6.61323695471633	5.70956635383999	5.74469931420784	3.5933537709803	4.83137058796754	4.8011586560937	4.29351763041742	4.0574502721839	3.80012335282653	3.51349074558812	5.11353381959191	7.43504513127808	6.946145991668	6.68102752741937	7.55910936879464	8.06388039237601	5.22380865860602	7.37408311172109	6.01947953370363	5.05050169744673	6.3720814835345	6.54596836910529	6.34500598300872	6.95407995932097	6.26021388677142	4.74469931420784	5.77373265060786	6.06177619758669	5.45549162062847	6.63836350589786	5.77399632511117	7.38309944322815	5.65306001710456	6.10915157917052	4.30305008468167	6.99695360101844	3.40190347160796	3.35895882583233	5.48091134604775	5.7311832415722	3.5298209465287	3.93357263826102	3.38818953715608	3.75595576955096
"CCR7"	4.43829285157915	4.54596836910529	2.60169651648096	3.36737106564853	3.43962313755712	2.07382023329167	2.48542682717024	2.44625622988956	2.25398926623079	2.62293035092018	3.45285896471381	3.4032677223393	3.37573453858316	2.18586654531133	2.05311133645956	2.17632277264046	3.14567745519564	2.49569516262407	5.30341546268562	4.69097573834328	3.12928301694497	4.33628338786443	5.84849775538515	2.56315813040281	4.38887833881199	3.63923216324928	3.26453643099903	2.49825086752783	2.72246602447109	2.84398384404833	2.27798474729977	3.64038956005495	2.99819550315325	3.75167794568758	3.84096670448742	2.28688114778816	4.92076967302065	5.73525137578642	5.91886323727459	3.20163386116965	5.9676297534662	1.77399632511117	0.669026765509631	3.63343121035563	0.411426245726465	1.58496250072116	0.650764559116902	1.81966818349646	2.03562390973072	4.87430516598223	3.61353165291793	3.40190347160796	3.24031432933371	2.81147103052984	5.06522762277562	2.99819550315325	0.84799690655495	1.65535182861255	2.34766565630097	1.10433665981474	2.1407786557828	0.632268215499513	2.26303440583379	0.871843648509318	0.970853654340484	0.739848102699327	1.70929063572336	0.963474123974886	0.584962500721156	1.49569516262407	0.871843648509318	0.970853654340484	1.22032995487956	0.782408564927373	1.33342373372519	1.64154602908752	0.815575428862573	1.25701061820602	0.55581615506164	0.659924558402378	1.70487196445635	1.76977173924945	2.21723071622067	3.48413813120167	3.68929916053589	4.20163386116965	4.28169825009883	3.1906148602095	2.44360665147561
"CCL19"	6.15906400881055	5.10013667128545	3.50080205305716	5.97842446544086	5.99004721957379	3.22187708107703	3.00898878322725	3.70043971814109	4.66562016406638	4.81506301719287	5.9136075118231	7.0759604132434	6.25889575507544	5.55918586578773	3.12101540096137	5.36702153323231	6.09697863637054	4.38335869538511	6.39728957770161	6.23706652081182	5.2502036564993	5.61765111942733	8.0377665673189	5.52356195605701	7.05028401430171	6.79947591080117	5.26416107128808	5.66220549965362	6.04592343960255	5.94860084749336	5.27909980213375	7.37981154378699	5.84021143265747	6.77912836925098	6.54426899048081	5.68985823631925	6.84574093261458	7.37764435839991	1.83187724119167	2.55826763405574	5.56285295958392	2.03913839390696	3.13093086982645	5.95373084981149	1.70929063572336	4.95698592461258	2.77399632511117	5.45384677374993	0	4.22573765346606	0	4.32481060342048	3.4369613378336	2.89336221076387	0	3.74846123300404	1.44360665147561	3.21723071622067	5.23150921086705	2.48026512205446	4.55642941544957	1.40053792958373	3.53106949272595	2.6959938131099	2.43295940727611	0.422233000683048	4.85099939471647	2.9297909977186	3.62993940943954	3.5385381636298	3.75274859140713	2.790772037862	2.47248777146274	2.02147972741045	3.26453643099903	4.68481873755322	1.37851162325373	2.19534759832222	1.4541758931858	2.43028527297778	3.33771109212829	0	3.04788732939655	3.26002565596146	4.0746766862945	3.47508488294878	0	2.22958792274065	1.77820857639809
"LY9"	1.54596836910529	4.30012372456901	1.83592407425437	2.68481873755322	2.35895882583233	2.45154083301783	2.08746284125034	2.01792190799726	2.08406426478847	2.01435529297707	3.80426011563474	3.0232553523003	3.0036022366802	2.28392177230762	2.59454854955035	2.07724299893246	3.28835856219366	2.7158933705476	3.93828579188405	2.58255600301406	3.19692173382033	4.63575439127776	4.68594014844598	2.1407786557828	3.26453643099903	2.55581615506164	2.3533232911629	1.94860084749336	2.55336050333533	2.24792751344359	1.99276843076892	3.05658352836637	2.49569516262407	2.82578562746479	2.58736499093646	2.70487196445635	4.08236196955747	4.38128337250378	2.20163386116965	0.871843648509318	0	1.43295940727611	0.992768430768924	2.06350294230616	0.871843648509318	2.34198574722862	0.765534746362977	2.29572302453997	0	2.86195536414487	0	2.20163386116965	0	1.67355642399014	1.81557542886257	0	1.10433665981474	1.47508488294878	1.62760683812965	1.19534759832222	1.38956681176273	0.505890929729957	1.76977173924945	0.855989697308481	1.44890095114513	0.678071905112638	1.90303827011291	1.1243281350022	1.55090066464752	1	0.713695814843359	1.35049724708413	0.765534746362977	0.704871964456353	1.4276061727819	1.65992455840238	0.659924558402378	1.17632277264046	0.526068811667588	0.748461233004036	1.62293035092018	0	0	1.13093086982645	1.23878685958712	2.01792190799726	0	0.722466024471091	0.575312330687437
"ZNF831"	1.28688114778816	3.58616424593091	1.13093086982645	1.77820857639809	1.42223300068305	1.28688114778816	1.27500704749987	1.09761079662642	0.903038270112912	1.26903314645524	2.28095631383106	1.46466826700344	1.40599235967584	1.46466826700344	1.30451104180995	0.970853654340484	2.0703893278914	1.67355642399014	2.48026512205446	2.38956681176273	1.6915341649192	1.94485844580754	3.30451104180995	1.23266075679027	2.15704371014558	2.04614178164472	1.59931779369823	1.06350294230616	1.61823865559545	1.28095631383106	1.32768736417605	1.77820857639809	1.15055967657538	1.88752527074159	1.73984810269933	1.18903382439002	2.68032435684402	3.82476785314329	3.26753579806873	0.739848102699327	0.400537929583729	0.575312330687437	0.432959407276106	1.23266075679027	0.443606651475615	1.31034012061215	0.594548549550354	0.7311832415722	0	0.176322772640463	0.713695814843359	0.286881147788162	0.823749360308273	0	0.464668267003444	0	0.214124805352847	0.933572638261024	0.855989697308481	0.454175893185802	0.704871964456353	0.356143810225275	1.09761079662642	0.37851162325373	0.704871964456353	0.333423733725192	0.985500430304885	0.37851162325373	0.422233000683048	0.454175893185802	0.238786859587116	0.704871964456353	0.37851162325373	0.250961573533219	0.505890929729957	0.799087306074004	0.464668267003444	0.773996325111173	0.124328135002202	0.263034405833794	0.84799690655495	0.22650852980868	0	1.02856915219677	0.189033824390017	0.356143810225275	0.20163386116965	0	0
"CD40LG"	1.41683974191283	1.53605290024021	0.704871964456353	0.948600847493356	1.25701061820602	1.48542682717024	1.0703893278914	0.678071905112638	0.687060688339892	0.485426827170242	1.65992455840238	1.39506279951758	1.35049724708413	0.948600847493356	1.1243281350022	0.807354922057604	1.38404980679516	0.659924558402378	2.4905701304462	3.07382023329167	2.08406426478847	3.36036427654347	2.96532254836725	1.1243281350022	2.18269229751619	2.02147972741045	1.16349873228288	1.35049724708413	1.34482849699744	1.09761079662642	1.02147972741045	1.61823865559545	0.925999418556223	1.52105073690096	1.29278174922785	0.941106310946431	2.01792190799726	2.52105073690096	1.62293035092018	1.83592407425437	0	0.27500704749987	0.263034405833794	1.03562390973072	0.238786859587116	1.61823865559545	0.443606651475615	0.495695162624069	0	4.34340782229781	3.24184018356467	1.81147103052984	1.86393845042397	0.879705766282288	2.43028527297778	1.56071495447448	0.111031312388744	0.641546029087524	1.02856915219677	0.37851162325373	0.604071323668861	0.0285691521967709	0.650764559116902	0.16349873228288	0.321928094887362	0.176322772640463	0.807354922057604	0.124328135002202	0.411426245726465	0.918386234446348	0.214124805352847	0.613531652917927	0.20163386116965	0.0426443374084937	0.454175893185802	0.443606651475615	0.27500704749987	0.137503523749935	0.16349873228288	0.070389327891398	0.650764559116902	1.0071955014042	2.63459326844576	1.32192809488736	0.84799690655495	2.73335434061383	2.97269265400426	1.43295940727611	2.03210084316702
"CCR4"	0.925999418556223	2.34198574722862	1.74846123300404	3.45811948117451	2.79285535236249	2.8972404255748	2.22032995487956	2.84197311892718	2.62993940943954	2.94860084749336	3.92884403671257	2.68257329734758	3.60644222813161	3.05311133645956	2.20789285164133	2.68257329734758	3.55090066464752	2.37295209791183	2.03562390973072	0.782408564927373	1.92219784839637	2.31903981556254	4.63865311646611	2.35895882583233	3.88655014732434	3.50969584193339	2.93357263826102	2.64385618977472	3.32768736417605	2.81147103052984	2.63459326844576	3.28983446517751	2.81147103052984	3.62293035092018	3.73660487531425	3.20006486151431	3.99548451887751	5.02945288578697	1.31614574229336	0	0	1.33342373372519	0.7311832415722	3.28095631383106	0.495695162624069	1.94110631094643	1.11769504266975	2.25096157353322	0	0	1.0071955014042	0	0	0	0	0	0.678071905112638	2.61823865559545	2.42223300068305	1.22650852980868	1.89141918684608	1.02147972741045	2.28392177230762	1.59931779369823	1.51601514700366	0.910732661902913	3.00539998774259	1.18269229751619	1.44360665147561	1.95233356636969	1.56071495447448	2.50589092972996	1.16992500144231	1.72246602447109	2.08065766334523	1.85996954822103	1.64154602908752	1.84398384404833	0.748461233004036	1.32768736417605	2.07724299893246	1.66448284036468	0	0	0	0	0	0	0
"TRAT1"	1.53106949272595	1.27500704749987	1.65992455840238	2.74631276642546	2.13750352374994	2.0703893278914	2.03210084316702	1.59454854955035	1.52105073690096	1.61823865559545	3.15055967657538	2.56803210477128	3.07210580048042	2.42492208821069	2.27798474729977	2.25096157353322	3.1811025507538	2.01435529297707	3.34056226902641	1.71369581484336	2.22342254993494	2.05311133645956	4.60584986719498	2.15055967657538	2.92409988564074	2.94485844580754	2.33913738491959	1.76977173924945	2.83592407425437	1.87184364850932	1.91073266190291	2.90689059560852	1.88752527074159	2.81966818349646	2.91456452349394	2.62293035092018	3.55090066464752	4.8444860877578	0	1.66902676550963	0	0.84799690655495	0.575312330687437	1.66448284036468	0.37851162325373	2.39231742277876	0.918386234446348	1.51601514700366	0.910732661902913	0.903038270112912	0	1.64616265715789	0	0	0	0	0.389566811762726	1.55581615506164	1.04264433740849	0.678071905112638	1.28688114778816	0.286881147788162	1.26303440583379	0.53605290024021	1.36176835941915	0.367371065648529	1.74846123300404	0.704871964456353	0.704871964456353	0.790772037862	0.659924558402378	1.05658352836637	1.06350294230616	0.464668267003444	1.31034012061215	0.855989697308481	0.863938450423971	1.02147972741045	0.137503523749935	0.604071323668861	1.28688114778816	0	0	0	0	0	0.978195629681652	0	0
"P2RY10"	1.9297909977186	1.64154602908752	2.78450398292957	2.93168305705981	2.70265754339091	2.44095219802964	2.75274859140713	2.16349873228288	2.4541758931858	1.81557542886257	5.75194568161502	2.79493566280354	4.01167453338092	2.64385618977472	3.03210084316702	2.82984955984469	3.38818953715608	2.52356195605701	1.71369581484336	2.25398926623079	2.76765479823735	4.30305008468167	4.82273014794452	2.11103131238874	3.50716034911752	2.65535182861255	2.15380533607904	2.24792751344359	2.41142624572647	2.11103131238874	2.46988597627446	3.29572302453997	2.71149490665009	3.38266725274504	3.49825086752783	2.88362081628567	4.05311133645956	4.47443604325227	0	0.782408564927373	0	0.839959587489532	1.64616265715789	2.59454854955035	0.687060688339892	2.33342373372519	1.4276061727819	1.70929063572336	0	2.15380533607904	0	0	0	2.72900887033786	0	0	0.790772037862	2.21412480535285	1.41142624572647	0.963474123974886	1.49569516262407	4.88166461932035	1.68257329734758	1.68257329734758	1.99638874644762	0.895302621333307	1.83187724119167	1.33913738491959	1.4905701304462	1.38404980679516	0.963474123974886	1.81557542886257	1.42223300068305	0.713695814843359	1.7311832415722	1.32192809488736	1.58014548442338	1.21412480535285	0.799087306074004	1.28688114778816	1.67355642399014	0	0	0	0	0.925999418556223	0	0	0
"LTA"	2.70043971814109	3.37016428054021	1.0496307677246	1.4541758931858	1.47508488294878	0.604071323668861	1.0071955014042	0.903038270112912	0.632268215499513	0.594548549550354	1.68706068833989	1.31034012061215	1.22650852980868	1.07724299893246	1.26303440583379	1.24488705912353	2.12763327972587	0.594548549550354	3.71479501111816	3.01256867350306	3.30158764660319	2.4905701304462	2.0071955014042	0.16349873228288	0.925999418556223	0.6959938131099	0.356143810225275	0.863938450423971	0.55581615506164	0.545968369105292	0.55581615506164	1.0496307677246	1.04264433740849	1.43829285157915	0.839959587489532	0.863938450423971	1.70487196445635	1.6507645591169	1.49569516262407	0.879705766282288	0	0	0.400537929583729	0.443606651475615	0.111031312388744	0.238786859587116	0	0.807354922057604	2.34482849699744	1.0071955014042	1.16349873228288	0.863938450423971	0	1.0703893278914	0	0	0.333423733725192	0.443606651475615	0.6959938131099	0.37851162325373	1.18903382439002	0.321928094887362	0.526068811667588	0.214124805352847	0.389566811762726	0.27500704749987	0.37851162325373	0.250961573533219	0.575312330687437	0.333423733725192	0.31034012061215	0.27500704749987	0.20163386116965	0.214124805352847	0.0426443374084937	0.250961573533219	0.978195629681652	0.238786859587116	0.0426443374084937	0	0.214124805352847	0	1.83187724119167	0	0	0	0	0	0.863938450423971
