GeneSymbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
BANF2	0.882631801486024	1	1.19758207490251	1.01963719881195	1	0.983574096657263	1	1.21893089115645	1	1.30755292292109	0.791818526942761	0.966759570764101	1.02749182906012	1.00431572632425	0.973192534248334	0.987124680700933	1.36435726477297	0.91219202714417	1.04138198064802	0.970731397935128	1	0.959139521364125
BANK1	NA	NA	0	NA	NA	5.81462018267172	NA	0	0	NA	NA	32.4316165490917	10.354680706868	0	NA	NA	0	0	0	NA	NA	25.7734833089468
BANP	NA	1	18.4934501833159	23.840249938637	NA	11.3798968489961	1	NA	1	1	1	1	NA	19.374392709266	15.2959435661605	11.9147827818706	NA	1	1	1	NA	NA
BAP1	42.7640221015849	NA	17.8797078300337	32.5192920682748	NA	21.3193141930783	NA	NA	NA	NA	1	NA	NA	30.9020276086206	NA	28.5654594874097	NA	NA	29.3298350291171	28.3743238589521	NA	NA
BARD1	NA	0	NA	22.0944917322882	0	NA	NA	NA	0	NA	0	0	NA	16.2199407615083	60.0849681895064	NA	NA	151.678571261788	NA	NA	NA	0
BARHL1	1.00549346753896	1.0287070653005	0.995713753566973	1.04675576373654	1	0.972669721402307	0.937788028564695	0.996504624403581	0.954553403288084	0.950913296378176	0.941908502330179	1.0098724153086	1.02514350707192	1.02458165138762	1.02066807239959	1.00540836085544	1.03639600464951	1.17897218780473	0.99397800776097	0.984288723929405	0.857528658943406	1.00208972767376
BARHL2	1	1	0.943521011524665	1.2209356649813	1	0.978816026495587	1	1	1	1	1	2.00981555914028	1.05918165737053	1.37061200670603	1.70404860281166	0.824637223944914	1	1	1.16462097272316	0.96063252267901	1	1
BARX1	NA	0	NA	0	NA	NA	NA	0	0	0	NA	NA	0	NA	NA	0	NA	NA	0	0	NA	0
BARX2	NA	0	39.7380912093858	NA	627.387864115235	0	0	NA	NA	0	NA	0	NA	NA	0	NA	NA	NA	NA	56.1335875679151	NA	0
BASE	2.04750820229204	0	1.02488572361316	0.48318994581409	13.3118305214341	1.07954593426945	0	1.43601143968484	7.24971364657308	0	0.958630756691076	1.11776536063406	0.986516651925007	0.583867716547724	3.06023801142261	0.871013276784419	0	0.39624899085585	1.16774646412104	0.779137636760534	0.444122023274799	0.922335121164608
BASP1	NA	NA	0	NA	NA	NA	NA	0	NA	0	NA	0	NA	NA	NA	18.7234834736933	NA	0	NA	NA	NA	0
BAT1	189.400960838891	1	196.783197788742	258.950159572462	NA	123.797428146139	NA	1	1	1	1	NA	NA	152.576394547095	NA	139.694355060592	302.416135308882	532.30357337355	117.822786557316	145.384545077928	NA	1
BAT2	NA	1	1	155.850521724032	NA	NA	NA	NA	NA	1	NA	NA	NA	150.13367835039	104.806427463094	53.7722867818534	NA	1	NA	NA	1	NA
BAT2L1	191.487496377209	0	NA	204.708755241062	NA	NA	0	NA	0	0	402.741640564018	NA	NA	83.6482452095134	116.610110496895	55.7865822309149	NA	NA	108.556947102028	146.412815264967	0	NA
BAT2L2	NA	NA	52.8283729173596	101.430211186437	NA	76.8777165824043	NA	212.686974709812	NA	NA	NA	NA	NA	102.153476424962	149.926999150495	64.2153382493992	NA	258.300828475793	149.694109314257	104.431321117388	NA	NA
BAT3	NA	1	63.0268273072506	139.674318050458	NA	NA	NA	NA	NA	1	1	NA	NA	144.69652244079	NA	63.141168014927	NA	305.601367481544	NA	NA	NA	NA
BAT4	1	NA	11.5185171763611	19.8609543625733	NA	9.25823380033786	1	NA	NA	NA	NA	1	1	17.6140499279766	NA	11.1935370559852	NA	52.2760080481244	14.2719776309723	1	1	1
BAT5	NA	NA	20.4639634298803	NA	NA	38.5296369409965	231.3887040947	126.522803821883	258.599742876218	NA	0	0	NA	55.9991552901145	50.4093111356187	38.1397140917455	NA	NA	NA	NA	0	NA
BATF	52.2451343384334	NA	NA	NA	NA	NA	215.050510526632	82.5580387556008	232.428604546115	NA	NA	0	0	NA	NA	NA	64.2651687564896	NA	NA	0	0	0
BATF2	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	65.002321554761	NA	0	NA	NA	NA	NA	0
BATF3	0	0	0.128453235863346	7.55236335906494	NA	NA	24.673271094756	0	0	NA	NA	NA	NA	NA	10.2138924801667	3.52793888936293	0	6.87300052982473	0	4.93256209795272	NA	NA
BAX	NA	1	NA	1	NA	1	NA	1	NA	1	1	1	NA	54.6359354417254	87.0788858186297	20.6632724562458	92.3234744810466	NA	NA	NA	1	1
BAZ1A	NA	NA	16.0812183283554	1	1	16.0302537686532	1	NA	NA	NA	NA	NA	1	18.6285018792406	68.5814841073024	11.074476071628	NA	107.32308252094	30.7019353444933	31.4984549119114	1	NA
BAZ1B	NA	NA	38.7679062434092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.6970709081542	125.494380667667	36.544834224238	NA	143.165333159725	63.3740901464427	54.9298555548523	NA	59.2547073047901
BAZ2A	46.4103574501369	NA	17.7835494807591	40.5106124922801	705.649645431624	22.4717740765886	NA	49.078484147443	0	0	56.9919382803904	NA	NA	20.9253751811715	NA	16.8610007729022	NA	NA	38.7446308796854	38.2534128817219	NA	NA
BAZ2B	NA	NA	83.9423044796957	76.5041347764827	3207.52027244573	21.6499064945585	0	NA	0	NA	NA	NA	NA	NA	0	27.2375304404446	NA	NA	78.4356489785488	86.6280674101619	1256.64791328357	NA
BBC3	27.1816851794989	NA	NA	NA	NA	NA	NA	23.3825075590881	129.786657097236	NA	NA	0	NA	13.7851153803412	NA	NA	NA	0	9.90333528416112	NA	0	0
BBOX1	NA	0	56.3651212346906	NA	NA	NA	NA	0	0	NA	NA	0	0	0	NA	NA	0	NA	NA	72.5079640290713	NA	0
BBS1	51.664322963429	NA	24.6726075946702	26.6283419840931	NA	15.7617451581858	0	NA	137.031847770633	NA	NA	0	NA	NA	0	17.3298277759809	NA	NA	25.8092413368564	NA	NA	0
BBS10	NA	NA	24.3176452263061	15.0817550101135	NA	7.2655250085231	1	1	1	NA	NA	1	1	NA	1	13.1786104827875	NA	NA	15.9499173001509	NA	NA	29.8150449010673
BBS12	NA	NA	7.80313116299095	NA	NA	4.56244403901466	1	NA	NA	1	NA	NA	1	2.86446830921213	1	5.00915782789702	NA	1	8.97649333877557	6.47366391686717	1	1
BBS2	NA	NA	63.2810516889402	28.598071758754	1	14.9687027744959	1	NA	NA	NA	1	NA	NA	NA	1	27.900378567046	NA	NA	47.9204432470079	37.0144032834598	1	NA
BBS4	32.5722104737719	70.06266790303	13.6675144278184	NA	NA	8.10416186299978	0	NA	NA	NA	NA	0	17.5803071220121	NA	0	13.1996140536773	52.0209702021611	0	37.7992465279363	NA	NA	0
BBS5	7.13968222676398	NA	5.07766033664012	6.99340317505179	1	4.82698224377796	1	10.7405432159889	NA	NA	1	NA	NA	2.37876283919115	1	5.95442435073141	NA	NA	8.16276487566967	5.20336490385735	1	NA
BBS7	NA	NA	13.9829987517748	10.8564888670445	NA	5.1574765060957	1	1	NA	NA	NA	NA	NA	5.6066316545001	NA	9.78987216855369	1	NA	10.003449491192	13.361633097026	180.000116535825	13.729440586885
BBS9	NA	NA	34.8022735207266	29.9089479349857	NA	11.1903841792252	NA	1	NA	NA	NA	NA	NA	1	1	15.716213501869	NA	1	17.3297068770727	1	487.127706861662	NA
BBX	NA	NA	59.492099651736	51.6972319107229	NA	24.2675966341221	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.1726474614916	NA	NA	39.4099288438756	61.9457112710554	665.463986580838	NA
BCAM	640.366900582128	1521.74789433459	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0	0
BCAN	NA	0	NA	NA	NA	NA	NA	3.50747685442953	0	0	0	NA	0	NA	0	0.804714558144777	NA	NA	1.29445176003165	NA	0	0.635709443149615
BCAP29	NA	NA	NA	NA	NA	21.6737391550593	208.806841868437	NA	NA	1	NA	1	1	NA	NA	35.2040572474665	NA	NA	41.4613052659535	1	1	71.5244481541113
BCAP31	NA	0	NA	NA	NA	NA	NA	NA	NA	0	714.798353790085	1079.74474581769	NA	187.123422845088	596.504480284726	184.265723307594	NA	NA	NA	NA	0	341.320357530381
BCAR1	NA	NA	32.8133964467228	NA	NA	NA	NA	NA	NA	1	159.715276456006	1	NA	36.1839853204218	59.1525097153784	25.8628205085891	NA	1	39.4877746477583	42.5225196754519	1	1
BCAR3	1	1	NA	NA	NA	23.3162918261163	1	1	NA	1	NA	1	NA	25.7452990975208	NA	31.4350486666684	1	1	NA	1	NA	NA
BCAR4	NA	NA	NA	NA	0	2.57446912441477	NA	0	0	0	0	NA	1.34182954749586	1.99322835471265	0	0.591551955834267	NA	NA	NA	NA	0	0
BCAS1	74.9107638114952	NA	0	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	NA	0	0	0
BCAS2	1	NA	72.0334260441536	NA	NA	26.8842480336172	NA	NA	NA	NA	NA	NA	NA	29.897022065452	87.5404599873529	31.2170577625532	NA	111.504774496469	53.476443350787	50.3811184690065	878.645983525314	NA
BCAS3	72.1501598172835	NA	15.2978198257222	32.5971863023134	NA	NA	NA	NA	NA	NA	0	NA	NA	14.260905879289	NA	17.0763673279228	NA	0	18.5248171006868	NA	NA	NA
BCAS4	79.6926873791754	NA	0	0	NA	NA	0	82.8421759584436	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0	0	0
BCAT1	1	1	1	1	NA	1	1	1	1	1	1	NA	NA	16.225577778873	17.7980888421231	16.5575982474722	1	NA	1	NA	1	NA
BCAT2	50.8302416453237	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	44.4255449849553	NA	NA	20.5426003832469	254.602413297226	0	NA	NA	0	0
BCCIP	NA	NA	35.1158090289825	NA	NA	41.9354158600571	NA	NA	NA	NA	NA	0	NA	24.8245559693994	52.1425902786563	25.7050318090036	78.5284176596829	NA	78.1919001013673	40.268556794536	305.2372351668	NA
BCDIN3D	1	NA	4.83175806912954	NA	NA	5.30741978056215	1	10.6188180402219	NA	15.3729814363693	NA	1	NA	5.10431991588525	1	4.35918863675919	16.2915210233744	NA	9.1652674035547	NA	1	1
BCHE	0	0	0	0	0	0	0	0	NA	NA	NA	0	NA	0	0	0	0	0	NA	23.4452952504553	NA	NA
BCKDHA	58.0685179891671	NA	NA	NA	NA	23.2962641446006	NA	64.6181427768391	NA	NA	NA	68.7548435326396	1	52.297264637489	NA	34.5711003523477	161.218090299127	1	25.180946926912	NA	1	NA
BCKDHB	NA	1	27.9293403212986	NA	NA	13.8074464354213	1	NA	1	NA	1	70.6388434232002	NA	NA	NA	15.4704998952073	NA	NA	14.1660490307651	NA	NA	NA
BCKDK	74.6486198330874	NA	NA	NA	NA	28.1242258030085	NA	NA	NA	0	NA	NA	31.0689686857756	47.7453198634623	NA	28.1939235327209	NA	NA	NA	NA	0	NA
BCL10	1	1	15.5429550892922	15.2736888814167	NA	16.0133905132962	NA	1	1	NA	NA	NA	NA	18.6025594669726	17.8930186678887	12.1506135693114	33.4585189579457	NA	20.3795674449503	36.8250755481715	1	NA
BCL11A	NA	0	12.8939115902954	18.6481092990531	NA	NA	NA	NA	0	0	NA	NA	0	NA	NA	0	NA	56.3444140587101	NA	NA	NA	NA
BCL11B	NA	0	NA	12.7178673825368	NA	7.10785195073528	NA	0	0	NA	NA	0	0	3.07586802742993	NA	0	NA	NA	NA	NA	NA	0
BCL2	101.493004577545	NA	NA	NA	2792.54996751003	NA	0	NA	NA	NA	NA	NA	107.608291853194	NA	0	43.1697113927246	NA	0	NA	NA	NA	NA
BCL2A1	0	NA	0	NA	NA	NA	267.377248713531	0	NA	NA	0	NA	NA	NA	40.6879924225333	NA	NA	NA	NA	20.6440396218208	262.054143661088	32.2276005696748
BCL2L1	1	NA	NA	NA	NA	66.0792370898799	NA	NA	NA	NA	NA	NA	NA	73.8778031095098	116.500528179118	59.8954157606891	1	NA	76.7557443863522	NA	NA	NA
BCL2L10	1	NA	1.89560250215949	2.28455359128949	NA	0.975486917517155	NA	NA	1	NA	1	NA	1	1.69727523827131	2.2145169968641	1.42190251581761	6.81351393607776	8.17032330010734	1	1	NA	1
BCL2L11	25.5082820841254	NA	22.000320888196	30.0007954925421	NA	12.6186864643525	NA	31.9761399036952	NA	NA	NA	0	0	NA	NA	9.62494731002413	NA	29.1715374630818	29.8721245085884	NA	NA	0
BCL2L12	NA	0	NA	NA	NA	3.91708969295439	26.2357004440797	NA	NA	0	0	NA	0	11.819963262968	9.82899913036694	2.89013179564915	NA	NA	NA	NA	0	0
BCL2L13	1	1	36.6177541983237	NA	NA	27.6378256301354	NA	1	NA	NA	1	149.630074272965	1	24.5246907298186	NA	53.0398081007691	NA	NA	NA	NA	NA	118.92718342362
BCL2L14	0	NA	5.97517033455289	NA	NA	1.07778632062568	43.6703752428202	0	NA	NA	NA	NA	0	0.525199610248654	12.7336028239207	0.386365848337868	NA	NA	NA	5.75020002836141	NA	0
BCL2L15	0	NA	0.519140757963044	1.5070639279032	0	2.54539442413849	NA	NA	0	8.4275713422339	0	NA	0.483681878222878	2.62255332413551	0	1.27649380715761	NA	0	NA	0.455403803528971	NA	0
BCL2L2	NA	NA	NA	NA	NA	12.1308660522188	0	0	NA	0	92.4894527014336	145.191294591502	NA	NA	0	27.5927847276772	0	NA	NA	32.4432323371499	NA	68.5283762560584
BCL3	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	0	NA	26.2254493565544	NA	NA	NA	NA	NA	36.0460982277044	0	0
BCL6	NA	NA	75.8645840427222	72.770813037299	NA	NA	0	0	0	0	179.315106377881	235.810866884181	NA	0	0	42.475235286522	0	NA	NA	55.6145703617069	NA	NA
BCL6B	NA	0	0	NA	NA	4.95873047344717	0	0	0	NA	NA	34.0492042520686	NA	0	0	9.20783546005788	0	0	NA	NA	NA	46.6906443192515
BCL7A	NA	0	14.447252020445	15.2904730485576	0	7.88389279421296	0	20.7063985015074	NA	0	0	NA	5.15120503282302	12.069092420477	NA	5.46332559928554	NA	NA	13.944039066883	11.5663626902584	NA	0
BCL7B	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	134.536816403693	1	19.888504605504	44.8542864332386	28.8030618964948	NA	NA	31.5505454979988	49.6857382482668	NA	49.6917542572553
BCL7C	149.617388797867	0	NA	77.4702116642117	NA	NA	0	NA	NA	NA	0	NA	NA	80.2922724798323	NA	49.0788533875228	NA	NA	65.8661157439277	NA	0	NA
BCL8	4.08600960379917	NA	4.1595245523386	NA	NA	0.884240999880199	0	0	NA	NA	NA	NA	NA	0.270655811291694	NA	2.6687661669297	NA	0	2.12587920977549	2.17139309854234	NA	NA
BCL9	NA	NA	0	NA	NA	11.2767662400949	NA	66.2038247418316	NA	NA	0	0	NA	19.7842414845656	NA	6.24849925077515	NA	NA	28.194534544298	NA	0	0
BCL9L	29.6800039916029	NA	NA	35.4354153795011	NA	NA	NA	NA	NA	0	106.630729340205	48.384419194791	NA	23.0054331519887	NA	11.8275223423825	NA	NA	NA	NA	0	NA
BCLAF1	NA	NA	79.3154284667169	86.6777233543549	NA	37.7175467175726	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.6208486844647	NA	1	98.2451067644697	97.3496230825685	1222.82113216951	NA
BCMO1	0	0	0.727310105099019	1.49958760744018	NA	1.53145328336839	NA	0	NA	NA	0	NA	0	NA	2.15564126993327	1.20269960753385	0	NA	NA	1.09857051617107	NA	1.15771662161541
BCO2	1	NA	3.19931852253838	3.77218381620374	1	2.320207305873	1	1	NA	NA	NA	1	1	1	1	2.20401116663752	1	NA	1	1	1	1
BCOR	45.0424225010559	NA	NA	NA	NA	15.4141870665551	0	66.6716399594232	NA	NA	NA	0	NA	23.8087402764627	NA	11.6351611075157	78.2430090369311	NA	40.7858512301827	NA	NA	0
BCORL1	10.3753406605953	NA	7.52917411251128	13.3727061957888	NA	NA	0	NA	0	0	NA	NA	NA	8.89678405672494	NA	5.85479631393745	NA	0	8.14876190119455	13.7767048643892	0	NA
BCORL2	0.992163133838822	1.00407838212783	1.00386948552702	1.00062623635028	1.04067027197559	1.00049427294258	0.997952875047253	1	0.999999999999996	0.99832382053468	1.00575475820827	0.99640404120668	1.00034345463178	0.999032589641015	1.00046454758164	0.999752624112775	0.998306277661785	0.998169809027957	1.00042408551585	1.02024983826292	0.967380422430661	0.994889760826333
BCR	NA	1	29.8892231222881	29.7587249835133	NA	29.626915269203	NA	NA	1	1	122.694147488539	55.7522218449791	NA	23.2967600138163	NA	32.9115645832885	NA	115.296695273521	NA	53.4561975311093	NA	NA
BCS1L	NA	1	17.545809817606	NA	NA	14.8701577244451	1	36.1237491175932	NA	NA	1	NA	NA	16.2170554374735	NA	13.2653877613279	NA	1	12.1524044255063	12.137295716641	NA	NA
BCYRN1	NA	0	NA	NA	NA	3.30785414219459	NA	NA	NA	NA	NA	NA	NA	2.68739845551598	NA	3.59732455460055	0	NA	NA	NA	0	7.720414095824
BDH1	16.600742105465	0	11.4430004216553	NA	NA	NA	NA	51.103331620567	NA	NA	NA	NA	NA	NA	0	7.66524448837306	55.0588832598285	NA	NA	0	0	0
BDH2	NA	NA	43.0733180860479	20.631077955359	NA	NA	1	1	NA	NA	NA	NA	NA	1	1	17.0031611939485	1	1	25.2562997275015	30.0912066651753	588.690680618031	NA
BDKRB1	3.01853585662568	1	1	1.6472247553192	NA	1.40099094047135	NA	1	NA	1	1	NA	1	0.972569535163432	1.47587234955851	1.3729750397391	1	NA	2.06085655579849	2.41458758335897	NA	1
BDKRB2	21.5411029904676	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	9.28306081371419	NA	NA	NA	14.8902397470357	NA	NA
BDNF	0	0	3.01205928248695	2.05188146294607	NA	0.239382465976587	0	0	NA	6.3021892965812	0.0832867327284772	0	0	2.02876844966218	1.40100525080882	1.62341751542142	0	0.362316273671937	0.918207893747236	3.50992661993134	NA	1.92091692507664
BDNFOS	1	NA	5.98218471635639	NA	1	2.44250318058285	1	NA	1	1	NA	NA	1	1	1	3.13987173665548	NA	NA	4.5602357772106	5.55689402304133	1	NA
BDP1	26.8143888016976	NA	38.5160028413126	42.4419553167478	NA	13.8977692322473	0	NA	NA	NA	NA	NA	NA	NA	NA	17.0396816337288	NA	NA	37.6619691398339	42.7190556023153	785.882396097907	NA
BEAN	1	1	1.94985479520012	2.38509976879361	NA	1.1161240074934	1	1	NA	1	1	1	1	2.02362814513981	1.2815128580175	1.56912973256757	NA	5.84066498674925	2.04148496323295	1	1	1
BECN1	1	NA	NA	NA	NA	52.4821182980856	1	79.2800933522183	1	NA	NA	NA	1	47.2407902108203	NA	55.9004904150933	124.251000411219	1	66.5565631978135	NA	NA	NA
BEGAIN	NA	NA	4.13542187123491	NA	207.169775010674	0	0	NA	0	0	NA	NA	NA	0.0126905705846789	0	2.14946345298835	NA	0	NA	NA	0	0
BEND2	0.978234151479391	1	0.949621973641926	1.08051501497931	1	1.04644945005997	1	0.912285224236447	1	0.928946124202839	1.31427002847227	1.41901845698834	1.0162997117607	0.985368405588906	0.96197711103603	1.00141207726401	0.887275910546011	0.958269592417897	1.01241610711928	0.929227009187286	1	1.58221497477439
BEND3	0	0	4.23050114617911	5.71437287924901	0	1.66817545405454	NA	NA	0	0	0	NA	0	7.66897914348563	15.773235551785	2.19074350863639	NA	31.9474773596651	0	NA	0	NA
BEND4	1.89567726634644	1	0.720341365353456	1.4230815777658	1	1.14517634593253	5.15130042510521	1	1	1.50208136154281	1	1.15308727644638	1.07156002161178	1.11351792861154	1.58842987208713	0.91592744817786	1	1	1.0063456709543	0.97670603417174	1	1.48954988375813
BEND5	NA	1	12.8553612933619	7.58632055770152	NA	NA	1	1	NA	1	1	1	NA	NA	1	2.83837980537544	1	NA	5.21716180128518	NA	1	1
BEND6	NA	1	1	3.06988945069767	NA	NA	NA	1	1	NA	1	NA	1	4.02544039247539	6.72005021274337	2.47864808516653	NA	NA	2.10895377518228	1	NA	1
BEND7	NA	0	20.8694860724423	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.4545890957977
BEST1	0	0	0	NA	NA	NA	NA	0	0	NA	NA	24.0083414004669	NA	NA	NA	5.42482785901761	0	NA	NA	6.77173998135013	NA	14.8401110412532
BEST2	1.01942054034	0.889252774688972	0.983357034034577	1.00065759961891	1	1.02054336109443	0.921357488900782	0.934163964609605	0.782314478690112	0.902531951686038	0.894433590380718	1.07406304340864	0.955106897406022	1.03300468183313	0.979525983093456	0.976187674211556	1.36264269684429	1.5573831652061	1.14709914905649	1.03181000035365	1	0.997341419635403
BEST3	1	1	1.1272143833277	1	1	1.16628146281482	1	1	NA	1	4.79852914367392	1	1	1.02508869607031	1	1.16476725701769	1	1	2.36658789634375	1.30631230520973	1	1
BEST4	1.35669420548432	1	1.24445999947092	1.44140226704974	1	1.00434300518169	1	1.13821234277482	1	1	2.1983903840376	1.3130655237557	0.953346988617232	1.30033536905004	1.21389456770128	1.06638149679229	1.30902064805319	1	1.36100823481975	1.18292365177787	1	1
BET1	NA	NA	19.9723859625803	12.7010936222127	NA	7.7509247272494	NA	1	1	57.8731249345947	NA	1	NA	7.91132699103108	NA	9.86476154778964	NA	NA	20.5648610205483	10.9326313067528	214.488290850646	NA
BET1L	48.5888622485061	NA	24.9644950208045	41.9027715939917	1	19.1511261653173	NA	NA	NA	NA	73.2199338561961	NA	1	23.2280794071013	NA	21.9911108044072	NA	NA	20.5738557544675	NA	1	NA
BET3L	1	1	1.05646337262226	1.16756762901888	1	0.950251268829537	1	1	1	2.24251133965945	1	2.30095755761359	0.998897837971376	0.891383971596668	1.57750344921629	1.12208073821286	1	1.4977254230602	1.35435037439355	1.4673807638025	1	1.30550919790286
BEX1	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	NA	0	0
BEX2	NA	NA	60.2096668355966	51.1579361548881	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
BEX4	85.2990064860387	NA	76.181962242084	68.881277761248	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	75.6530083759002	NA	NA	0
BEX5	1	NA	11.8035224693325	7.48367730065993	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	2.91763034782132	NA	1	1	NA	NA	1
BEYLA	1.01733146762626	0.984464357143108	0.985418412197635	1.0053179166573	1	1.0042225447405	0.962707495907875	0.992672728384746	0.973309725105882	0.937354081713176	0.978293174603311	1.02729335159916	0.964923343940926	0.993208408960103	1.01822308756447	1.0013278246848	1.01806179303129	1.02926924663122	1.02138471819334	0.980331137688916	1.07330538927726	1.12845970069322
BFAR	NA	NA	27.2055596785994	NA	1	52.6904706753401	NA	NA	NA	NA	NA	NA	1	42.6463867462172	NA	33.0701552290866	1	NA	35.8592681336129	31.2673003004626	NA	57.2234314324915
BFSP1	0	0	2.46002071862268	4.1193567896841	NA	2.13986556730748	NA	6.1092875202157	NA	NA	0	5.49884067542166	0	2.23941175684388	4.11975580456427	2.49911016842781	NA	16.3624393589519	3.33481015783061	0.481685502227007	0	2.55527853618311
BFSP2	1.14472195913531	1	1.2255800851219	1	1	1.39189108983229	7.23613355714498	2.86065541974258	1	NA	1	NA	1	0.628679279196105	1.17388370521416	1.16473322752385	NA	1	1	1	1	1
BGLAP	8.83824010271516	NA	4.2273190547249	NA	NA	2.99666384988112	NA	15.5792620632194	60.2991654372754	NA	11.066025587653	NA	NA	4.43019760795974	NA	3.12543116301136	NA	11.3911329687049	5.70177620455753	7.08970881840468	NA	NA
BGN	NA	NA	0	NA	NA	NA	NA	0	NA	0	NA	0	0	379.829556889707	586.962885902062	NA	NA	NA	NA	NA	0	0
BHLHA15	12.6993761838574	NA	6.28702541969105	0	0	NA	87.4898502170631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BHLHB9	NA	28.7645628302737	7.00516645638196	4.88413887135472	NA	3.80917568617912	1	NA	NA	NA	NA	NA	1	3.15744856936495	1	3.72570759442465	13.6110948387356	NA	6.02708456499153	5.0968640047231	NA	1
BHLHE22	1	1	1.95926144882098	3.30389847908163	1	2.11929281154971	1	1	1	NA	1	NA	1	1.12129962740782	1	1.35448334004906	1	1	2.73794465546907	4.20689910760412	NA	2.26566745151503
BHLHE23	1.00366831663742	0.819961183446462	1.03195238341612	1.04152378603951	1	0.976359929899591	1.00380470579845	0.979442945000469	1.22610901555069	1.04124409352306	0.990931110109001	1.02321214662526	1.07251145928523	1.01650388362411	1.00170705859544	0.98794396947242	0.981768457042311	1.19843807583885	0.995684051743673	0.96969345702899	0.904651120502749	0.978043881015128
BHLHE40	658.545378851859	2207.77146632527	NA	NA	4259.58731367773	NA	NA	420.833630472517	857.261632641629	NA	NA	0	NA	NA	NA	NA	483.187562944588	NA	378.282885588815	355.57561479112	NA	0
BHLHE41	NA	NA	51.3701626533966	65.5783377732039	NA	NA	0	0	0	NA	NA	NA	38.3029141023083	0	0	NA	NA	0	NA	NA	NA	NA
BHMT	0.797212918766627	1	1.00973570648992	0.938426332215431	1	1.14190181166841	1	1	1	1	1	1.70922100437265	1.16865220585888	1.0553376293609	0.813021563557659	1.29415971717361	1	1.96219732907291	1.07836242932177	1.11695050048969	1	1.39832663744882
BHMT2	0	0	0	0	0	0	0	0	0	0	NA	253.820517798326	NA	0	0	NA	0	0	0	NA	NA	NA
BICC1	NA	0	32.4416519726487	25.602840004494	NA	NA	0	0	NA	NA	NA	NA	0	NA	0	16.6891574515671	0	0	NA	NA	615.811251707717	NA
BICD1	18.3141592845648	0	10.2073492531202	10.6064232154415	333.421031878581	NA	0	0	0	0	NA	0	0	5.32127008776191	13.9558471838935	6.09577714273389	NA	NA	NA	NA	NA	NA
BICD2	1	1	NA	31.6923948295907	NA	16.988613789246	NA	1	NA	1	NA	57.8557840649846	NA	17.4077692168953	NA	18.8832711481846	NA	NA	NA	33.661832731385	NA	NA
BID	0	0	18.8669402667273	NA	NA	NA	NA	NA	0	NA	NA	0	NA	22.4850453740006	40.5064418760418	15.2437288453669	NA	NA	NA	NA	126.391373223145	NA
BIK	NA	0	NA	NA	NA	21.1434144981746	NA	NA	NA	NA	NA	0	0	16.7556532019736	NA	NA	83.9899019680938	NA	NA	0	0	0
BIN1	0	NA	NA	NA	NA	NA	NA	0	0	NA	122.463277540346	245.571244956613	50.9592907150308	0	0	28.8373681880242	0	0	0	NA	NA	175.388672615826
BIN2	0	NA	0	25.9869550866769	NA	7.46590256231427	154.763380697494	0	0	NA	NA	NA	NA	NA	20.9414289685748	6.38215388447937	NA	NA	NA	NA	NA	18.1640957972727
BIN3	1	NA	11.2351121793708	18.2424904644475	1	9.10930723866958	1	NA	NA	1	54.6589883334256	27.4959880584883	1	7.15359082259801	1	10.7049697636993	NA	NA	11.3936232317576	21.5109187770138	NA	NA
BIRC2	NA	NA	62.6485947930324	NA	NA	32.1990819480809	NA	NA	NA	1	NA	NA	NA	23.7451550323838	76.7374339479538	31.4855640978819	NA	1	61.2612636386634	61.3272564017149	1002.46220243938	NA
BIRC3	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
BIRC5	NA	0	0	NA	0	NA	NA	NA	NA	NA	0	0	0	35.338622238062	93.6216408702199	NA	NA	NA	NA	0	0	NA
