"BC_HKB0056_809_T"	"BC_HKB0187_1214_T"	"BC_HKB0775_1470_T"	"BC_HKB0899_M1605_T"	"BC_HKB2109_1628_T"	"HKB0004_3006_T"	"HKB0036_3006_T"	"HKB0089_3001_T"	"HKB0134_3006_T"	"HKB0211_3002_T"	"HKB0629_3000_T"	"HKB0698_3000_T"	"BC_HKB0543_1306_T"	"BC_HKB1385_1721_T"	"HKB0008_3006_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0120_3000_T"	"HKB0162_3006_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0112_933_T"	"BC_HKB0555_1321_T"	"BC_HKB0728_1447_T"	"BC_HKB0876_1543_T"	"BC_HKB0892_1559_T"	"BC_HKB1365_M1665_T"	"BC_HKB1370_1673_T"	"BC_HKB2114_1660_T"	"BC_HKB2116_1671_T"	"BC_HKB2119_1690_T"	"HKB0007_3005_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0092_3000_T"	"HKB0125_3006_T"	"HKB0132_3006_T"	"HKB0143_3006_T"	"HKB0164_3006_T"	"BC_HKB0662_1294_T"	"BC_HKB0904_1595_T"	"HKB0005_3001_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0084_3000_T"	"HKB0157_3006_T"	"HKB0210_3006_T"	"HKB0626_3000_T"	"HKB0644_3000_T"	"HKB0677_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0582_1333_T"	"BC_HKB0668_1298_T"	"BC_HKB0689_M1326_T"	"BC_HKB0733_1459_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0772_1460_T"	"BC_HKB0786_1508_T"	"BC_HKB0827_1539_T"	"BC_HKB0828_M1542_T"	"BC_HKB0831_1520_T"	"BC_HKB0838_1563_T"	"BC_HKB0873_1549_T"	"BC_HKB0882_1555_T"	"BC_HKB0902_1617_T"	"BC_HKB0917_1656_T"	"BC_HKB1366_1663_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"	"HKB0052_3000_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0719_3002_T"	"BC_HKB0759_1488_T"	"BC_HKB0833_1552_T"	"BC_HKB0905_1623_T"	"BC_HKB1369_1679_T"	"BC_HKB2112_1636_T"	"BC_HKB2127_1726_T"	"HKB0035_3006_T"	"HKB0121_3006_T"	"HKB0159_3006_T"	"HKB0209_3004_T"	"HKB0228_3002_T"	"HKB0558_3000_T"	"HKB0599_3000_T"	"HKB0668_3000_T"	"HKB0097_3000_T"	"HKB0196_3006_T"	"BC_HKB0632_1381_T"	"BC_HKB0915_M1647_T"	"BC_HKB0921_1575_T"	"HKB0044_3006_T"
"C6orf105"	0	0	1.36737106564853	1.16349873228288	0	0.422233000683048	0.604071323668861	0.978195629681652	0.722466024471091	1	0.214124805352847	0.782408564927373	1.43295940727611	1.41683974191283	0.622930350920177	1.86789646399265	0.55581615506164	0.978195629681652	0.678071905112638	1.43829285157915	3.06695024392463	0.895302621333307	1.86393845042397	0.773996325111173	4.67525138605026	0.739848102699327	0.823749360308273	0.687060688339892	0.53605290024021	0.356143810225275	0.356143810225275	1.11769504266975	1.18903382439002	1.64154602908752	1.01435529297707	0.863938450423971	1.32768736417605	0.389566811762726	0.485426827170242	1.10433665981474	0.475084882948783	0.443606651475615	0.863938450423971	0	1.94110631094643	0	1.72683121703249	0	3.37851162325373	0	0	0	0.565597175854225	0.250961573533219	1.75702324650746	0.344828496997441	0.27500704749987	0.411426245726465	3.39917109381982	1.71808758396052	1.38404980679516	0	0.321928094887362	0.189033824390017	1.25701061820602	0.176322772640463	0.545968369105292	4.38956681176273	1.52105073690096	0.16349873228288	1.22032995487956	0	0	0	0	0	0	0	0.584962500721156	0	3.0496307677246	0	0.855989697308481	0	1.35049724708413	1.57531233068744	0	0	3.22342254993494	2.71369581484336	0	0	0	0	1.31614574229336	0.887525270741587	0.545968369105292	1.72683121703249	0.863938450423971	0.250961573533219	3.94579495674006	1.20789285164133	1.93734439215023	1.53605290024021	0	0	0.669026765509631	0	0.20163386116965	0.238786859587116	0.526068811667588	0.55581615506164	0.214124805352847	0.422233000683048	0.250961573533219	0.238786859587116	0.526068811667588	0.344828496997441	1.94485844580754	0	0	0.495695162624069
"ESPNP"	1.16349873228288	0	0	0	0	1.02856915219677	0.485426827170242	0.0976107966264223	1.09761079662642	1.4905701304462	0.641546029087524	0.22650852980868	0	0	1.03562390973072	0.0426443374084937	0.356143810225275	0.189033824390017	0.0840642647884745	0.0285691521967709	0.214124805352847	0.505890929729957	0.137503523749935	0.176322772640463	0	0.0426443374084937	0.454175893185802	0.0285691521967709	0.070389327891398	0.356143810225275	0.411426245726465	0.37851162325373	0.678071905112638	0.111031312388744	0.0976107966264223	0.0976107966264223	0.0565835283663675	0.389566811762726	0.0426443374084937	0.604071323668861	0.0565835283663675	0.150559676575381	1.29865831556452	0	0	0	0	0.956056652412403	0	0.799087306074004	0	0	1.02856915219677	0.150559676575381	1.58976348698498	0.31034012061215	1.02147972741045	0.124328135002202	0.485426827170242	0.150559676575381	0	3.38956681176273	0.321928094887362	0.879705766282288	1.67807190511264	0.422233000683048	0.53605290024021	0	0.20163386116965	0.20163386116965	0.20163386116965	0	0	0	0.978195629681652	0	2.41413553298445	0	0	0	0	0	0	0	1.90689059560852	0	0	0	0	0	0	0	1.11103131238874	0	0	0	0.189033824390017	0.16349873228288	0.422233000683048	0.189033824390017	1.40599235967584	0.0285691521967709	0	0	0	0	0.604071323668861	0	1	0.75702324650746	0.150559676575381	1.14404636961671	0.150559676575381	0.773996325111173	0.432959407276106	0.263034405833794	0.0565835283663675	0.31034012061215	0	0	0	0.22650852980868
"LOC153910"	0	0	0	0	0	0	0.0143552929770701	0	0	0.111031312388744	0	0.0285691521967709	0	0	0	0.0285691521967709	0	0	0	0.0285691521967709	0	0.0840642647884745	0	0	0	0.505890929729957	0	0	0	0	0	0	0	0	0.713695814843359	0	0	1.58014548442338	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0.189033824390017	0.748461233004036	0	0	0	0	0	0	1.38956681176273	0	0	0	0	0.16349873228288	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0.0426443374084937	0.0143552929770701	0	0.632268215499513	0.584962500721156	0	0.16349873228288	0.150559676575381	0	0.0285691521967709	0	0	0	0.0285691521967709
"LOC360030"	0	0	0	0	0	0	0	0.214124805352847	0	0.31034012061215	0	0	0	0	0	0	0	0	0	0.286881147788162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238786859587116	0	0	0	0	0	0	0	0.070389327891398	0.111031312388744	0.0565835283663675	0	0	0.298658315564515	0	0.189033824390017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22650852980868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0	0
"NCRNA00115"	2.08746284125034	3.23878685958712	3.61706334388818	2.82781902461732	2.82171021503467	1.0496307677246	0.903038270112912	1.67807190511264	0.823749360308273	1.96347412397489	0.111031312388744	0.298658315564515	2.86789646399265	1.20163386116965	1.51096191927738	1.30451104180995	1.27500704749987	1.17632277264046	1.47508488294878	1.01435529297707	0.790772037862	1.0703893278914	1.46466826700344	0.879705766282288	1	0.831877241191673	1.0071955014042	0.641546029087524	1.0703893278914	0.704871964456353	0.613531652917927	0.641546029087524	1.16349873228288	1.20163386116965	0.432959407276106	0.669026765509631	0.7311832415722	0.485426827170242	1.02856915219677	1.54596836910529	1.30451104180995	0.748461233004036	1.18269229751619	2.34198574722862	2.40599235967584	1.20789285164133	3.30012372456901	1.790772037862	1.76128527336162	2.19849415363908	2.8094144442359	2.29572302453997	1.35614381022528	1.98185265328974	1.20789285164133	1.49569516262407	0.75702324650746	1.16349873228288	0.903038270112912	0.963474123974886	2.15380533607904	1.11769504266975	0.669026765509631	0.933572638261024	1.71808758396052	0.782408564927373	1.08406426478847	1.28095631383106	0.84799690655495	0.422233000683048	1.13093086982645	3.20006486151431	2.03913839390696	2.61823865559545	2.13093086982645	0	2.20789285164133	2.27798474729977	2.90303827011291	2.03562390973072	3.3305584000308	3.29572302453997	3.89336221076387	2.8073549220576	3.03562390973072	3.03210084316702	3.37016428054021	2.99457972421575	2.57773093149008	0	1.78659636189081	3.34482849699744	3.33199177823206	3.23266075679027	0	1.0071955014042	1.04264433740849	1.9297909977186	2.03210084316702	1.0496307677246	0.613531652917927	0.855989697308481	1.62760683812965	0	2.31324585178756	0.863938450423971	3.23725777090037	1.44890095114513	1.90689059560852	0.622930350920177	0.970853654340484	1.62760683812965	0.6959938131099	0.739848102699327	0.713695814843359	0.575312330687437	1.20789285164133	1.0071955014042	0	3.26002565596146	2.21101219348551	1.29865831556452
"GJD3"	4.97773784924282	7.38508585354768	6.58931407260798	6.26865895502767	7.31578357458946	0.250961573533219	0.807354922057604	0.400537929583729	0.545968369105292	0.22650852980868	0.22650852980868	0.356143810225275	5.73335434061383	5.00450139223494	0.250961573533219	0.815575428862573	0.925999418556223	0.641546029087524	0.713695814843359	0.298658315564515	0.839959587489532	0.485426827170242	0.422233000683048	0.807354922057604	0.263034405833794	2.09085343045111	0.505890929729957	0.933572638261024	0.713695814843359	0.773996325111173	0.918386234446348	0.356143810225275	0.389566811762726	0.422233000683048	0.37851162325373	1.4541758931858	0.464668267003444	0.443606651475615	1.09761079662642	1.26303440583379	0.604071323668861	0.669026765509631	5.91623776786777	6.20906339534927	7.15674042118313	5.5505928897043	6.6284819943839	4.97131362406888	6.14567745519564	6.27426166125705	7.21101219348551	5.86393845042397	0.400537929583729	1.11769504266975	0.321928094887362	0.367371065648529	0.286881147788162	0.150559676575381	0.400537929583729	0.516015147003665	6.52825874275841	6.32445060465607	0.238786859587116	0.411426245726465	0.422233000683048	1.20789285164133	0.20163386116965	1.55090066464752	0.0143552929770701	0.0565835283663675	0.111031312388744	4.24107745817504	5.84121837392389	6.51428009563292	6.06931549454008	8.93100338383741	5.91217080294995	7.30578816681099	6.08788710093312	4.45549162062847	6.16249203693753	3.63575439127776	5.59036248846375	5.36562255611334	5.96000193206808	5.25247621413522	4.41413553298445	6.7733370484736	5.03650333373899	5.40973035386445	7.10611795907107	6.26641176603611	6.20906339534927	6.25455625190949	7.36150519794804	0.263034405833794	0.678071905112638	0.650764559116902	0.344828496997441	0.622930350920177	0.903038270112912	0.55581615506164	7.97349647981295	6.06695024392463	6.26209484537018	4.38750040648098	6.0241423458978	5.22265002245148	0.632268215499513	0.189033824390017	0.298658315564515	1.03562390973072	0.27500704749987	0.367371065648529	1.36737106564853	0.722466024471091	0.485426827170242	0.855989697308481	5.75755668893945	5.05918219921169	5.69041709553247	0.321928094887362
"CASP12"	0	0	0	0	0	0.111031312388744	0.0976107966264223	0.176322772640463	0	0.55581615506164	0.0976107966264223	0.0840642647884745	0	0	0.20163386116965	0.37851162325373	0.0565835283663675	0.545968369105292	0.070389327891398	0.214124805352847	0	0.0565835283663675	0.367371065648529	0.356143810225275	0.722466024471091	0.111031312388744	0.432959407276106	0.176322772640463	0.871843648509318	0.298658315564515	0.0976107966264223	0.411426245726465	0.55581615506164	0	0.0976107966264223	0.250961573533219	0.286881147788162	0.111031312388744	0.333423733725192	0.356143810225275	0.321928094887362	0.0426443374084937	0	2.23572705983806	0	0	0	0	0	0	0	0	0	0	0.124328135002202	0.137503523749935	0.137503523749935	0	0.070389327891398	0.613531652917927	0	0	0.124328135002202	0.189033824390017	0	0	0.356143810225275	0.0976107966264223	0	0	0.150559676575381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.422233000683048	0.464668267003444	0.704871964456353	0.432959407276106	0.6959938131099	0.505890929729957	0.887525270741587	0	0	0	0	0	0	0	0.124328135002202	0.344828496997441	0.137503523749935	0.0976107966264223	0.111031312388744	0.0565835283663675	0.124328135002202	0.263034405833794	0.111031312388744	0	0	0	0
"RPP38"	3.86690797814317	3.41683974191283	4.50842865253186	4.56376827845203	4.27127625917593	4.64558638591361	4.9546616208379	3.52356195605701	3.68369645430652	4.2502036564993	3.70708299177171	4.01346225980656	4.50652577904312	5.88117515534928	3.52606881166759	3.90785207184596	3.86888427302877	3.4262647547021	4.03474394932473	3.90977310414164	3.76659516172927	3.95698592461258	3.4262647547021	3.61588707391606	3.86492897228979	5.03254169727004	3.64270157183323	4.41683974191283	3.605257262939	3.90977310414164	4.04351949366274	3.36876834909033	4.28392177230762	4.2861418728343	4.47897180503294	3.98641093525204	3.42894634476948	4.84046323386954	4.114367024952	3.95791459863299	3.97085365434048	4.32337006906127	6.0759604132434	3.55949181320504	4.8011586560937	4.3547342399706	3.13422093976063	3.08406426478847	3.51096191927738	3.99909803370561	5.61353165291793	4.11519974938544	4.32481060342048	3.88557436437143	4.02147972741045	4.81659970653491	5.37608196665007	3.62293035092018	3.5385381636298	4.01970191444255	5.28835856219366	3.18745105402733	4.22496636500027	4.60940039000643	3.95512678126137	4.48349335128439	3.61706334388818	3.62993940943954	5.12018602753186	5.86344293434804	4.04614178164472	5.16912328147676	5.13298804262744	4.34411833452143	3.53977919169849	3.76128527336162	3.20320115631661	4.58014548442338	4.62993940943954	4.86789646399265	4.85449441815488	3.60407132366886	4.0703893278914	4.42693561964834	4.33127526714661	5.17192735435346	5.35155766245043	3.88947354253111	4.81301154860562	5.44095219802964	4.53543091487128	2.98732086592925	5.09887428674445	4.32984117653063	3.69376571221778	3.37851162325373	3.71039319217052	3.92409988564074	3.83995958748953	3.18903382439002	3.78240856492737	3.46074256378964	3.94204525991605	3.89433274227769	3.62643913669732	3.8094144442359	3.1243281350022	2.56803210477128	3.79805051476751	3.06695024392463	4.18269229751619	4.87184364850932	3.92409988564074	3.48542682717024	3.98367769469807	4.21955576916691	3.87970576628229	3.95977015521147	3.58616424593091	3.66562016406638	4.85099939471647	3.96901230751632
"FIGLA"	0	0	0	0	0	0.400537929583729	0	0.176322772640463	0	0.150559676575381	0	0	0	0	0.124328135002202	0	0	0.400537929583729	0.333423733725192	0	0	0.575312330687437	0	0	0	0.124328135002202	0.124328135002202	0.0976107966264223	0	0	0	0	0	0	0	0	0	0.704871964456353	0	0	0.111031312388744	0.20163386116965	0	0	0	0	0	0	0	0	0	0	0.176322772640463	0	0	0	0.55581615506164	0	0.176322772640463	0.111031312388744	0	0	0.0976107966264223	0	0.070389327891398	0.150559676575381	0	0	0	0	0.250961573533219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137503523749935	0.263034405833794	0	0	0.137503523749935	0.0976107966264223	0	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0	0	0	0	0	0	0	0
"KRT72"	0	0	0	0	0	0.298658315564515	0	0.0840642647884745	0.356143810225275	0	0	0	0	0	0.0840642647884745	0.545968369105292	0	0	0.0565835283663675	0	0	0	0	0.0426443374084937	0	0.298658315564515	0	0.0976107966264223	0	0	0	0	0	0.16349873228288	0	0.0426443374084937	0	0.0840642647884745	0	0.933572638261024	0	0.495695162624069	0	0	0	0	0	0	0	0	0	0	0.16349873228288	0	0.0426443374084937	0	0	0.16349873228288	0	0	0	0	0	0	0.263034405833794	0	0.0285691521967709	0.0426443374084937	0.0285691521967709	0.0285691521967709	0.286881147788162	0	0	0	0	0	0	0	0	0	0	0	0.863938450423971	0	0	0	0	0	0	0	0	0	0	0	0	0.0840642647884745	0	0.0426443374084937	0	0.0426443374084937	0.137503523749935	0.0976107966264223	0	0	0	0	0	0	0	0	0	0.176322772640463	0.0565835283663675	0	0	0.0285691521967709	0.0285691521967709	0.0285691521967709	0	0	0	0.176322772640463
"C17orf74"	0	0	0	0	0	0.070389327891398	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0976107966264223	0	0	0	0	0	0.0285691521967709	1.56559717585423	0	0	0	0	0	0	0	2.16671544496642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150559676575381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58976348698498	0	0	0	0	0.839959587489532	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0.0565835283663675	0	0	0	0	0	0	0	0	0.722466024471091	0	0	0.0285691521967709	0	0.124328135002202	0	0	0	0	0	0	0	0	0	0
"C1QTNF9"	0	0	0	0	0	0.20163386116965	0.0565835283663675	0.286881147788162	0.070389327891398	0.0565835283663675	0.070389327891398	0.432959407276106	0	0	0.22650852980868	0.0426443374084937	0.20163386116965	0.189033824390017	0.214124805352847	0.0285691521967709	0.0426443374084937	0.575312330687437	0.0565835283663675	0.344828496997441	0.214124805352847	0.0565835283663675	0.84799690655495	0.250961573533219	0.176322772640463	0.124328135002202	0.411426245726465	0.16349873228288	0.286881147788162	0.0426443374084937	0	0.356143810225275	0.422233000683048	0.0285691521967709	0.0285691521967709	0.356143810225275	0.124328135002202	0.214124805352847	0	0	0.84799690655495	0	0	0	0	0	1.02856915219677	0	0	0.37851162325373	0.20163386116965	0	0.111031312388744	0.0840642647884745	0.22650852980868	0.389566811762726	0	1.20789285164133	0.0976107966264223	0.0426443374084937	0	0	0.137503523749935	0.111031312388744	0.0426443374084937	0.0285691521967709	0	0.956056652412403	0	2.13093086982645	0	0.815575428862573	0	0	0	2.01077983875324	0	0	0	0	0	0	1.38956681176273	0.739848102699327	0	0	0	0	0	0	1.84398384404833	0.565597175854225	0.495695162624069	0.53605290024021	0.111031312388744	1.56559717585423	0.0976107966264223	0.422233000683048	0	1.25096157353322	0	0	0	0.75702324650746	0.16349873228288	0.0285691521967709	0.0285691521967709	0.111031312388744	0.321928094887362	0.0143552929770701	0.31034012061215	0.137503523749935	0.31034012061215	0.27500704749987	0	0.773996325111173	0	0.0840642647884745
"C1orf157"	3.51349074558812	0	0.970853654340484	2.46205231879643	0	0	0.0565835283663675	0	0	0	0	0	1.61353165291793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0.0426443374084937	0	0	0	0	0.070389327891398	0	0	3.26753579806873	0	1.44360665147561	2.17632277264046	0	0	0	0	0	5.85299758761332	0	0	0.0840642647884745	0.0426443374084937	0	0	0	0	1.33913738491959	0	0.070389327891398	0	0	0	0	0.176322772640463	0	0	0	0	0	0	0.782408564927373	5.76579992328513	3.57288966842058	1.19534759832222	0	0	1.0703893278914	1.35614381022528	1.72683121703249	0	0	2.64154602908752	0	0	1.4276061727819	2.28095631383106	3.14567745519564	2.83187724119167	0	0	6.18010806871201	0	0	0	0.0426443374084937	0	0.0565835283663675	0.16349873228288	1.41683974191283	0	0	0.75702324650746	0	3.18745105402733	0	0	0	0	0	0.0285691521967709	0	0	0	0.0285691521967709	0	0.790772037862	2.20476675065461	0
"CRYBB3"	0	0	0	0	0	0.27500704749987	0.895302621333307	0.27500704749987	0.070389327891398	0.516015147003665	0.250961573533219	0.0840642647884745	0	0	0.27500704749987	0.0976107966264223	0.286881147788162	0.475084882948783	0.55581615506164	0	0.070389327891398	0.070389327891398	0.176322772640463	0.0976107966264223	0	0.111031312388744	0	0.0840642647884745	0.0840642647884745	0	0.0976107966264223	0	0.20163386116965	0.0840642647884745	0.485426827170242	0.27500704749987	0.389566811762726	0.464668267003444	0.111031312388744	0.124328135002202	0.16349873228288	0.111031312388744	0	0	0	0	0	0	0	0	0	0	0.150559676575381	0.0976107966264223	0.0840642647884745	0.0840642647884745	0.250961573533219	0.250961573533219	0.389566811762726	0.263034405833794	0	0	0.526068811667588	0.432959407276106	0.485426827170242	0.124328135002202	0.238786859587116	0	0	0.22650852980868	0.263034405833794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0976107966264223	0.111031312388744	0.214124805352847	0.0840642647884745	0	0	0.432959407276106	0	0	0	0	0	0	0.070389327891398	0.124328135002202	0	0.773996325111173	0	0.238786859587116	0	0.286881147788162	0.604071323668861	0	0	0	0	0.27500704749987
"RS1"	0.903038270112912	0.641546029087524	1.70487196445635	0	0.622930350920177	0.070389327891398	0.0143552929770701	0	0	0.137503523749935	0	0	0	1.61353165291793	0	0.214124805352847	0	0	0.0143552929770701	0	0	0.0143552929770701	0	0	0.0285691521967709	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	1.0071955014042	1.06350294230616	1.44890095114513	2.39231742277876	1.25096157353322	0.978195629681652	0.400537929583729	1.53605290024021	1.76128527336162	2.49569516262407	0	0.0285691521967709	0.0143552929770701	0.0285691521967709	0.0285691521967709	0	0	0	2.07724299893246	1.52105073690096	0.0426443374084937	0.137503523749935	0	0	0	0.070389327891398	0.0426443374084937	0	0.31034012061215	1.08406426478847	0.505890929729957	1.28688114778816	0.422233000683048	1.46466826700344	1.0703893278914	1.11769504266975	1.44890095114513	0.495695162624069	1.84799690655495	1.73552217729654	0.545968369105292	1.36737106564853	1.54101915313356	1.790772037862	0.55581615506164	1.04264433740849	2.52356195605701	0	1.57531233068744	1.51096191927738	1.37851162325373	1.97085365434048	2.60169651648096	0	0	0.0285691521967709	0	0	0	0	0.879705766282288	1.06350294230616	1.37851162325373	0.978195629681652	0.739848102699327	1.25096157353322	0	0	0	0	0	0	0	0.0143552929770701	0	0	1.94485844580754	1.61353165291793	1.81966818349646	0
"DPPA5"	0	0	0	0	0	0.400537929583729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86195536414487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263034405833794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176322772640463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC285045"	1.43295940727611	0	0	0.641546029087524	1.37295209791183	0.137503523749935	0.0285691521967709	0	0	0	0	0.214124805352847	0	0	0	0.0426443374084937	0	0.124328135002202	0	0	0	0.443606651475615	0	0	0	0	0	0.0426443374084937	0.0840642647884745	0	0	0	0	0.0426443374084937	0	0	0.070389327891398	0	0	0	0	0	2.31324585178756	0	0	1.02147972741045	1.86393845042397	0.713695814843359	0	0	2.51349074558812	0	0.070389327891398	0.0976107966264223	0	0.0426443374084937	0.124328135002202	0.0426443374084937	0	0	0	0.941106310946431	0.0426443374084937	1.41142624572647	0	0	0	0	0	0.070389327891398	0.0976107966264223	0	0	0	0	0	1.28095631383106	2.55581615506164	2.4931349223055	0	0	1.33913738491959	0	0	2.25096157353322	0.84799690655495	0	0	0	0	0.970853654340484	2.21101219348551	0.839959587489532	0	0.933572638261024	0	0	0	0	0	0	0	3.0703893278914	1.04264433740849	0	0	0.7311832415722	2.34198574722862	0.070389327891398	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	3.37016428054021	0.0285691521967709
"C9orf11"	0	0	0	0	0	0	0.321928094887362	0.0840642647884745	0.238786859587116	0.933572638261024	0	0.070389327891398	0	0	0.238786859587116	0.443606651475615	0	0.22650852980868	0.124328135002202	0.070389327891398	0.070389327891398	0.22650852980868	0	0.124328135002202	0	0	0.0840642647884745	0	0.356143810225275	0.0976107966264223	0.344828496997441	0.070389327891398	0.189033824390017	0.321928094887362	0.22650852980868	0.0840642647884745	0.150559676575381	0.37851162325373	0	0.650764559116902	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0840642647884745	0	0	0.613531652917927	0	0.070389327891398	0	0	0	0.298658315564515	0.344828496997441	0.214124805352847	0.16349873228288	0.176322772640463	0.0840642647884745	0.070389327891398	0.20163386116965	0.286881147788162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6507645591169	0	0	0.0840642647884745	0.367371065648529	0	0.150559676575381	0.238786859587116	0	0.263034405833794	0	0	0	0	0	0	0.0565835283663675	0.214124805352847	0.137503523749935	0	0.0565835283663675	0.111031312388744	0	0	0	0.070389327891398	0	0	0	0
"HHLA1"	0.356143810225275	0	0	0.765534746362977	0.432959407276106	0.0285691521967709	0.0143552929770701	0.0143552929770701	0.0426443374084937	0.16349873228288	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0	0	0	0.722466024471091	0	0.356143810225275	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0.0285691521967709	0	0	0	0	0	0.0285691521967709	0	0	0	0	0.189033824390017	0	0	0	0.31034012061215	0	0	0.286881147788162	0	1.13093086982645	1.01435529297707	0	0	0.422233000683048	0.807354922057604	0	0	0.389566811762726	0	0	0	0	0	0	0	0.604071323668861	0.622930350920177	0.37851162325373	0	0	0	0	0	0	0	0	0	0.604071323668861	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0	0
"DSCAM"	0	0	0	0	0	0.250961573533219	0.0143552929770701	0	0.0285691521967709	0.0565835283663675	0.0143552929770701	0.20163386116965	0	0	0.137503523749935	0.0426443374084937	0.0143552929770701	0.137503523749935	0.604071323668861	0	0	0	0.0426443374084937	0.150559676575381	0	0	0.0426443374084937	0.0285691521967709	0.0426443374084937	0.831877241191673	0	0.722466024471091	0.0143552929770701	0.0143552929770701	0.0285691521967709	0.0143552929770701	0.111031312388744	0	0.27500704749987	0.0840642647884745	0.0143552929770701	0.0285691521967709	0	0	0	0	0	0	0	0	0.321928094887362	0	0.0426443374084937	0.0285691521967709	0.0426443374084937	0.0143552929770701	0.0143552929770701	0.356143810225275	0.070389327891398	0.20163386116965	0	0	0.0565835283663675	0	0	0	0	0.0285691521967709	0.0143552929770701	0.53605290024021	0.0143552929770701	0	0.238786859587116	0	0	0	0.214124805352847	0	0	0	0	0	0	0	0	0	0.263034405833794	0	0	0	0.27500704749987	0	0	0	0	0.0840642647884745	0.0840642647884745	0.111031312388744	0.0565835283663675	0.0143552929770701	0.0285691521967709	0.0285691521967709	0	0.298658315564515	0	0	0	0	0.0976107966264223	0.978195629681652	0.214124805352847	0.0426443374084937	0.298658315564515	2.95791459863299	0.176322772640463	0.0426443374084937	0.0285691521967709	0.0426443374084937	0	0	0	0.111031312388744
