"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0555_1321_T"	"BC_HKB0567_M1337_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0786_1508_T"	"BC_HKB0828_M1542_T"	"BC_HKB0838_1563_T"	"BC_HKB0890_1550_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0097_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0179_3006_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0220_3000_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0683_3000_T"	"HKB0719_3002_T"	"HKB0751_3000_T"	"BC_HKB0187_1214_T"	"BC_HKB0215_1134_T"	"BC_HKB0729_1445_T"	"BC_HKB0876_1543_T"	"BC_HKB0892_1559_T"	"BC_HKB0905_1623_T"	"BC_HKB0913_1654_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0019_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0036_3006_T"	"HKB0038_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0078_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0092_3000_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0115_3006_T"	"HKB0123_3006_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0143_3006_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0168_3006_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0211_3002_T"	"HKB0214_3006_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0232_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0620_3000_T"	"HKB0638_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0659_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0674_3000_T"	"HKB0677_3000_T"	"HKB0692_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0718_3000_T"	"HKB0722_3002_T"	"HKB0734_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0873_1549_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0069_3000_T"	"HKB0070_3002_T"	"HKB0127_3006_T"	"HKB0710_3000_T"	"HKB0736_3000_T"	"HKB0752_3000_T"	"BC_HKB0056_809_T"	"BC_HKB0715_1407_T"	"BC_HKB0733_1459_T"	"BC_HKB0830_1541_T"	"BC_HKB0874_1537_T"	"BC_HKB0902_1617_T"	"BC_HKB0917_1656_T"	"BC_HKB1366_1663_T"	"BC_HKB2109_1628_T"	"BC_HKB2113_1657_T"	"BC_HKB2116_1671_T"	"HKB0006_3006_T"	"HKB0147_3000_T"	"HKB0196_3006_T"	"HKB0210_3006_T"	"HKB0222_3006_T"	"HKB0230_3006_T"	"HKB0585_3000_T"	"HKB0748_3000_T"	"BC_HKB0112_933_T"	"BC_HKB0728_1447_T"	"BC_HKB0772_1460_T"	"BC_HKB0775_1470_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"
"MLANA"	4.34624777408278	5.31251996747495	5.55151601762801	4.20320115631661	4.67299099382775	4.66448284036468	4.51222688651396	4.93498820178348	5.2861418728343	6.14995030168105	5.29020320512607	5.0686708106651	5.10852445677817	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	2.611172380044	0	0	0	0	0	0	0	0	0	4.94204525991605	6.02989454966334	4.62234472272424	6.10831535538772	1.93734439215023	3.93451650158608	6.06673502873203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0.650764559116902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0.0426443374084937	0	0	0	0	0	0	0	4.85199883711245	5.48317085322987	5.33913738491959	5.55918586578773	3.91647664443772	5.86096279785812	0	0	0	0	0	0	0	3.790772037862	4.28835856219366	4.92789645372882	5.39917109381982	5.61941301059794	5.51096191927738	4.35191096110308	5.19927972133662	5.66362925881475	5.66618848987278	5.5453506448223	0	0.0285691521967709	0	0.0426443374084937	0	0	0	0.0565835283663675	5.71177020386319	5.03826057517535	5.52230689287139	5.95442898437188	5.73579292798531	6.57198012018773
"CHRNA3"	0.464668267003444	1.43295940727611	1.40599235967584	2.88947354253111	0	1.7311832415722	0.871843648509318	2.76341157447001	1.56559717585423	0.485426827170242	1.40599235967584	2.9126498648972	0	0.124328135002202	0.0285691521967709	0.189033824390017	0.286881147788162	0.111031312388744	0	0.0143552929770701	0.250961573533219	0.0840642647884745	0.150559676575381	0.0840642647884745	0.111031312388744	0.176322772640463	0	0.27500704749987	0.0426443374084937	0.250961573533219	0	0	0.0565835283663675	0.137503523749935	0	0.0426443374084937	0.111031312388744	4.97085365434048	0	0	4.74038793246835	1.7311832415722	2.64616265715789	3.61706334388818	0.263034405833794	0	0.0285691521967709	0.0426443374084937	0.0976107966264223	0.0840642647884745	0.27500704749987	0.0285691521967709	0.137503523749935	1.9560566524124	0.137503523749935	0.0426443374084937	0.367371065648529	0.137503523749935	0.0976107966264223	1.60407132366886	0.0426443374084937	0	0.124328135002202	0.070389327891398	0.189033824390017	0	0.124328135002202	0.0285691521967709	0.150559676575381	0	0.0565835283663675	0.0426443374084937	0.389566811762726	0.0840642647884745	0.321928094887362	0.137503523749935	1.05658352836637	0.238786859587116	0.0840642647884745	0.565597175854225	0.526068811667588	0	0.0565835283663675	0.0565835283663675	0.150559676575381	0.250961573533219	0.137503523749935	0.0840642647884745	0.0840642647884745	0.124328135002202	0.321928094887362	0.0285691521967709	0.31034012061215	0.0840642647884745	0.0840642647884745	0.111031312388744	0.20163386116965	0.137503523749935	0.0840642647884745	0.0143552929770701	0.0565835283663675	0.0840642647884745	0.516015147003665	0	0.75702324650746	0	1.46988597627446	0.137503523749935	0.367371065648529	0.16349873228288	0.16349873228288	0.214124805352847	0.111031312388744	0.0840642647884745	3.4995270242151	2.38128337250378	4.13586316536868	2.20163386116965	4.06695024392463	1.84799690655495	0.189033824390017	0.0976107966264223	0	0.124328135002202	0.0565835283663675	0.0565835283663675	0.214124805352847	3.00539998774259	0.799087306074004	4.11852584893567	0	3.70597790168252	1	0.6959938131099	4.38681094647222	0	2.18903382439002	2.38681094647222	0.0285691521967709	0.189033824390017	0.0285691521967709	0.16349873228288	0	0.0565835283663675	6.66163560233596	0.111031312388744	3.4154882710497	2.99457972421575	2.50589092972996	1.90303827011291	2.28983446517751	1.26303440583379
"PAX8"	4.15137177625395	6.21101219348551	3.63343121035563	3.0232553523003	5.30633516019798	4.89627184880738	4.45154083301783	5.38059093426592	5.57924050057297	6.02923200313464	4.55336050333533	4.29719141656586	5.79986441088185	0.815575428862573	0.443606651475615	0.622930350920177	1.1243281350022	0.978195629681652	0.411426245726465	0.773996325111173	0.505890929729957	0.389566811762726	0.321928094887362	0.31034012061215	0.704871964456353	0.863938450423971	0.7311832415722	0.641546029087524	0.333423733725192	0.238786859587116	0.956056652412403	1.0496307677246	0.6959938131099	0.298658315564515	0.250961573533219	0.176322772640463	0.815575428862573	3.84398384404833	5.15258906928713	4.78972925137577	4.06781078378962	3.25550073314839	0.992768430768924	6.31524015250724	0.0976107966264223	0.124328135002202	0.400537929583729	0.0143552929770701	0.722466024471091	0.344828496997441	0.356143810225275	0.070389327891398	0.863938450423971	0.20163386116965	0.992768430768924	0.20163386116965	0.189033824390017	0.22650852980868	1.44890095114513	0.773996325111173	0.298658315564515	0.298658315564515	0.687060688339892	0.0976107966264223	0.263034405833794	0.20163386116965	1.29278174922785	0.20163386116965	0.739848102699327	0.333423733725192	0.565597175854225	0.263034405833794	1.36176835941915	0.748461233004036	0.111031312388744	2.0496307677246	0.918386234446348	1.17632277264046	0.970853654340484	0.0143552929770701	0.16349873228288	1.72683121703249	0.815575428862573	0.176322772640463	0.20163386116965	1.85199883711245	0.27500704749987	0.321928094887362	1.33913738491959	0.250961573533219	0.0285691521967709	0.20163386116965	1.18269229751619	1.19534759832222	0.31034012061215	0.22650852980868	0.333423733725192	0.298658315564515	0.6959938131099	0.0426443374084937	0.367371065648529	0.20163386116965	0.16349873228288	0.176322772640463	0.0976107966264223	0.0976107966264223	0.150559676575381	0.432959407276106	1.1243281350022	0.55581615506164	0.545968369105292	1.28095631383106	0.214124805352847	0.0426443374084937	6.88667207380157	0.389566811762726	3.30742852519225	6.3127014727958	4.99684064779537	5.51443791382931	0.622930350920177	0.422233000683048	1.18903382439002	0.422233000683048	0.823749360308273	0.286881147788162	0.454175893185802	2.25701061820602	6.16329744940276	4.29719141656586	3.76341157447001	5.84398384404833	2.19219416528334	3.82273014794452	5.74872956650074	2.34766565630097	2.11769504266975	2.70487196445635	0.150559676575381	0.22650852980868	0.632268215499513	0.124328135002202	1.23266075679027	1.27500704749987	0	0.22650852980868	4.97636363573276	5.64385618977472	5.45088131527337	4.09929520433777	2.8972404255748	6.46254317053042
"STXBP1"	3.78345665436024	3.78555055173926	3.77399632511117	3.22958792274065	3.37989816352469	3.02680005934372	3.85099939471647	3.57531233068744	3.09254574154357	3.39643353125099	3.60050764534579	3.52105073690096	3.90496571868403	3.12928301694497	2.81147103052984	2.46988597627446	2.68257329734758	2.75060650483559	1.36176835941915	1.67807190511264	3.70818723602071	2.62993940943954	2.61823865559545	2.15704371014558	2.8011586560937	3.26002565596146	3.9174317553901	3.30451104180995	3.72137265947682	3.37295209791183	2.40871186102943	2.30158764660319	2.78659636189081	2.38681094647222	1.48542682717024	2.21723071622067	2.43829285157915	3.15055967657538	3.7158933705476	3.1554254317472	4.4369613378336	3.41953889151378	2.58255600301406	4.20241772157518	1.53106949272595	2.99819550315325	3.22804904788446	2.1243281350022	2.91073266190291	1.77399632511117	1.97085365434048	2.52105073690096	2.04614178164472	2.26603689399532	2.01435529297707	1.83995958748953	3.08406426478847	2.02502879449152	2.40599235967584	1.76977173924945	1	1.29278174922785	2.31903981556254	2.29572302453997	2.10097764772482	1.75274859140713	2.29572302453997	1.73984810269933	2.26303440583379	1.61823865559545	1.39506279951758	2.29278174922785	1.41683974191283	2.09761079662642	2.17951105027151	1.27500704749987	1.93734439215023	2.72900887033786	2.46727948045998	2.25096157353322	2.4931349223055	1.60407132366886	2.96162332828694	2.56315813040281	2.21101219348551	3.74631276642546	3.68594014844598	1.58496250072116	1.32768736417605	2.08065766334523	2.58496250072116	1.94485844580754	3.00898878322725	2.76977173924945	2.38956681176273	1.59454854955035	1.87970576628229	1.55090066464752	2.22958792274065	1.95977015521147	1.99276843076892	1.08406426478847	2.63226821549951	2.6915341649192	3.13750352374994	1.0496307677246	1.55581615506164	1.22650852980868	2.28392177230762	2.29278174922785	2.03210084316702	2.23572705983806	2.0496307677246	1.39506279951758	3.57893871309339	3.71149490665009	3.52732060787705	3.11935617703968	4.17712050284652	4.12101540096137	2.55826763405574	2.76128527336162	2.90496571868403	1.95233356636969	1.1243281350022	1.7311832415722	1.62293035092018	1.89141918684608	3.77188557851537	4.90352037372338	3.25247621413522	3.83794324189103	2.84197311892718	3.46858331700683	4.10433665981474	4.93215568443206	3.877744249949	4.02945288578697	3.11103131238874	3.58014548442338	2.47248777146274	3.19377174339668	2.799087306074	3.11769504266975	3.61588707391606	3.17791779219584	3.48155728070859	3.8499992594661	3.605257262939	3.84197311892718	3.23725777090037	3.90110824301451
"C15orf43"	0	0	0	0	0	0	0	1.23266075679027	0	0	0	0	0	0	0.070389327891398	0	0	0.20163386116965	0	0	0	0	0	0	0	0	0	0.632268215499513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0.150559676575381	0	0	0	0.0426443374084937	0.526068811667588	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0	0	0	0	0	0.124328135002202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839959587489532	0	0	0	0.111031312388744	0	0	0	0	0	0	4.50716034911752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150559676575381	0	0	1.08406426478847	0	0	0	0
"CRHR2"	0.807354922057604	1.43295940727611	0	1.71369581484336	1.09085343045111	0	0	0	0	0.855989697308481	0	0.773996325111173	0	0.0426443374084937	0.238786859587116	0	0	0.0565835283663675	0	0	0.137503523749935	0	0	0	0	0.0426443374084937	0.150559676575381	0	0.0976107966264223	0.214124805352847	0.124328135002202	0	0	0	0	0	0	0	0	1.71369581484336	0	0.933572638261024	0	0	0.111031312388744	0	0	0	0	0	0.0840642647884745	0	0.0426443374084937	0.0285691521967709	0	0.0426443374084937	0	0	0.0426443374084937	0	0.0426443374084937	0	0	0	0.0426443374084937	0	0.124328135002202	0	0.0285691521967709	0.0285691521967709	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0.070389327891398	0	0	0.0565835283663675	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0.137503523749935	0	0	0.16349873228288	0	0	0.0840642647884745	0.0565835283663675	0	0.0840642647884745	0.0426443374084937	0	0.7311832415722	2.57531233068744	0	0.839959587489532	3.44625622988956	3.0496307677246	0.0565835283663675	0.070389327891398	0	0.0285691521967709	0	0	0.0285691521967709	2.43829285157915	0	0	0	1.96347412397489	2	0	1.92219784839637	0	0	0	0	0	0	0.790772037862	0	0.0565835283663675	0.0426443374084937	0	1.02147972741045	0	0	0	0	0
"SNX5"	4.21256933885081	2.77188557851537	3.44360665147561	3.62410089462811	4.07638806851284	3.46336088581666	2.65764000520782	3.61353165291793	3.83289001416474	3.0408924306469	3.1811025507538	3.99909803370561	4.19140472885276	5.81864608282254	5.53138146051631	5.38646609286931	5.60821785302146	5.601993581249	4.94532677726463	5.30048984436311	5.77794567069515	5.96347412397489	5.58916423669977	5.41006969175638	5.74416109557041	5.31976242766925	6.22843392051337	5.63052196347164	5.56407325573694	5.69460165335612	5.41345868800798	5.84824735270451	5.70182625841205	6.72178276845979	4.96023367169445	5.53605290024021	5.7273759385949	4.00539998774259	3.35049724708413	3.24944534108584	2.72465027173297	3.854993016757	3.30305008468167	3.46597446450407	5.10181813422741	5.88117515534928	5.58886451819015	5.48928602262588	6.25757641795478	5.52230689287139	5.78371855779037	5.84121837392389	5.39471991299406	5.93168305705981	5.78083500173823	6.92564344659055	5.54101915313356	5.64558638591361	5.23610988988963	6.13257684267001	5.6284819943839	5.09592441999854	5.62146583446014	5.99909803370561	7.25124568979912	5.95093492831454	6.07574653806091	5.71671659170597	5.75274859140713	5.5795422249369	5.43462822763672	4.87627136055013	5.59424994765735	5.47378691161437	5.61529857909211	6.45582036508492	6.38041777276528	6.08958289312471	5.80683958179819	5.5909612413426	5.467605550083	5.18348651445939	4.9676297534662	5.72873684336602	5.50048340147312	5.71506967937999	5.47638168756724	5.6313953536956	5.90327934205614	5.84348142543246	6.4334602561063	6.22052343641151	5.77399632511117	5.65706830120158	5.76526952069059	5.93852104586597	6.35614381022528	5.62497817956904	6.0759604132434	6.28466218548316	5.27872821293894	5.91790907385298	6.02192383855476	4.87233628810464	5.68678063494857	6.12742692986628	7.22322945684211	5.58466190794147	6.41125674622079	5.22149045504206	5.71452029055351	5.99299496685181	5.4988890869768	5.47378691161437	4.53106949272595	4.04526821513853	2.57288966842058	4.10601323762212	3.47378691161437	2.86195536414487	6.04001567884788	6.37469175209693	5.40769264866568	5.39197388306029	5.73470962022584	6.39951292418296	6.17612327114794	3.74738739965272	3.89336221076387	3.87970576628229	3.3547342399706	3.11603199344711	3.60999129521268	3.4905701304462	2.82578562746479	3.48928602262588	3.31759350462347	3.87184364850932	5.27052894238072	5.11478344724985	5.98162436069636	6.12598165385472	5.5978290978269	5.23725777090037	4.77030048949942	5.32048467801769	2.48284828306847	3.67694435910691	3.90689059560852	2.56559717585422	2.60169651648096	3.60288440871842
"PCDHA8"	0.55581615506164	2.05658352836637	4.58556349845569	0	0	0	0.604071323668861	0	0.575312330687437	1.80322703643493	1.83592407425437	2.611172380044	0	0.0565835283663675	0.070389327891398	0.0976107966264223	0.176322772640463	0.632268215499513	0.475084882948783	0.070389327891398	0.0285691521967709	0.0840642647884745	0.389566811762726	0.55581615506164	0.286881147788162	1.36176835941915	0.176322772640463	0.344828496997441	0.6959938131099	0.176322772640463	0.263034405833794	0.748461233004036	0.485426827170242	0.344828496997441	0.27500704749987	0.389566811762726	0.070389327891398	5.43562859405209	2.97452931248388	1.73984810269933	2.84799690655495	1.09085343045111	2.46466826700344	1.33342373372519	0.604071323668861	0.189033824390017	0.0285691521967709	0	0.176322772640463	0.150559676575381	0.526068811667588	0.641546029087524	0.0976107966264223	0.0976107966264223	0.250961573533219	0.505890929729957	0.0143552929770701	0.321928094887362	1.30451104180995	0.286881147788162	0	0.0426443374084937	0.367371065648529	0.815575428862573	0.214124805352847	0.400537929583729	0.214124805352847	0.214124805352847	0.622930350920177	0.910732661902913	0.124328135002202	0.0565835283663675	0.0426443374084937	0.871843648509318	0.713695814843359	0.432959407276106	0.16349873228288	0.150559676575381	0.367371065648529	0.16349873228288	0.565597175854225	0.238786859587116	0.389566811762726	0.594548549550354	0.137503523749935	0.176322772640463	0.070389327891398	1.15704371014558	0	0.389566811762726	0.070389327891398	0.0565835283663675	0	0.150559676575381	0	0.20163386116965	0.0976107966264223	0	0	0.704871964456353	0	0.367371065648529	0.575312330687437	0.970853654340484	0.321928094887362	0.0976107966264223	0.0565835283663675	0.0426443374084937	0.389566811762726	0.0426443374084937	0.0840642647884745	0.0565835283663675	0.189033824390017	0	0.495695162624069	3.35895882583233	0	3.52857131887076	4.10097764772482	0	0	1.16349873228288	0.485426827170242	0.124328135002202	0.070389327891398	0.475084882948783	0.0426443374084937	2.20163386116965	0.584962500721156	1.90689059560852	0.925999418556223	4.32768736417605	0	5.78188423454149	3.24184018356467	2.84599177066457	0	0	1.02147972741045	0.526068811667588	0.526068811667588	0.0565835283663675	0.75702324650746	0.0426443374084937	0.27500704749987	0.214124805352847	2.44360665147561	2.0036022366802	1.11103131238874	1.09085343045111	2.68481873755322	1.4541758931858
"RIMKLB"	3.29425313644451	4.4905701304462	4.01346225980656	3.76234881564413	3.5837597536395	2.96162332828694	4.34482849699744	4.58195375084882	3.73552217729654	3.87479696589867	3.00898878322725	4.64558638591361	5.47735352663456	3.60407132366886	3.63807383718072	3.87676249078156	3.32624970083746	3.95140129167431	3.61941301059794	3.82476785314329	3.78450398292957	3.23572705983806	4.24260250592898	3.5909612413426	4.53977919169849	3.65535182861255	3.80219321694183	4.07980475463526	3.43162295971329	3.90400231628369	3.799087306074	4.30085587126876	3.78972925137577	3.46336088581666	3.16349873228288	4.00180224263399	3.82781902461732	4.87676249078156	3.46466826700344	4.12267271882414	4.22419466397043	6.10601323762212	4.76234881564413	3.94204525991605	3.02147972741045	3.72574115650395	3.73552217729654	4.06695024392463	4.2637856138908	2.36176835941915	4.28909670241999	3.01256867350306	4.39437694495706	3.4154882710497	3.61941301059794	2.90881290773955	3.45285896471381	3.69821847822441	3.18745105402733	2.89917563048051	3.19692173382033	3.27351588970212	3.07724299893246	3.76765479823735	3.63226821549951	3.4995270242151	4.33127526714661	3.00539998774259	3.51475349843975	3.88752527074159	3.06522762277562	4.15623479785027	3.74200621086674	3.96162332828694	2.6959938131099	3.96162332828694	3.26303440583379	3.62058641045188	3.24944534108584	3.81864608282254	2.42492208821069	3.8073549220576	2.90110824301451	4.14404636961671	3.4032677223393	3.91647664443772	4.03210084316702	3.21256933885081	3.27947129564447	3.28095631383106	3.06695024392463	4.15218341905505	3.79701297783614	3.35614381022528	4.10936055940423	3.5385381636298	3.44228003525258	3.10265813136374	3.19849415363908	3.52481592835751	3.02680005934372	2.68257329734758	3.00539998774259	3.46727948045998	3.55826763405574	4.58014548442338	2.41413553298445	3.27052894238072	3.4931349223055	3.40599235967584	3.01256867350306	3.67016051412663	3.28243980500639	2.90496571868403	3.67581593117227	4.06350294230616	3.36176835941915	3.53480866123175	5.93734439215023	3.30158764660319	2.82781902461732	3.53106949272595	2.70929063572336	2.69376571221778	2.89141918684608	3.46205231879643	4.75808993420181	2.48800077083407	4.06781078378962	4.78607355157855	4.49569516262407	3.45811948117451	4.32192809488736	4.20945336562895	3.47248777146274	3.23419472295381	3.70376517879341	1.30451104180995	3.86987140617771	2.94110631094643	4.40599235967584	3.70708299177171	3.18269229751619	4.13257684267001	3.4262647547021	4.69766263347052	3.77610398807316	3.81762325751143	3.9136075118231	3.63923216324928	3.17791779219584	4.41278152533848
"MED29"	3.64270157183323	4.13668357769724	3.84197311892718	3.96347412397489	4.268284666521	3.75808993420181	4.29719141656586	4.28021399581062	3.83491342970104	4.05224198118114	2.97819562968165	3.78031009904338	5.91217080294995	4.47508488294878	4.43295940727611	4.42693561964834	4.3327079336406	4.43829285157915	4.0232553523003	4.15218341905505	4.60880924267552	4.79441586635011	4.35755200461808	4.30451104180995	4.3526172989585	5.00090140274153	4.07382023329167	4.73552217729654	5.00674683244058	4.82323984413102	4.61999982982136	4.42559357765306	4.62935662007961	4.47053686509258	3.67581593117227	3.86393845042397	4.56985560833095	3.75808993420181	3.60644222813161	3.77188557851537	2.46988597627446	6.1139504824225	4.05050169744673	3.36737106564853	3.91934008244201	3.56803210477128	4.68594014844598	4.88117515534928	4.72301239639237	4.69877410890368	4.19770815795585	4.11603199344711	4.48864353985378	3.5197934862411	4.12184429787638	3.854993016757	4.51285895444998	4.5668151540109	4.40667271575583	3.17632277264046	3.94016675048282	5.75675645130727	4.73930807086039	4.60880924267552	4.41006969175638	4.3547342399706	4.83794324189103	4.39025495632187	4.47832471148503	4.09508049190141	4.45220004940622	4.27202318906105	4.10852445677817	4.97773784924282	3.92314918047231	5.05224198118114	3.99819550315325	4.72519581722666	4.37295209791183	4.5216789516032	3.97361127551947	4.80219321694183	5.48478262307787	4.60940039000643	5.00539998774259	4.0496307677246	4.87332106291482	4.47248777146274	4.55581615506164	4.72027846523333	5.14036967065153	4.71863561627134	5.02812708231714	4.32768736417605	4.32624970083746	5.1647058401828	3.5668151540109	4.5957423394744	4.34056226902641	4.44228003525258	4.25096157353322	3.59215800212536	4.20163386116965	4.31251996747495	4.0496307677246	4.15218341905505	3.64500988439109	3.55949181320504	4.24716800037477	4.22342254993494	4.50652577904312	4.25625587320273	4.00809242094872	4.50652577904312	3.70487196445635	4.08321336824898	3.99276843076892	3.58255600301406	4.75060650483559	4.11186596386756	4.14649230697719	4.19219416528334	4.24031432933371	3.84799690655495	3.66220549965362	4.36457243229586	4.22573765346606	3.99095486039699	4.05311133645956	4.25398926623079	3.54966917072649	3.67807190511264	3.66220549965362	3.5298209465287	3.70043971814109	4.22032995487956	3.32912359629157	4.78816365703777	4.5915597458278	4.66505161428921	4.90544717873885	4.28243980500639	4.40735275114004	4.81352468929781	4.40803246613065	4.27500704749987	3.48026512205446	4.51032901949057	2.73984810269933	3.82171021503467	3.86789646399265	4.45220004940622
"GYG2"	5.13545278418517	4.79597469420667	2.75488750216347	5.82043428407604	6.00225245173138	3.57046293102604	6.57863686247174	3.08576455377831	5.08958289312471	3.7158933705476	2.13422093976063	2.25398926623079	5.07167687375186	3.18745105402733	3.02856915219677	1.75274859140713	4.1811025507538	2.35895882583233	1.78240856492737	3.65420637794429	6.14445431392619	2.44625622988956	4.45022149589718	3.34766565630097	3.18586654531133	2.72683121703249	8.1950522566089	1.54101915313356	3.51475349843975	4.06436554026363	1.72246602447109	3.95233356636969	3.75274859140713	2.90689059560852	2.81966818349646	3.48800077083407	3.8569856897822	2.65764000520782	2.09423606984577	2.03913839390696	2.4276061727819	3.3547342399706	0.963474123974886	1.51601514700366	2.55090066464752	2.6915341649192	2.3305584000308	1.99276843076892	1.10433665981474	0.584962500721156	1.37851162325373	0.411426245726465	3.45154083301783	0.632268215499513	1.799087306074	0.831877241191673	1.28688114778816	2.11769504266975	0.978195629681652	2.03210084316702	3.42492208821069	3.18428029441938	1.85598969730848	1.26903314645524	3.07724299893246	2.85199883711245	2.88752527074159	0.565597175854225	1.96716860753263	1.74416109557041	2.56071495447448	3.84498815668261	2.21412480535285	3.18903382439002	2.09761079662642	0.985500430304885	3.16027483140859	1.84799690655495	1.34482849699744	2.68706068833989	1.38404980679516	1.44360665147561	1.09085343045111	2.87381319835909	1.99276843076892	2.25096157353322	0.910732661902913	3.11103131238874	1.22650852980868	1.31034012061215	0.970853654340484	1.85598969730848	2.10433665981474	2.02856915219677	2.8011586560937	2.68706068833989	1.05658352836637	1.19534759832222	2.03913839390696	2.34766565630097	1.60880924267552	1.70487196445635	1.6507645591169	2.82171021503467	2.13422093976063	2.18903382439002	3.10433665981474	1.90689059560852	1.56071495447448	2.22958792274065	1.4541758931858	2.18586654531133	2.38681094647222	1.39506279951758	1.81966818349646	1.77399632511117	1.0703893278914	1.10433665981474	2.46466826700344	1.15055967657538	2.0703893278914	3.78345665436024	2.22342254993494	1.13750352374994	1.0071955014042	2.28983446517751	2.40871186102943	0.594548549550354	1.74416109557041	1.50589092972996	1.51601514700366	2.95046841415012	2.77188557851537	1.96716860753263	0	0	1.83187724119167	1.64154602908752	2.57531233068744	0.333423733725192	2.16992500144231	1.58976348698498	0.526068811667588	1.22650852980868	2.7311832415722	2.57531233068744	1.99276843076892	1.41683974191283	2.68929916053589	1.37851162325373	1.57046293102604	3.69710657447697
