"BC_HKB0728_1447_T"	"BC_HKB0754_1481_T"	"HKB0036_3006_T"	"HKB0092_3000_T"	"HKB0211_3002_T"	"BC_HKB0740_1454_T"	"HKB0005_3001_T"	"HKB0006_3006_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0035_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0056_3002_T"	"HKB0064_3004_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0069_3000_T"	"HKB0070_3002_T"	"HKB0078_3000_T"	"HKB0079_3006_T"	"HKB0080_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0094_3006_T"	"HKB0096_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0104_3006_T"	"HKB0106_3006_T"	"HKB0108_3000_T"	"HKB0109_3006_T"	"HKB0115_3006_T"	"HKB0120_3000_T"	"HKB0123_3006_T"	"HKB0124_3003_T"	"HKB0125_3006_T"	"HKB0129_3000_T"	"HKB0137_3002_T"	"HKB0141_3006_T"	"HKB0143_3006_T"	"HKB0147_3000_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0159_3006_T"	"HKB0160_3000_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0182_3006_T"	"HKB0186_3000_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0196_3006_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0210_3006_T"	"HKB0214_3006_T"	"HKB0217_3005_T"	"HKB0219_3001_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0222_3006_T"	"HKB0225_3001_T"	"HKB0226_3001_T"	"HKB0227_3006_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"HKB0232_3000_T"	"HKB0233_3006_T"	"HKB0540_3000_T"	"HKB0552_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0585_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0620_3000_T"	"HKB0629_3000_T"	"HKB0638_3000_T"	"HKB0644_3000_T"	"HKB0650_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0674_3000_T"	"HKB0692_3000_T"	"HKB0701_3000_T"	"HKB0713_3000_T"	"HKB0718_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"HKB0074_3000_T"	"HKB0127_3006_T"	"HKB0132_3006_T"	"HKB0161_3001_T"	"HKB0207_3001_T"	"HKB0573_3000_T"	"HKB0719_3002_T"
"C11orf71"	4.57228336665041	4.35191096110308	2.19849415363908	3.09423606984577	2.66220549965362	4.1101961777542	2.17951105027151	2.50080205305716	2.99095486039699	2.26603689399532	4.14812063112396	2.54843662469604	3.34624777408278	2.87381319835909	3.17152710603881	2.29865831556452	2.78868571061353	3.36176835941915	1.83187724119167	2.8011586560937	2.34198574722862	2.67807190511264	3.08576455377831	2.8073549220576	2.95419631038688	2.93922657772821	3.41683974191283	2.67807190511264	2.67807190511264	3.4154882710497	2.17312743348066	2.69376571221778	3.08406426478847	2.24792751344359	3.8569856897822	3.03562390973072	3.10601323762212	1.88362081628567	1.87970576628229	1.84398384404833	2.4276061727819	3.09423606984577	3.56315813040281	3.12598165385472	2.01077983875324	2.79493566280354	2.19534759832222	3.4905701304462	1.92219784839637	3.20476675065461	2.22032995487956	2.76341157447001	2.41142624572647	3.01256867350306	2.6667565918848	2.81352468929781	2.28095631383106	3.35895882583233	2.77820857639809	3.30012372456901	3.30888505741176	2.29865831556452	3.02502879449152	2.7158933705476	2.73768676140986	3.0496307677246	1.94485844580754	2.47248777146274	2.98732086592925	3.47767732756531	3.01077983875324	2.75915583380027	2.15704371014558	2.60169651648096	3.18586654531133	3.43829285157915	2.86591881455221	3.16832111573972	3.13914201914569	3.22650852980868	2.55336050333533	3.71149490665009	3.61588707391606	2.46988597627446	3.74416109557041	3.57410150808939	2.73552217729654	3.44493204894218	1.71369581484336	3.04614178164472	3.82883464946806	3.00180224263399	3.4235781709818	3.60999129521268	2.66220549965362	3.0408924306469	2.39231742277876	2.56803210477128	3.13586316536868	1.34482849699744	2.11103131238874	2.51601514700366	2.32481060342048	2.35895882583233	2.63923216324928	2.46466826700344	3.59931779369823	2.94110631094643	2.44625622988956	2.30158764660319	2.85199883711245	3.3305584000308	1.6959938131099	2.73335434061383	3.96901230751632	3.63923216324928	2.52857131887076	2.77188557851537	2.88166461932035	2.46466826700344	1.61353165291793	2.83995958748953	2.20789285164133	2.77610398807316	2.70043971814109
"RFX1"	3.19219416528334	2.67581593117227	2.30451104180995	2.92029330021101	1.51601514700366	3.90014226035982	2.29278174922785	2.72900887033786	2.77399632511117	3.34766565630097	2.38404980679516	2.62527048937469	1.89141918684608	2.26002565596146	2.67807190511264	2.28095631383106	2.26303440583379	2.77399632511117	2.85598969730848	2.56315813040281	2.59693514238723	2.25701061820602	2.44360665147561	2.55090066464752	2.88166461932035	2.54843662469604	2.62760683812965	3.07895134139482	2.52356195605701	2.57773093149008	2.35614381022528	2.74631276642546	2.48800077083407	2.88947354253111	2.04264433740849	2.73768676140986	2.41953889151378	2.47248777146274	2.63691458035588	1.99638874644762	2.43829285157915	2.17312743348066	2.62760683812965	2.63459326844576	2.4905701304462	2.73768676140986	2.36176835941915	2.02502879449152	2.83390207666916	2.4931349223055	2.4541758931858	2.56071495447448	2.24488705912353	2.40599235967584	2.67129337248158	3.02856915219677	2.66220549965362	2.08406426478847	1.80322703643493	2.88362081628567	2.63691458035588	2.38681094647222	2.49825086752783	2.35049724708413	2.93168305705981	2.87184364850932	2.42492208821069	2.44890095114513	2.86195536414487	2.94673086014031	2.40599235967584	2.6915341649192	1.84799690655495	2.28688114778816	2.68706068833989	2.03210084316702	2.74846123300404	2.7311832415722	2.28392177230762	3.06177619758669	2.67129337248158	2.70708299177171	2.81352468929781	2.80322703643493	1.07724299893246	2.09761079662642	2.02502879449152	2.99638874644762	1.49569516262407	1.97452931248388	1.94110631094643	2.33342373372519	1.78659636189081	1.97819562968165	1.85199883711245	2.37851162325373	1.94110631094643	1.61823865559545	1.9560566524124	1.40599235967584	3.0071955014042	1.97452931248388	3.03210084316702	3.03033607837096	1.70929063572336	1.97085365434048	1.60880924267552	2.07382023329167	2.88947354253111	2.4276061727819	2.37573453858316	2.611172380044	2.24792751344359	2.02147972741045	2.22958792274065	2.63459326844576	2.16992500144231	2.16992500144231	2.27500704749987	2.19534759832222	1.87970576628229	2.63923216324928	2.02856915219677	1.87184364850932	1.71369581484336
"C1orf210"	0.963474123974886	1.75274859140713	3.30888505741176	3.97177344719337	2.55581615506164	3.41006969175638	2.5385381636298	3.20163386116965	3.53729606709084	3.40599235967584	3.5957423394744	3.28688114778816	2.87381319835909	3.27798474729977	3.83895176695194	2.38681094647222	2.43028527297778	2.73768676140986	2.54349588342577	2.92789645372882	2.65992455840238	2.611172380044	3.38956681176273	4.17392693199981	3.39231742277876	3.51349074558812	2.99638874644762	3.23112515787905	2.8073549220576	3.01256867350306	1.88362081628567	3.12267271882414	3.65306001710456	3.77820857639809	3.42223300068305	2.86195536414487	3.20633064787105	3.38128337250378	3.03913839390696	3.26303440583379	3.9174317553901	3.3743439890385	3.26303440583379	2.9429835981871	4.25171909260596	2.84398384404833	2.94860084749336	3.29572302453997	4.9174317553901	3	3.68369645430652	3.40735275114004	2.54101915313356	2.67355642399014	3.17472598770613	3.76447355099267	3.72465027173297	0.895302621333307	3.24640808724638	3.74738739965272	2.98185265328974	3.64038956005495	3.85897561429202	2.73768676140986	2.24488705912353	3.74416109557041	4.17472598770613	3.68929916053589	3.23419472295381	3.32912359629157	0.137503523749935	3.67129337248158	3.67919857056692	3.40190347160796	3.0408924306469	3.36317107711924	3.5385381636298	3.89820835250872	3.62877359520165	3.84297883178833	2.76765479823735	4.13010717865883	3.58014548442338	2.02502879449152	3.57167680997093	3.16992500144231	3.65535182861255	3.34056226902641	2.55336050333533	3.08576455377831	4.01167453338092	3.37573453858316	2.67129337248158	3.45680614923047	3.60880924267552	3.12928301694497	3.0686708106651	3.89044669267991	3.21256933885081	2.92409988564074	3.34624777408278	3.99457972421575	1.85996954822103	2.62993940943954	2.34198574722862	3.63226821549951	3.37712374912949	2.89917563048051	3.60050764534579	3.57167680997093	3.26603689399532	2.77610398807316	2.85996954822103	3.40190347160796	3.22958792274065	3.43429461795993	2.877744249949	2.95046841415012	2.68481873755322	3.07210580048042	2.66448284036468	3.12928301694497	2.94110631094643	2.64385618977472	2.73335434061383
"CNGA3"	0	0	0.16349873228288	0.070389327891398	0.0285691521967709	0	0.070389327891398	0	0.111031312388744	0.189033824390017	0.356143810225275	0.505890929729957	0.0143552929770701	0.137503523749935	0.963474123974886	0.263034405833794	0.0143552929770701	0.20163386116965	0.0426443374084937	0.584962500721156	0.286881147788162	0.0285691521967709	0.0285691521967709	0.0426443374084937	0.0976107966264223	0.0976107966264223	0.0426443374084937	1.76553474636298	0.0426443374084937	0	0	0.0285691521967709	1.28688114778816	0.0565835283663675	0.0976107966264223	0.0285691521967709	0	0.189033824390017	0.0285691521967709	0.0565835283663675	0	0.238786859587116	0.0426443374084937	0	0.0976107966264223	0.333423733725192	0.263034405833794	0.111031312388744	0.137503523749935	0.356143810225275	0.0976107966264223	1.48026512205446	0	0.0143552929770701	0.389566811762726	0.659924558402378	1.54101915313356	0	0.0285691521967709	0.22650852980868	0.0840642647884745	0.0426443374084937	0.773996325111173	0.0840642647884745	0.0143552929770701	4.56924802986718	0.0426443374084937	0.464668267003444	0.367371065648529	4.19534759832222	2.91456452349394	0.263034405833794	0.321928094887362	0.176322772640463	0.823749360308273	0.799087306074004	0.632268215499513	0.070389327891398	0.137503523749935	0.0426443374084937	0.238786859587116	0.485426827170242	0.0143552929770701	0.0285691521967709	0.0285691521967709	0.367371065648529	0.0565835283663675	2.72027846523333	0.978195629681652	0.0840642647884745	0	1.08406426478847	0.918386234446348	0.124328135002202	0.0426443374084937	0.0840642647884745	0	0.0285691521967709	0.0565835283663675	0.505890929729957	0.176322772640463	0.111031312388744	0.0976107966264223	0.344828496997441	0.20163386116965	0.214124805352847	0.344828496997441	0.22650852980868	0.632268215499513	0.070389327891398	0.575312330687437	0.0565835283663675	0.0143552929770701	0.367371065648529	0	0.20163386116965	0	0.0285691521967709	0	0.0426443374084937	0.0426443374084937	0.55581615506164	0.0840642647884745	0.31034012061215	0.443606651475615
"C3orf20"	0	0	0.111031312388744	0.070389327891398	0.070389327891398	0	0.176322772640463	0.0565835283663675	0.16349873228288	0.0565835283663675	0	0.150559676575381	0.0565835283663675	0.31034012061215	0.31034012061215	0.0565835283663675	0.189033824390017	0.31034012061215	0.111031312388744	0.321928094887362	0.0565835283663675	0.238786859587116	0.124328135002202	0.070389327891398	0.0565835283663675	0.321928094887362	0.137503523749935	0.0143552929770701	0.0976107966264223	0.0426443374084937	0.0426443374084937	0.16349873228288	0.516015147003665	0.37851162325373	0.070389327891398	0.27500704749987	0.070389327891398	0.263034405833794	0	0.0976107966264223	0	0.150559676575381	0.27500704749987	0.124328135002202	0.0840642647884745	0.0840642647884745	0.0426443374084937	0.250961573533219	0.0565835283663675	0	0.0285691521967709	0.070389327891398	1.83592407425437	0.150559676575381	0.189033824390017	0.150559676575381	0	0	0.189033824390017	0	0.432959407276106	0.0565835283663675	0.0565835283663675	0.75702324650746	0.22650852980868	0.495695162624069	0.070389327891398	0.0976107966264223	0.0976107966264223	0.214124805352847	0.250961573533219	0.0285691521967709	0.20163386116965	0	0.137503523749935	0.0285691521967709	0.137503523749935	0.0285691521967709	0	0.286881147788162	0.27500704749987	0	0.0976107966264223	0	0.0840642647884745	0.0565835283663675	0.27500704749987	0.0840642647884745	0	0	0.31034012061215	0	0.0426443374084937	0.176322772640463	0	0.0426443374084937	0.0285691521967709	0	0.0426443374084937	0.0426443374084937	0	0.0143552929770701	0	0.0565835283663675	0.0565835283663675	0.298658315564515	0.20163386116965	0	0.150559676575381	0.0976107966264223	0.0285691521967709	0.263034405833794	0.0285691521967709	0.0285691521967709	0.0565835283663675	0.0840642647884745	0.111031312388744	0.176322772640463	0.27500704749987	0.0426443374084937	0.070389327891398	0.298658315564515	0	0.250961573533219	0.0426443374084937
"FBXO46"	3.28392177230762	1.89917563048051	3.6507645591169	3.87184364850932	3.58496250072116	2.31614574229336	2.88362081628567	3.90110824301451	4.32912359629157	4.38612115681485	3.4905701304462	3.70708299177171	3.03913839390696	3.88947354253111	4.23035674505615	3.78555055173926	3.42223300068305	3.79181407116183	4.03913839390696	3.25550073314839	3.46205231879643	3.66562016406638	3.09929520433778	4.52356195605701	3.77925972037238	4.22958792274065	3.65992455840238	3.97727992349992	3.55704241526372	3.58255600301406	3.84398384404833	3.08406426478847	3.76022094646651	3.99186193055632	3.24944534108584	3.38543103719352	3.51853513898218	3.43162295971329	3.32624970083746	3.66220549965362	2.97452931248388	3.51096191927738	3.86789646399265	3.34340782229781	4.07980475463526	3.41142624572647	3.30305008468167	3.5197934862411	3.95419631038688	3.24640808724638	3.86393845042397	3.99095486039699	3.33913738491959	3.60288440871842	4.12267271882414	3.4931349223055	4.0746766862945	2.80322703643493	2.81352468929781	3.88068552526112	3.93545974780529	3.21878116778407	3.48155728070859	3.72574115650395	3.58616424593091	3.45285896471381	3.87578006306849	4.10852445677817	3.65535182861255	4.66391384211598	3.81044310384517	3.63691458035588	3.10097764772482	3.3743439890385	3.77082904603249	3.71149490665009	3.43562859405209	4.23878685958712	3.47118746038699	3.68369645430652	4.11769504266975	3.70487196445635	4.39300425689832	4.70321146739115	2.12101540096137	3.0496307677246	3.0686708106651	4.25474519762921	2.54596836910529	3.18586654531133	2.72465027173297	3.48284828306847	3.49569516262407	3.674686619928	2.84197311892718	2.90303827011291	4.36106648879432	2.40599235967584	2.93545974780529	2.68929916053589	3.65764000520782	3.25096157353322	3.34908214639109	2.78031009904338	3.10768786931437	2.54349588342577	2.77610398807316	2.51601514700366	4.02059109477325	3.48800077083407	3.0408924306469	3.21101219348551	3.17791779219584	2.87184364850932	3.21567859660793	3.39094277280254	3.37155886261196	3.76341157447001	3.31759350462347	3.20006486151431	2.61353165291793	3.91647664443772	3.48284828306847	2.68481873755322	2.82984955984469
"GAA"	3.00180224263399	3.79701297783614	5.58315800387441	6.22322945684211	4.83491342970104	4.67976157351685	6.44111824453277	5.70956635383999	5.45450493755737	5.33449676839042	6.28706590735054	6.08087081175972	5.27164977245721	6.12453492852952	4.83844759254846	6.60659028037053	4.87676249078156	5.64817779572482	5.92386226807603	5.87356715162175	6.25058266478754	6.122258567812	6.08236196955747	6.67383905599044	5.75862298244024	5.87749887278353	5.80012335282653	5.41142624572646	5.57561487761963	6.77728819675546	5.6667565918848	5.89020346667564	5.98139603197215	5.674686619928	6.46483160637989	5.88923015239289	5.09465834265454	5.92742242873987	5.74173662382664	6.18883607303053	5.55182359572126	6.29075613839667	5.78371855779037	5.18269229751619	5.30815697511476	5.5765221379205	6.46532151358055	6.12350066435096	7.32966181492899	5.37538702682888	6.17392693199981	5.43496176018725	5.65535182861255	5.6959938131099	6.46532151358055	6.06888573730101	5.70984201927331	4.61529857909211	5.95861071205585	5.61412086878925	5.71836162613835	5.60762622084549	5.37747084284965	6.30213623462205	5.10517519226548	6.84762115579338	6.95338165580255	5.28466218548316	5.41987593042219	5.90737141382356	3.96809075204526	5.74604398299834	6.31831684133498	6.31215688831337	4.85748342828667	5.30487605004489	5.6959938131099	5.56163163037584	5.79960542245267	5.91719303692495	5.34447345945636	6.22824149703314	6.39403389536778	5.9205315062779	4.69877410890368	5.12350066435096	5.8760257327227	6.27798474729977	5.16027483140859	5.28392177230762	5.83592407425437	5.48800077083407	5.33949373790173	5.55826763405574	5.26077843189343	5.17392693199981	4.80374366850523	4.56620629346551	5.62497817956904	5.19219416528334	5.84323015049655	5.17552460108987	6.34624777408278	6.91157175172643	5.73335434061383	5.87578006306849	5.64414469993285	5.52512925120397	5.79960542245267	5.62789861587175	5.46368784220126	5.48510476108097	5.7839804136838	5.87528859822269	5.27052894238072	5.54936113292434	5.13914201914569	4.79129314859221	5.02680005934372	4.98550043030489	5.20672135743089	4.91838623444635	4.55826763405574	6.17452626526643	4.48478262307787
"CDIPT"	3.76022094646651	4.14730669878029	5.12391445900198	5.83213050109593	5.02192383855476	4.40667271575583	5.33556900555675	6.23955079661364	5.61382629093404	5.59693514238723	6.18883607303053	5.82171021503467	5.51317488460363	5.57833494868161	5.58646452588639	5.61735726159132	5.09845324630927	5.44228003525258	5.58886451819015	5.7839804136838	5.45450493755737	5.34127418369217	5.65248649491816	5.98436149044871	6.53651921335343	5.44790974874208	6.16972461321491	5.59544398458948	5.19021976366016	6.02657877012771	5.24792751344359	4.93781516880342	5.86591881455221	6.37989816352469	5.114367024952	5.79623433517576	5.68285416857223	5.72764822226861	5.86888427302877	5.66078033403255	6.4036085835437	4.8293421939028	5.33413917883824	5.92765946070309	5.15623479785027	6.1596695471367	5.68088692071969	5.9957106289071	5.74200621086674	5.38128337250378	6.38594865785597	5.80992886572143	5.59544398458948	6.35772793231062	6.8025809860722	5.97636363573276	6.09929520433777	5.8569856897822	4.75755668893945	5.61412086878925	5.48864353985378	4.92362461136832	5.49569516262407	5.19967234483636	5.35720008486005	6.20593983247088	6.18090370917938	6.38922261635589	5.09043004232162	6.29222959190495	5.56498780095989	6.01145091173575	5.19337751056436	5.631686366312	5.68173035543585	5.78607355157855	5.28132732965948	6.57697555420653	6.01992426090841	6.22978016673333	5.31578357458946	5.93333657591232	6.25663329505992	4.99367436175059	5.63865311646611	5.48188013962029	5.83592407425437	5.91886323727459	6.09508049190141	5.34269695998193	5.69097573834328	5.35931031689044	4.89190518821193	5.2637856138908	5.48123434952853	6.22187708107703	5.53946903474989	5.06263982828646	5.68537955195908	5.03913839390696	5.08108392868763	5.62877359520165	5.15137177625395	5.19652836093694	5.48832219114082	5.36737106564853	5.00764403087801	5.93922657772821	4.97177344719337	5.68929916053589	5.141187525005	5.03298241669943	5.2149019101607	4.79753183957196	6.01145091173575	5.99118168140853	5.14363830992204	5.41447383643093	5.66049513188851	5.27426166125705	5.07980475463526	5.64673869830785	5.50303064564116	5.15623479785027	4.5453506448223
"FAM133B"	4.51096191927738	3.43429461795993	3.60407132366886	3.56315813040281	4.34624777408278	3.98002530023873	3.30012372456901	4.03913839390696	3.4905701304462	4.34978987024187	3.94673086014031	4.16751850373522	3.90592847817313	3.83086375675176	3.86690797814317	3.674686619928	3.91552090075196	3.5837597536395	4.01346225980656	4.10013667128545	3.72465027173297	3.15380533607904	4.10685079645022	3.83693401132109	3.78031009904338	3.74523733212975	3.64154602908752	3.97452931248388	3.94110631094643	3.67355642399014	3.32912359629157	4.21256933885081	3.77399632511117	4.02856915219677	3.43028527297778	4.03298241669943	3.30451104180995	3.63459326844576	4.29351763041742	3.79181407116183	3.46205231879643	3.36597242759338	3.30305008468167	3.16671544496642	3.44757919654888	3.52606881166759	3.44890095114513	3.60999129521268	3.96809075204526	4.23189316164533	3.04264433740849	3.85399564717639	3.68706068833989	3.31324585178756	3.51096191927738	4.51475349843975	4.15299460549244	3.28095631383106	4.37364821133469	4.16430358309365	4.02856915219677	4.06522762277562	3.92789645372882	4.40394936423287	4.11603199344711	3.55704241526372	4.20398416585599	4.25625587320273	4.39574832817903	3.26603689399532	4.53915881110803	4.10601323762212	3.93451650158608	3.20163386116965	4.02236781302845	3.89627184880738	4.4905701304462	3.62175885670973	4.16751850373522	3.74092756031863	3.54843662469604	3.89141918684608	3.78555055173926	4.4276061727819	4.19849415363908	3.91838623444635	4.12350066435096	3.92694824794977	3.4931349223055	4.31179371775365	3.82273014794452	3.69488019279919	4.12350066435096	3.96532254836725	3.48800077083407	3.7771566660045	3.81044310384517	3.87381319835909	3.53977919169849	3.77505054148317	3.36457243229586	3.50589092972996	3.27798474729977	2.83592407425437	3.67694435910691	3.56193705962243	4.13832300405648	4.07296327155522	3.4594316186373	3.89336221076387	3.75381844317354	4.27351588970212	3.4995270242151	3.41413553298445	3.82171021503467	3.52481592835751	4.27127625917593	3.93451650158608	4.10936055940423	3.29278174922785	3.89917563048051	4.30742852519225	4.11103131238874	3.87184364850932	3.95977015521147
"ARFGAP2"	5.39540560456633	4.81506301719287	5.13422093976063	5.93640237772506	4.89433274227769	5.19179950106508	4.99276843076892	5.12969515665378	5.33949373790173	6.11165734626313	5.23381138429316	5.8760257327227	5.8245132973348	5.87061131304455	5.9797967182782	5.49761236561836	5.58796498888268	6.12246565817924	5.01569380710515	5.51412226017071	5.66845955691538	6.09021830165332	5.56010351346474	6.30852106219326	5.74685018309805	5.60080495498947	5.61500424163503	6.28392177230762	5.114367024952	5.51947900230724	5.16269343221124	6.09571348425126	5.79259510251225	5.9692426044345	5.93262815702213	5.86937792403133	5.59395128394841	5.6940444130862	5.88484209379946	6.25606712524133	5.86418614465428	5.42592920520858	5.40292678058163	5.5298209465287	5.98550043030489	5.56498780095989	5.77689356852207	5.29572302453997	5.69710657447698	5.80271021929134	5.46793154602629	5.91981677005279	5.65906827484323	5.44790974874208	5.31759350462347	5.80555042521086	5.83895176695194	5.74792441623844	5.64270157183323	5.93616677797915	5.54008928198252	5.41683974191283	5.91480367725178	5.14159627838382	5.44393811501318	5.78842470743944	6.04111153536915	6.04745114041639	5.97429985800373	6.1717272440763	5.55213110825378	5.73036823634901	5.88874324889826	5.84247606299394	6.06953032516231	5.67129337248158	6.76844901518055	5.64875303298957	5.79493566280354	5.99299496685181	5.60318122901386	5.88459792099006	5.76818432477693	5.65363331138625	5.99909803370561	5.88190928904719	6.86801997711639	6.14486214291573	5.71094415457587	5.84323015049655	5.62964804418744	6.0457050645108	6.34340782229781	6.11332544304199	5.75808993420181	5.79960542245267	5.27835652801072	6.08894720461877	5.78607355157855	5.97888202809642	5.99140846676479	5.53200519379057	6.20202584460934	5.83718638515903	5.54225804976692	5.915759896038	5.83819543925919	6.04242546536971	5.6167693662935	6.01814452894376	6.13093086982645	6.08321336824898	6.06026359873829	5.77294133783134	5.93593113975227	5.28762004411207	5.97544676564096	6.02170180007169	5.59454854955035	5.38818953715608	5.29020320512607	5.6839771069756	5.11270013274936	5.25361115194717	5.68425770505893
"CCDC97"	4.33342373372519	3.05658352836637	3.0703893278914	3.83289001416474	3.4262647547021	4.17072627613155	2.65992455840238	3.73876783680019	4.33842441478356	4.0071955014042	3.76341157447001	3.21567859660793	2.77188557851537	3.45285896471381	4.19927972133662	3.21412480535285	3.74631276642546	4.01881218574282	3.8972404255748	3.60407132366886	3.66789212523023	3.58856473740135	3.49697358099828	4.09423606984577	3.59931779369823	3.78972925137577	3.4235781709818	3.72900887033786	2.92219784839637	3.34482849699744	4.02591469875079	3.78345665436024	3.68929916053589	3.93168305705981	3.37851162325373	3.34624777408278	2.93922657772821	3.34198574722862	3.55458885167764	3.33771109212829	3.58616424593091	3.58135124716878	3.77399632511117	3.07895134139482	3.59215800212536	3.73552217729654	3.4276061727819	3.70376517879341	3.84599177066457	3.64270157183323	3.10768786931437	3.43295940727611	3.52606881166759	3.45811948117451	3.71369581484336	3.87578006306849	4.00809242094872	3.32912359629157	3.16349873228288	3.75060650483559	3.97269265400426	3.48800077083407	4.23572705983806	3.79181407116183	3.96069703930431	4.06781078378962	3.34340782229781	3.69041709553247	3.87479696589867	4.16510798514454	3.20945336562895	4.11186596386756	3.10265813136374	3.4369613378336	3.92124588858559	3.47248777146274	3.4154882710497	4.75595576955096	3.42088657497553	3.78031009904338	3.96069703930431	4.07724299893246	3.95233356636969	4.13586316536868	2.53356334821451	3.53106949272595	3.25550073314839	4.05484847699562	3.03738222200308	3.20945336562895	3.22958792274065	3.45022149589718	2.86591881455221	3.4995270242151	3.06695024392463	3.63923216324928	2.86789646399265	3.01435529297707	3.47767732756531	3.14404636961671	3.65992455840238	2.7158933705476	3.74308405554959	2.94673086014031	3.10097764772482	3.32912359629157	2.90689059560852	2.89336221076387	3.60880924267552	3.33199177823206	3.34340782229781	3.9297909977186	3.83491342970104	3.08406426478847	3.12928301694497	3.56437816856506	3.61823865559545	3.77925972037238	3.5668151540109	3.22342254993494	2.49569516262407	3.92409988564074	3.50969584193339	3.11603199344711	2.97636363573276
