"BC_HKB0543_1306_T"	"BC_HKB0662_1294_T"	"BC_HKB0779_1486_T"	"BC_HKB0786_1508_T"	"BC_HKB0831_1520_T"	"BC_HKB0890_1550_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"BC_HKB2113_1657_T"	"HKB0007_3005_T"	"HKB0035_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0187_1214_T"	"BC_HKB0754_1481_T"	"BC_HKB0759_1488_T"	"BC_HKB0915_M1647_T"	"BC_HKB0917_1656_T"	"BC_HKB2116_1671_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0038_3006_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0089_3001_T"	"HKB0100_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0161_3001_T"	"HKB0211_3002_T"	"HKB0629_3000_T"	"HKB0638_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0112_933_T"	"BC_HKB0555_1321_T"	"BC_HKB0728_1447_T"	"BC_HKB0833_1552_T"	"BC_HKB0834_1553_T"	"BC_HKB0873_1549_T"	"BC_HKB0906_1627_T"	"BC_HKB2106_1619_T"	"BC_HKB2114_1660_T"	"BC_HKB2118_1689_T"	"BC_HKB2123_1695_T"	"HKB0036_3006_T"	"HKB0092_3000_T"	"HKB0106_3006_T"	"HKB0132_3006_T"	"BC_HKB0632_1381_T"	"BC_HKB0895_1582_T"	"BC_HKB1372_1697_T"	"BC_HKB2128_1735_T"	"HKB0023_3006_T"	"HKB0656_3000_T"	"BC_HKB0056_809_T"	"HKB0210_3006_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0582_1333_T"	"BC_HKB0668_1298_T"	"BC_HKB0729_1445_T"	"BC_HKB0738_1475_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0896_1590_T"	"BC_HKB1383_1724_T"	"BC_HKB2125_1717_T"	"BC_HKB2127_1726_T"	"HKB0052_3000_T"	"HKB0064_3004_T"	"HKB0097_3000_T"	"HKB0102_3006_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0552_3000_T"	"HKB0564_3000_T"	"HKB0626_3000_T"	"HKB0719_3002_T"	"HKB0737_3000_T"	"BC_HKB0741_1471_T"	"BC_HKB0830_1541_T"	"BC_HKB1366_1663_T"	"BC_HKB2107_1620_T"	"BC_HKB2109_1628_T"	"BC_HKB2112_1636_T"
"GIMAP6"	3.9560566524124	2.13750352374994	3.75167794568758	3.18903382439002	2.99276843076892	4.06263982828646	4.84849775538515	3.07382023329167	4.12845838414693	2.31614574229336	3.41142624572647	2.95791459863299	5.17032569441556	3.55581615506164	3.74523733212975	4.27724089833207	4.12101540096137	4.20084957463721	3.56071495447448	3.65306001710456	3.37989816352469	3.60644222813161	3.50716034911752	3.60880924267552	3.3547342399706	4.85748342828667	4.43829285157915	3.67129337248158	4.03474394932473	3.60288440871842	4.63343121035563	4.45746296464855	3.92789645372882	5.09929520433777	3.47767732756531	4.40122086216022	4.49505552836802	4.04176864995163	3.57410150808939	4.47638168756724	5.16791986555194	3.94860084749336	4.41278152533848	4.07553263116736	5.48574882137778	4.5216789516032	3.75915583380027	1.72683121703249	0.526068811667588	2.26303440583379	1.26903314645524	2.18586654531133	3.43562859405209	2.40053792958373	3.04614178164472	2.4541758931858	2.66220549965362	3	3.61941301059794	3.24640808724638	2.799087306074	3.41142624572647	3.1407786557828	2.48542682717024	3.6667565918848	3.13093086982645	2.78450398292957	3.00180224263399	4.0408924306469	2.57531233068744	1.48026512205446	2.81966818349646	0.963474123974886	0.526068811667588	3.24184018356467	0.84799690655495	1.24488705912353	1.11769504266975	1.47508488294878	2.33913738491959	3.03210084316702	2.44625622988956	2.77820857639809	3.11935617703968	2.22650852980868	0.411426245726465	1.70043971814109	1.40053792958373	2.93357263826102	2.71808758396052	1.33913738491959	2.56315813040281	3.27202318906105	3.71259578044703	1.31034012061215	2.08406426478847	2.41413553298445	2.05658352836637	3.18745105402733	2.79493566280354	1.43295940727611	0.956056652412403	1.35049724708413	0	1.27500704749987	4.25701061820602	3.82781902461732	3.46074256378964	3.32624970083746	3.68257329734758	5.4594316186373	4.10517519226548	3.17152710603881	4.09508049190141	3.34056226902641	2.32192809488736	3.88264304936184	3.77610398807316	1.40599235967584	0	0.992768430768924	2.0071955014042	2.50589092972996	1.68257329734758
"GPR174"	2.12763327972587	0	0.992768430768924	1.03562390973072	2.22958792274065	0	0	2.75274859140713	3.40871186102943	1.11769504266975	2	1.90303827011291	4.92599941855622	2.76553474636298	2.92219784839637	3.27351588970212	2.75060650483559	3.31034012061215	2.60407132366886	2.68481873755322	2.09423606984577	2.1407786557828	2.43295940727611	2.26303440583379	1.97819562968165	2.03913839390696	2.64385618977472	2.07382023329167	2.14730669878029	2.39231742277876	3.72246602447109	2.82781902461732	2.86789646399265	2.57531233068744	2.58255600301406	2.90496571868403	3.17951105027151	2.87184364850932	2.95419631038688	3.03913839390696	4.41345868800798	3.10601323762212	3.4931349223055	2.68257329734758	5.19337751056436	3.8073549220576	2.97452931248388	0	0	0	0.925999418556223	0	0	0.632268215499513	0.659924558402378	1.08406426478847	0.773996325111173	1.58014548442338	1.68257329734758	1.83995958748953	0.070389327891398	1.86393845042397	1.76553474636298	0.978195629681652	1.38404980679516	1.30451104180995	0.604071323668861	1.28095631383106	0	1.22650852980868	0	2.73552217729654	0	0	2.37573453858316	0	0	0	1.28688114778816	0	1.25701061820602	0.678071905112638	1.38956681176273	1.94860084749336	0	0	0	0	1.36176835941915	0.895302621333307	0	0.575312330687437	1.66902676550963	0.956056652412403	0	0	0	1.96716860753263	0	0	0	0	0	0	0	2.34198574722862	1.11103131238874	1.38404980679516	1.20163386116965	1.52606881166759	0.985500430304885	1.35049724708413	2.0036022366802	1.37851162325373	1.70487196445635	0.545968369105292	2.0036022366802	1.99276843076892	0	0	0	0	0.773996325111173	0
"CXCR2P1"	3.96624587322494	2.32481060342048	3.88166461932035	2.76128527336162	5.56040926636212	0	4.21645486514476	3.87676249078156	3.78450398292957	2.76341157447001	1.94860084749336	1.53605290024021	3.8499992594661	2.0071955014042	2.09761079662642	2.5385381636298	3.21567859660793	0.55581615506164	0.895302621333307	1.83995958748953	1.43295940727611	2.03913839390696	1.47508488294878	2.68032435684402	0.111031312388744	0.505890929729957	0.22650852980868	0.464668267003444	0.214124805352847	0.400537929583729	2.95233356636969	0.669026765509631	3.67919857056692	0.948600847493356	0.839959587489532	0.790772037862	1.41142624572647	0.344828496997441	1.26303440583379	2.66902676550963	3.07382023329167	1.76977173924945	4.05398016818765	1.77820857639809	2.93922657772821	1.54101915313356	1.93357263826102	1.40053792958373	0	2.01792190799726	2.90303827011291	0	2.16349873228288	0.495695162624069	0.84799690655495	1.41683974191283	0.584962500721156	1.28095631383106	0.704871964456353	0.0840642647884745	0.16349873228288	0.823749360308273	0.575312330687437	1.66448284036468	0.0840642647884745	1.02147972741045	1.13750352374994	0.333423733725192	1.65535182861255	3.6724253419715	0	3.19377174339668	0	0	2.62993940943954	1.53605290024021	1.15055967657538	0	1.36737106564853	0.782408564927373	2.15380533607904	0.505890929729957	0.0840642647884745	0.333423733725192	1.1243281350022	0.622930350920177	1.58496250072116	2.16349873228288	0.150559676575381	0.0565835283663675	2.05658352836637	1.77399632511117	0.687060688339892	1.36176835941915	0.985500430304885	1.18903382439002	0.622930350920177	0	0	1.32768736417605	0	0	2.97085365434048	0	1.32768736417605	0.641546029087524	0	0.632268215499513	0.137503523749935	0.985500430304885	0.650764559116902	0.214124805352847	0.0285691521967709	0.150559676575381	0.250961573533219	0.0565835283663675	0.250961573533219	1.04264433740849	1.17632277264046	0.815575428862573	3.19849415363908	0	2.18269229751619	1.98185265328974
"LOC606724"	6.62322307589651	7.12701414158281	6.82629424549963	4.89093302170554	7.67511021524523	6.10433665981474	6.56040926636212	5.36246988875021	6.5341861390901	6.87713072876566	0.594548549550354	0	1.09761079662642	0.55581615506164	0.903038270112912	1.46466826700344	0.545968369105292	0.773996325111173	0.739848102699327	0.495695162624069	0.432959407276106	0.831877241191673	0.422233000683048	0	0.411426245726465	0.84799690655495	1.24488705912353	0.31034012061215	0.526068811667588	0.659924558402378	1.24488705912353	0	0.443606651475615	0.565597175854225	0	1.61353165291793	0	0.432959407276106	0	0.214124805352847	1.10433665981474	0.584962500721156	0.678071905112638	0.286881147788162	1	0	0.137503523749935	5.69209237542757	6.06544306293743	5.73172632271578	3.4541758931858	5.80787007829978	5.19495379593384	0.678071905112638	0	0	0.150559676575381	0.594548549550354	0	0.432959407276106	0	0.263034405833794	0.464668267003444	0	0.53605290024021	0.516015147003665	0.516015147003665	0	5.68201139080069	5.25814199589377	2.21101219348551	5.26603689399532	5.15583017155653	5.46727948045998	4.64904056563445	4.27872821293894	4.99684064779537	5.21334728173344	5.56285295958392	2.26303440583379	0	0.773996325111173	0	0.238786859587116	5.50493813164961	4.86344293434804	5.06995989045977	5.06436554026363	0.526068811667588	0.0976107966264223	6.90689059560852	0	6.45071638871807	5.01256867350306	3.93262815702213	4.43162295971329	5.04483123344781	0	4.59036248846375	4.82273014794452	5.70238050161552	6.31705076399099	6.27965700653368	3.00539998774259	4.78293270482084	0.464668267003444	0.389566811762726	0.27500704749987	0.321928094887362	0.321928094887362	0.584962500721156	0	0.321928094887362	0	1.15704371014558	0	0.516015147003665	0.286881147788162	5.86121100345716	6.52669484554198	5.88849973551412	5.1811025507538	5.04351949366274	5.00584907569669
"SH2D2A"	3.80012335282653	2.83187724119167	3.16349873228288	2.41413553298445	2.65535182861255	2.88947354253111	4.92552476974757	2.10097764772482	3.82680268428583	2.01077983875324	1.54101915313356	1.58014548442338	3.5298209465287	2.44890095114513	2.68706068833989	2.79701297783614	2.38956681176273	2.16671544496642	2	2.71808758396052	2.36176835941915	3.00898878322725	1.82374936030827	1.4905701304462	1.58496250072116	1.93734439215023	1.44360665147561	2.02856915219677	1.56559717585423	1.85199883711245	3.63691458035588	2.13093086982645	2.32768736417605	1.95977015521147	1.85199883711245	2.19849415363908	2.0703893278914	2.95233356636969	1.51096191927738	2.44625622988956	3.3533232911629	1.66902676550963	2.49825086752783	1.89917563048051	3.60644222813161	2.4905701304462	1.93734439215023	0	0	1.46988597627446	0	0	1.23878685958712	2.27202318906105	1.21412480535285	2.05311133645956	1.30451104180995	2.56803210477128	1.44360665147561	1.56071495447448	1.53605290024021	2.77188557851537	1.76128527336162	1.14404636961671	1.40053792958373	1.78659636189081	0.659924558402378	0.895302621333307	0.823749360308273	1.10433665981474	0	0.933572638261024	1.15704371014558	2.14404636961671	0	1.68706068833989	0.963474123974886	1.66448284036468	0	0	1.6959938131099	0.823749360308273	0.871843648509318	1.32192809488736	1.83995958748953	1.82781902461732	0	0	0.910732661902913	1.19534759832222	1.98185265328974	3.21412480535285	1.93734439215023	0.855989697308481	0	1.51096191927738	0.879705766282288	1.16992500144231	1.4594316186373	0	2.36176835941915	0	0	1.19534759832222	0.839959587489532	1.4276061727819	0.75702324650746	0.687060688339892	0.575312330687437	1.46988597627446	0.782408564927373	0.831877241191673	1.07724299893246	0.910732661902913	1.4594316186373	1.27500704749987	1.05658352836637	1.36176835941915	1.17632277264046	1.76128527336162	0.933572638261024	1.03562390973072	1.50589092972996	0
"GIMAP4"	8.37456135077349	6.59230752744455	7.56102057782927	5.41683974191283	7.09729475112348	8.57950451284215	7.93705007871138	6.89530262133331	8.12691092605489	6.79181407116183	4.22573765346606	3.83187724119167	6.00067610485072	3.99186193055632	4.88362081628567	5.33806779754262	4.8073549220576	4.93121027480393	4.15299460549244	4.50080205305716	3.86789646399265	4.42223300068305	4.1243281350022	4.41413553298445	3.83794324189103	4.88215391728701	5.04701481951759	4.27724089833207	4.33556900555675	4.37851162325373	5.89214812751382	5.35755200461808	5.12845838414693	5.96254902292306	4.2364926183813	5.23687524536694	5.28021399581062	5.1243281350022	4.53667461756976	5.77373265060786	5.88874324889826	4.78293270482084	5.6435676219088	5.20906339534927	6.39951292418296	5.30669970727279	4.67750824226472	5.53387477725855	5.21645486514476	6.31415269388222	4.89578731646331	6.141187525005	6.01992426090841	3.30158764660319	3.92789645372882	3.35895882583233	3.57531233068744	3.72246602447109	4.57228336665041	4.00450139223494	2.0036022366802	4.20554891117303	3.61706334388818	3.41142624572647	4.28318097894557	4.12928301694497	3.6959938131099	3.54349588342577	6.71259578044703	6.28447711781042	5.2253520607761	6.32750773458721	3.57893871309339	4.5090623863619	6.82285758887397	4.65019012349677	6.58255600301406	4.82476785314329	5.70376517879341	5.67891698667984	3.97085365434048	3.05484847699562	2.97636363573276	3.88655014732434	6.52794609890826	4.39985467357243	5.61176256006487	6.14486214291573	3.71479501111816	2.82984955984469	5.81403764753998	3.83592407425437	6.85536685265826	6.97234802007957	4.88117515534928	5.0574502721839	5.79259510251225	5.81557542886257	6.67016051412663	5.85773223315767	5.67694435910691	4.48413813120167	5.58796498888268	3.84799690655495	3.79285535236249	4.8569856897822	4.30961277245412	3.92219784839637	3.71918344048179	4.39985467357243	5.48381577726426	4.58496250072116	3.65535182861255	4.48026512205446	3.44360665147561	2.97085365434048	4.6959938131099	4.34695688937888	5.48058827023386	4.96624587322494	4.94766615679601	5.54318652456517	6.2665991655351	5.04133060682062
"CD1E"	2.76553474636298	1.61823865559545	0	0	3.10601323762212	3.74738739965272	1.0703893278914	1.11103131238874	2	1.18903382439002	1.25096157353322	1.40053792958373	3.78972925137577	1.02856915219677	2.79285535236249	1.34482849699744	1.37295209791183	3.31469652565629	1.11769504266975	0.739848102699327	0.333423733725192	2.64846544302731	1.05658352836637	1.41142624572647	1.70487196445635	3.15055967657538	3.10936055940423	0.985500430304885	1.60880924267552	1.799087306074	1.40599235967584	3.01435529297707	1.67355642399014	1.10433665981474	1.95977015521147	3.41142624572647	2.46466826700344	2.799087306074	3.34624777408278	1.59454854955035	2.23878685958712	1.09761079662642	0.422233000683048	1.72683121703249	2.96901230751632	1.94110631094643	1.31614574229336	0	0	0	0	0	2.15380533607904	0.356143810225275	0.389566811762726	0.443606651475615	0.475084882948783	1.11103131238874	1.53106949272595	1.10433665981474	0.748461233004036	1.62293035092018	1.32768736417605	1	3.08236196955747	1.01435529297707	0.263034405833794	0.948600847493356	0.863938450423971	2.52606881166759	1.73552217729654	1.4541758931858	0	0	1.18269229751619	0	0	0	0	0	0.650764559116902	0.367371065648529	0.910732661902913	1.30451104180995	0.941106310946431	0	2.40053792958373	0	1.36737106564853	0.773996325111173	0	0.622930350920177	1.21412480535285	0	0	0	0	0	0	1.10433665981474	1.86789646399265	0	1.32192809488736	0	0	1.83592407425437	1.1243281350022	1.05658352836637	1.15704371014558	1.28688114778816	0.16349873228288	3.13093086982645	1.07724299893246	0.963474123974886	1.44890095114513	0.807354922057604	1.92599941855622	1.11103131238874	0	2.47248777146274	1.11103131238874	1.22650852980868	0	0
"CCDC69"	5.04875931191986	3.19219416528334	3.8499992594661	3.68929916053589	3.14567745519564	5.20320115631661	4.85748342828667	2.82171021503467	4.6246858105254	2.77610398807316	3.83995958748953	2.26903314645524	5.39540560456633	3.16992500144231	3.10265813136374	3.92409988564074	3.64846544302731	3.85199883711245	3.5298209465287	3.24944534108584	2.6959938131099	2.75488750216347	3.09085343045111	3.03562390973072	2.62527048937469	5.83339613416323	4.70154905694307	3.50716034911752	3.99729240763651	3.94953493301701	4.59454854955035	4.98458935036246	3.22342254993494	4.13832300405648	3.24640808724638	4.94532677726463	4.21723071622067	3.77505054148317	3.43295940727611	4.18586654531133	4.46008724011683	3.65992455840238	3.01077983875324	3.32192809488736	4.76181714250714	4.39643353125099	3.66448284036468	1.64154602908752	0	1.57531233068744	1.64154602908752	2.56315813040281	2.87578006306849	1.87578006306849	1.53106949272595	2.16671544496642	1.65535182861255	2.18586654531133	2.45154083301783	3.84799690655495	2.31614574229336	2.99457972421575	2.70265754339091	2.26303440583379	3.79493566280354	2.62527048937469	2.09085343045111	2.50589092972996	5.44393811501318	2.94110631094643	3.19692173382033	3.5933537709803	1.01435529297707	1.53106949272595	3.7279204545632	1.91073266190291	2.53605290024021	2.0036022366802	1.76553474636298	2.30451104180995	1.59931779369823	1.68257329734758	2.46466826700344	2.89917563048051	2.31034012061215	1.26903314645524	2.21101219348551	2.06350294230616	2.81352468929781	2.33913738491959	1.15704371014558	1.98913900736823	5.07852444538908	5.47670570666818	1.48026512205446	1.73552217729654	1.87184364850932	4.76977173924945	5.23878685958712	4.52857131887076	3.73876783680019	1.33342373372519	2.24488705912353	0	0.687060688339892	4.08236196955747	4.15946772926677	2.95046841415012	3.4905701304462	3.43295940727611	6.84523912563878	2.95046841415012	2.87970576628229	4.0746766862945	3.07382023329167	1.38956681176273	3.43829285157915	3.17472598770613	3.51475349843975	3.0703893278914	2.13750352374994	2.65306001710456	3.37155886261196	1.48026512205446
"HLA.DQA2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CD28"	2.67807190511264	0.782408564927373	2.22032995487956	1.66448284036468	3.48928602262588	3.82680268428583	2.35049724708413	3.38404980679516	1.89141918684608	2.58976348698498	1.27500704749987	1.73984810269933	3.89044669267991	1.35614381022528	2.29865831556452	2.7158933705476	1.81147103052984	2.51601514700366	1.76128527336162	1.60407132366886	1.40053792958373	1.85598969730848	2.03913839390696	1.38956681176273	2.11769504266975	2.53106949272595	2.24792751344359	2.14404636961671	2.0036022366802	2.32768736417605	2.88947354253111	3.05137210172103	2.17951105027151	2.114367024952	1.88362081628567	2.90881290773955	2.85598969730848	2.37851162325373	1.9297909977186	2.74846123300404	3.29719141656586	2.27798474729977	1.6507645591169	1.87184364850932	4.17712050284652	2.63923216324928	1.68257329734758	0	0	0.992768430768924	0.622930350920177	0.622930350920177	2.51349074558812	0.687060688339892	0.6959938131099	0.970853654340484	0.839959587489532	1.16349873228288	1.4276061727819	1.50080205305716	0.55581615506164	1.78240856492737	1.68706068833989	1.21412480535285	1.74416109557041	1.75274859140713	1.26303440583379	1.0496307677246	3.63575439127776	2.17951105027151	3.85798099512757	1.4276061727819	1.75702324650746	2.39231742277876	2.04264433740849	1.43829285157915	1.0703893278914	0.871843648509318	1.28095631383106	0.516015147003665	0.799087306074004	0.669026765509631	0.903038270112912	1.53605290024021	1.27500704749987	0	0	1.03562390973072	1.26903314645524	0.863938450423971	2.99638874644762	0.659924558402378	2.44095219802964	2.98550043030489	0.37851162325373	0.823749360308273	2.81352468929781	0.970853654340484	0	4.14159627838382	0	0.298658315564515	0	0	0.622930350920177	1.78659636189081	2.59215800212536	0.739848102699327	0.831877241191673	2.07382023329167	2.35614381022528	1.19534759832222	1.51096191927738	1.23878685958712	0.871843648509318	0.831877241191673	1.4594316186373	1.10433665981474	2.25701061820602	1.15704371014558	0.765534746362977	1.14404636961671	0.27500704749987	0.37851162325373
"CCR5"	5.5090623863619	3.62293035092018	4.31976242766925	2.04614178164472	4.53543091487128	4.60880924267552	5.90953311494689	4.07638806851284	4.35402893805439	3.46858331700683	2.45154083301783	1.77399632511117	4.0496307677246	2.91647664443772	2.74631276642546	2.96716860753263	3.14730669878029	2.75915583380027	2.51349074558812	3.14404636961671	2.46205231879643	2.74631276642546	2.12763327972587	2.33342373372519	1.98913900736823	2.72683121703249	2.32768736417605	2.22958792274065	2.6667565918848	3	4.36946648365072	3.48284828306847	3.29130885982897	3.33199177823206	2.72246602447109	3.16027483140859	2.76128527336162	2.60169651648096	2.6915341649192	3.10433665981474	3.7158933705476	2.91073266190291	3.54596836910529	2.74200621086674	4.22342254993494	3.17472598770613	2.799087306074	2.44625622988956	0.963474123974886	3.15704371014558	2.46466826700344	1.81966818349646	3.45680614923047	1.24488705912353	1.38956681176273	1.67807190511264	1.75702324650746	2.0703893278914	2.62760683812965	2.11103131238874	0.443606651475615	2.48284828306847	1.48542682717024	1.91456452349394	2.0071955014042	2.03210084316702	1.11103131238874	1.32192809488736	3.74416109557041	2.84599177066457	0.565597175854225	1.71369581484336	0.918386234446348	2.92599941855622	3.37851162325373	2.62058641045188	2.52857131887076	1.41683974191283	1.87578006306849	1.77820857639809	2.06695024392463	1.38956681176273	1.31034012061215	1.53106949272595	3.41278152533848	1.21412480535285	1.48026512205446	2.86987140617771	1.65535182861255	1.03562390973072	2.26903314645524	1.31614574229336	3.4594316186373	2.8073549220576	1.31034012061215	2.16027483140859	2.4931349223055	0.978195629681652	0	0.933572638261024	2.1407786557828	0.773996325111173	1.16349873228288	0.985500430304885	0	2.25096157353322	2.47508488294878	1.62293035092018	1.74416109557041	2.35049724708413	0.839959587489532	2.23878685958712	1.64616265715789	1.40599235967584	1.56559717585423	1.26903314645524	2.10097764772482	1.86789646399265	1.70929063572336	2.27798474729977	2.17632277264046	1.32768736417605	2.64154602908752	1.55090066464752
"CMKLR1"	4.52293456094346	1.93357263826102	3.24640808724638	2.02856915219677	3.17152710603881	4.64673869830785	4.62293035092018	2.53106949272595	3.87479696589867	2.72027846523333	2.6915341649192	1.85598969730848	4.26753579806874	2.9560566524124	2.43028527297778	3.4541758931858	3.15055967657538	2.79285535236249	3	3.01613970265525	2.77610398807316	3.29865831556452	2.4931349223055	2.75488750216347	2.79701297783614	3.84197311892718	2.58496250072116	3.36876834909033	3.55336050333533	3.16510798514454	4.45220004940622	3.5765221379205	3.03386345186628	3.68257329734758	2.46205231879643	3.55704241526372	2.96347412397489	3.04788732939655	2.47767732756531	3.64731450954714	3.83794324189103	2.60407132366886	3.57531233068744	2.99638874644762	4.0496307677246	3.43295940727611	3.91456452349394	1.20163386116965	1.35614381022528	1.36737106564853	1.22650852980868	1.7311832415722	1.73552217729654	1.83592407425437	1.89530262133331	1.82374936030827	2.41953889151378	2.62993940943954	2.24792751344359	3.36176835941915	1.53605290024021	2.93168305705981	2.34482849699744	2.0496307677246	2.92599941855622	2.12101540096137	1.41683974191283	2.46727948045998	4.93215568443206	1.81966818349646	2.30451104180995	1.97452931248388	0.704871964456353	1.56071495447448	2.27798474729977	1.86789646399265	2.16671544496642	1.96716860753263	2.114367024952	1.25096157353322	2.34198574722862	1.81557542886257	1.85598969730848	1.88362081628567	2.82984955984469	1.44890095114513	0.839959587489532	1.78659636189081	2.14404636961671	1.03562390973072	2.28983446517751	2.02147972741045	3.47767732756531	3.87282875953489	0.475084882948783	2.10433665981474	2.64616265715789	2.10097764772482	2.4931349223055	3.72137265947682	1.9297909977186	0.20163386116965	0	1.55090066464752	0.485426827170242	3.12763327972587	3.09929520433778	2.27202318906105	2.52606881166759	2.48800077083407	2.78450398292957	2.64846544302731	2.20789285164133	3.2585189247113	1.94485844580754	1.96347412397489	2.43829285157915	3.31324585178756	1.70043971814109	1.32768736417605	0.918386234446348	1.48026512205446	2.53605290024021	1.23878685958712
