"BC_HKB0668_1298_T"	"BC_HKB0830_1541_T"	"BC_HKB0831_1520_T"	"BC_HKB0834_1553_T"	"BC_HKB2106_1619_T"	"HKB0050_3005_T"	"HKB0137_3002_T"	"HKB0168_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0775_1470_T"	"BC_HKB0838_1563_T"	"BC_HKB0873_1549_T"	"BC_HKB0890_1550_T"	"BC_HKB0905_1623_T"	"BC_HKB0917_1656_T"	"BC_HKB1385_1721_T"	"HKB0033_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0097_3000_T"	"HKB0102_3006_T"	"HKB0106_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0179_3006_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0219_3001_T"	"HKB0230_3006_T"	"HKB0552_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0620_3000_T"	"HKB0719_3002_T"	"HKB0751_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0876_1543_T"	"BC_HKB0892_1559_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0019_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0036_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0056_3002_T"	"HKB0064_3004_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0115_3006_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0143_3006_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0209_3004_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0659_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0674_3000_T"	"HKB0677_3000_T"	"HKB0683_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0748_3000_T"	"HKB0752_3000_T"
"IL11"	0	0.807354922057604	0	0	1.13093086982645	0.344828496997441	0.137503523749935	0.411426245726465	0.111031312388744	0.669026765509631	0.782408564927373	0	0	0.687060688339892	0	0	1.11769504266975	1.31034012061215	0	0	0	0	0	2.1407786557828	0	0	0.238786859587116	0.565597175854225	0.464668267003444	0.070389327891398	0.176322772640463	0.124328135002202	0.137503523749935	0.16349873228288	0.722466024471091	0.189033824390017	0.150559676575381	0.389566811762726	0.298658315564515	0.321928094887362	0.594548549550354	0.263034405833794	1.11103131238874	0.613531652917927	0.238786859587116	0.0565835283663675	0.263034405833794	0.713695814843359	0.31034012061215	0.286881147788162	0.321928094887362	0.37851162325373	0.070389327891398	0.238786859587116	0.111031312388744	1.03562390973072	0.941106310946431	0	0	0	0.594548549550354	0	0.443606651475615	0.263034405833794	0.189033824390017	2.18903382439002	1.17632277264046	0.286881147788162	0.925999418556223	1.61353165291793	0.070389327891398	0.214124805352847	0.356143810225275	0.20163386116965	0.641546029087524	0.321928094887362	0.298658315564515	0.238786859587116	0.238786859587116	0.475084882948783	0.464668267003444	0.505890929729957	0.16349873228288	0.475084882948783	0.505890929729957	0.807354922057604	0.124328135002202	2.59454854955035	0.933572638261024	0.815575428862573	0.263034405833794	0.475084882948783	0.27500704749987	0.22650852980868	0.422233000683048	1.68257329734758	0.22650852980868	0.250961573533219	1.15704371014558	0.22650852980868	0.20163386116965	0.37851162325373	0.669026765509631	0.704871964456353	0.333423733725192	0.31034012061215	0.189033824390017	0.6959938131099	0.27500704749987	0.970853654340484	0.16349873228288	0.807354922057604	0.16349873228288	0.22650852980868	1.25701061820602	0.0976107966264223	1.07724299893246	0.575312330687437	0.214124805352847	0.903038270112912	0.31034012061215	0.411426245726465	0.176322772640463	0.27500704749987	0.16349873228288	0.516015147003665
"THY1"	4.80477637795583	5.09169983413681	3.49697358099828	2.87381319835909	3.94953493301701	5.24222139509837	6.29425313644451	6.34002810238993	5.66192057913509	6.13175409098481	1.76128527336162	5.53977919169849	4.78293270482084	3.29865831556452	3.26753579806873	4.86443379636562	3.4235781709818	5.96370530657948	3.90496571868403	4.22496636500027	5.62293035092018	3.75274859140713	6.29553937040683	5.76553474636298	5.90737141382356	4.71094415457587	7.12370757651207	7.09571348425126	6.35155766245043	5.24868662687383	4.91025296279928	4.82222027162153	5.95628902658394	5.45549162062847	7.39506279951758	5.44890095114513	5.20124177119825	5.66760832567372	5.80632405739003	6.58255600301406	6.23878685958712	5.69738463076402	6.84549005094437	6.18863829456139	7.49872955858156	6.28577209324984	7.01769925269303	6.19534759832222	6.15825622881134	6.0931798467655	6.65363331138625	6.40087943628218	4.5957423394744	6.04045412134962	6.47848651208419	6.42425028608405	4.95977015521147	4.79545527204412	5.76341157447001	6.93604896367662	5.36737106564853	4.57167680997093	6.83844759254846	6.82400405093315	6.65592421308382	6.92457500339273	7.47338105597243	6.32282949762889	6.74805863915717	7.51293794347466	5.97223312380739	6.06630450200819	6.51364865015139	5.14036967065153	5.84373265661131	6.04330075436418	6.4036085835437	6.61867915075156	6.84297883178833	6.66576226650835	6.65277328451078	7.05712530427152	6.27370236873565	5.674686619928	6.98253731439927	6.95011842950258	6.15238625842844	6.28891220276619	6.06845585200555	7.38154295118458	6.29075613839667	5.63284983011771	6.08278773170927	6.7016876643353	6.83491342970104	6.54550510069107	7.38715571766298	5.84498815668261	7.89512081866898	6.05202456048283	7.09718938723511	6.54966917072649	6.92516868063287	8.19140472885276	7.16017396833022	7.33699741660501	6.18745105402733	7.24241196309824	6.54101915313356	5.55765515472542	6.24830712008724	7.6411124618293	6.71410811159517	7.69041709553247	6.42021289061078	5.02635744696384	7.3482855418512	8.22453233396399	4.80426011563474	6.86789646399265	6.05093696522523	6.07317755971617	5.74119729857143	7.82119997805645	6.22477347843793	6.16148463864166
"THBS1"	6.8293421939028	8.05837061728876	7.28299572115515	10.1411747495956	8.05734195767948	6.32840565895857	8.15106729244244	8.16264308602844	5.58676474335514	8.85330955540367	6.35349973524566	7.32696871158789	7.11342963507908	7.46131572792138	6.82705683650015	6.81211311298331	5.6409679104499	8.25833047261242	9.72038108120451	11.0481394410038	8.96040745198908	5.90616906769106	7.36325870170799	8.97375475730866	8.43120506583067	7.41650199286742	7.88404838102498	8.47411151394241	7.68727069271313	7.89129766091913	6.89760347428054	7.24203080192273	6.91969761291534	5.9500017490835	8.48972756361815	8.00377087103868	7.43787688552924	7.24079133216196	7.72900887033786	7.54882190845875	8.09370805496563	8.01691968840789	8.35160182951378	8.41810559707949	8.94348184227163	8.28641914533733	8.00005635417437	8.48006311767982	7.9831646351108	7.29911641579409	7.79480573124665	8.47824380438011	6.72068888533212	7.3450947178269	8.34505035110003	9.0427537609772	5.05093696522523	6.62979373416897	8.1950522566089	8.3454939569829	5.77899700616954	4.64616265715789	8.41515020542639	8.7218852774925	8.021590768014	8.20124177119825	8.96465854343402	7.26237677776352	8.87150486117895	8.5454278748237	6.36946648365072	8.34735561361695	7.82432235099862	6.78017884352394	8.90680042435058	7.73315093881719	7.99684064779537	7.90183230578549	7.27919268447989	9.41584737899552	8.88325423134128	9.6514822821509	7.82775552431841	7.10202817936731	8.66338020236849	8.66469615686487	7.69027740102343	8.64860924517454	8.76636326246046	8.16057737834079	8.20925839366556	8.11233524320986	7.4423629845147	8.6818006194096	8.52230689287139	10.5601512916266	8.31406203531928	7.02912154912541	9.98001101492719	7.7900552031272	7.69348695749933	7.30368943547472	8.34331898366107	10.0774032419998	8.4310378743783	8.01167453338092	8.08273451831123	7.01413208650321	8.2001629739997	8.45195287855826	8.19046671168303	9.98166716830942	8.10763556648692	8.02950810116639	8.42546769718697	7.88520827554538	9.7444470492221	9.96846520495446	10.0023649820572	8.52583397891035	8.83216215545818	8.32445060465607	6.97096866052181	8.86229640115098	9.12267271882414	8.27677579789253
"LY86"	0	0	2.33913738491959	0	0	4.05398016818765	3.96716860753263	2.51349074558812	3.30888505741176	3.52105073690096	3.87282875953489	0	0	0	0	0	0	0	3.01613970265525	3.13422093976063	0	0	0	2.114367024952	4.43162295971329	4.32048467801769	4.43829285157915	4.19298316997399	3.90014226035982	3.95140129167431	2.97452931248388	3.32048467801769	4.1811025507538	3.13750352374994	4.30231905094883	2.46988597627446	4.4235781709818	3.42088657497553	3.15218341905505	4.54101915313356	4.06004738366994	2.05311133645956	3.8094144442359	4.02768487693716	4.52732060787705	4.27724089833207	3.91169158187234	3.59931779369823	2.83187724119167	3.674686619928	4.08831123588866	3.61235249875266	3.65306001710456	4.16751850373522	4.51664555778096	2.41413553298445	1.83995958748953	2.85996954822103	3.83187724119167	0	2.68257329734758	2.88752527074159	4.19455988602261	5.18269229751619	4.56132613645392	3.24488705912353	3.57893871309339	5.12804589092299	3.42894634476948	4.00809242094872	5.32660925100527	5.06177619758669	3.83491342970104	4.83339613416323	3.46205231879643	4.96208624985064	4.44360665147561	3.83995958748953	3.73009646559547	3.29278174922785	4.15704371014558	4.38335869538511	4.74846123300404	3.58856473740135	4.43829285157915	4.21567859660793	3.79493566280354	2.26303440583379	3.7771566660045	4.37851162325373	2.71369581484336	3.32048467801769	4.1554254317472	4.50589092972996	4.75542173473424	3.0408924306469	4.76659516172927	4.19298316997399	4.51727569320958	3.78450398292957	4.29130885982897	4.50525580093216	4.73876783680019	5.17152710603881	4.63284983011771	4.46466826700344	4.10936055940423	3.57410150808939	3.67919857056692	3.08915913191124	4.86145916636151	3.5385381636298	4.32912359629157	5.21140163741847	3.4995270242151	4.31542131594578	4.21878116778407	5.07937811111865	5.25814199589377	4.56437816856506	3.13750352374994	4.48607074373567	4.89530262133331	4.41006969175638	3.49569516262407	5.13463167144765
"OLR1"	3.28983446517751	1.54101915313356	3.52230689287139	2.14404636961671	2.74846123300404	3.46858331700683	4.50207595604579	2.97819562968165	2.13750352374994	3.64731450954714	0	3.1407786557828	3.0686708106651	0	2.25096157353322	1.92599941855622	0	0	0	2.32192809488736	2.3305584000308	2.89530262133331	0	3.0686708106651	2.88166461932035	1.71808758396052	4.86740230572754	4.35120427725799	2.54349588342577	2.89530262133331	2.48284828306847	2.26903314645524	4.40463068421761	2.70043971814109	4.56254772419912	2.63923216324928	3.87381319835909	1.81557542886257	3.09761079662642	4.08576455377831	3.91169158187234	0.422233000683048	3.19377174339668	3.95140129167431	3.17312743348066	3.68257329734758	4.26978123827438	4.27426166125705	4.54163873443614	2.17632277264046	4.33342373372519	1.90303827011291	3.22804904788446	3.55704241526372	4.09254574154357	4.51664555778096	3.96439863220318	1.08406426478847	0.831877241191673	3.92314918047231	4.03826057517535	2.24488705912353	4.3212065669699	5.36317107711924	4.52669484554198	4.14241343787374	3.91169158187234	4.53169336086147	3.48542682717024	4.89917563048051	2.67355642399014	3.68818035858693	3.41413553298445	5.22149045504206	4.13668357769724	5.07081863753328	4.52418907844937	4.19849415363908	4.46401472450489	2.90496571868403	5.23112515787905	4.53356334821451	4.44824022521607	2.58736499093646	4.07980475463526	4.25701061820602	3.08576455377831	2.89530262133331	3.74308405554959	4.9297909977186	1.37851162325373	3.72465027173297	4.62993940943954	3.62058641045188	6.22554487000337	3.97452931248388	4.53605290024021	4.28466218548316	3.91647664443772	3.89627184880738	4.06608919045777	4.78607355157855	3.52105073690096	5.51506901403224	4.06004738366994	4.77452352959023	3.94579495674006	3.82476785314329	3.29130885982897	3.06004738366994	3.57531233068744	3.67016051412663	4.57712666130705	3.98185265328974	3.68929916053589	3.25247621413522	4.44228003525258	4.87725345387661	4.77663042305105	4.31034012061215	4.37225564844579	4.28318097894557	2.24792751344359	3.43295940727611	2.91647664443772	4.1811025507538
"RNASE3"	1.72683121703249	1.94110631094643	2.57046293102604	0	2.45680614923047	0.070389327891398	0	0	0	0	2.68706068833989	0	0	1.70487196445635	1.97819562968165	0	1.67807190511264	0	0	0	0	1.63691458035588	0	2.35895882583233	3.78031009904338	0	0.0976107966264223	0	0	0	0	0	0	0.0976107966264223	0	0	0.0840642647884745	0.137503523749935	0	0	0	0	0.263034405833794	0	0	0	0	0	0	0	0.0840642647884745	0	0	0	0	2.71149490665009	0	2.77399632511117	3.87578006306849	1.67355642399014	0	0	0	0.124328135002202	0	0	0.111031312388744	0	0	0	0	0.111031312388744	0	0.16349873228288	0	0	0.0840642647884745	0.0976107966264223	0.176322772640463	0	0	0.0976107966264223	0	0	0.111031312388744	0.0840642647884745	0	0.111031312388744	0.0976107966264223	0	0.111031312388744	0	0	0	0	0	0.0976107966264223	0.189033824390017	0	0	0.111031312388744	0.111031312388744	0	0	0	0.214124805352847	0	0	0	0	0	0	0	0.124328135002202	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398
"SIRPB1"	0	0.782408564927373	1.55090066464752	0	0	1.32768736417605	1.66902676550963	0.516015147003665	0.545968369105292	1.58976348698498	0	1.8073549220576	0	0.713695814843359	1.58014548442338	0.887525270741587	0	0	0	0	0.575312330687437	0.773996325111173	3.93828579188405	0.782408564927373	0	1.51601514700366	0.37851162325373	1.33342373372519	1.47508488294878	1.26903314645524	0.748461233004036	1.02856915219677	1.22650852980868	0.189033824390017	1.72246602447109	0.505890929729957	1.28688114778816	0.739848102699327	0.613531652917927	1.51601514700366	1.46466826700344	1.31614574229336	0.807354922057604	1.52606881166759	2.17312743348066	1.30451104180995	1.18903382439002	1.17632277264046	1.22032995487956	0.855989697308481	0.790772037862	1.06350294230616	0.978195629681652	0.807354922057604	0.613531652917927	2.06350294230616	1.74846123300404	0.970853654340484	1.62293035092018	0	2.41953889151378	1.51096191927738	0.910732661902913	1.28095631383106	1.50589092972996	1.77820857639809	0.925999418556223	1.58014548442338	0.879705766282288	1.02856915219677	2.66902676550963	1.58014548442338	1.36176835941915	1.98185265328974	1.75702324650746	1.23878685958712	2.19534759832222	1.62760683812965	1.58014548442338	1.62293035092018	1.03562390973072	1.70487196445635	2.09761079662642	1.9560566524124	1.43295940727611	1.56071495447448	0.584962500721156	1.57046293102604	1.76553474636298	1.44360665147561	1.76128527336162	0.807354922057604	1.87184364850932	1.50080205305716	2.55826763405574	1.98913900736823	1.11103131238874	1.36737106564853	1.10433665981474	1.01435529297707	1.37295209791183	1.14404636961671	1.21412480535285	2.22342254993494	1.23266075679027	1.35614381022528	1.04264433740849	0.807354922057604	1.20789285164133	0.650764559116902	2.38404980679516	0.250961573533219	1.05658352836637	2.38404980679516	1.51096191927738	1.41142624572647	0.799087306074004	1.19534759832222	2.52105073690096	1.35614381022528	1.0071955014042	0.807354922057604	1.94485844580754	1.23878685958712	1.07724299893246	2.0703893278914
"CD300E"	0	0	0	0	0	0.389566811762726	0.641546029087524	0.422233000683048	0.6959938131099	0.6959938131099	0	4.55949181320504	0	1.66448284036468	0	0	0	2.63459326844576	0	0	1.44360665147561	1.59454854955035	0	1.57531233068744	0	0	0.495695162624069	1.02856915219677	0.344828496997441	0.807354922057604	0.55581615506164	0.0840642647884745	0.432959407276106	0.333423733725192	1.58976348698498	0.286881147788162	0.992768430768924	0.367371065648529	0.111031312388744	0.918386234446348	0.20163386116965	0.773996325111173	1.16349873228288	0.238786859587116	2.39231742277876	0.613531652917927	0.250961573533219	0.37851162325373	0.669026765509631	0.250961573533219	0.150559676575381	0.948600847493356	0.918386234446348	0.516015147003665	0.0976107966264223	1.47508488294878	0	1.52105073690096	0	0	2.94860084749336	0	0.545968369105292	1.13750352374994	0.839959587489532	1.32768736417605	0.594548549550354	0.807354922057604	2.0703893278914	0.773996325111173	1.6959938131099	1.29865831556452	2.56803210477128	1.57531233068744	2.08065766334523	1.15055967657538	1.58014548442338	0.650764559116902	1.23266075679027	1.58496250072116	0.321928094887362	0.333423733725192	0.22650852980868	1.43829285157915	0.722466024471091	0.298658315564515	0.495695162624069	1.04264433740849	2.34198574722862	1.23878685958712	0.20163386116965	0.356143810225275	0.545968369105292	0.485426827170242	1.05658352836637	1.22650852980868	0.807354922057604	0.948600847493356	0.622930350920177	1.04264433740849	1.14404636961671	0.807354922057604	1.09085343045111	2.30451104180995	0.356143810225275	0.613531652917927	0.505890929729957	0	0.0976107966264223	1.6507645591169	3.07553263116736	0.422233000683048	0.545968369105292	1.88362081628567	1.52105073690096	0.250961573533219	0.176322772640463	0.704871964456353	0.895302621333307	0.963474123974886	0.584962500721156	0.286881147788162	0.545968369105292	1.17632277264046	0	0.356143810225275
"CD69"	1.77399632511117	4.24488705912353	4.41886457739032	0	0.84799690655495	3.36036427654347	2.65306001710456	2.114367024952	0.895302621333307	2.87381319835909	1.44360665147561	4.01346225980656	2.96716860753263	3.05137210172103	2.32768736417605	1.90303827011291	0	1.52105073690096	1.87578006306849	1.39506279951758	0.739848102699327	3.91169158187234	0	1.33342373372519	3	3.76128527336162	2.40871186102943	3.38128337250378	3.70154905694307	5.2460279805281	3.28540221886225	2.6959938131099	2.54349588342577	2.01435529297707	3.57288966842058	2.38128337250378	3.61353165291793	4.37920505996061	1.54101915313356	3.44890095114513	2.47248777146274	2.34198574722862	4.44956137461324	2.89336221076387	4.02147972741045	4.02236781302845	2.81557542886257	1.98185265328974	2.15704371014558	2.67807190511264	3.31324585178756	2.6667565918848	4.23035674505615	3.49825086752783	4.40531168259745	2.16671544496642	3.58496250072116	3.85996954822103	0	2.04264433740849	2.86393845042397	4.24944534108584	2.62293035092018	3.52857131887076	3.16671544496642	1.63691458035588	2.64154602908752	2.99819550315325	2.10433665981474	2.31034012061215	6.0203688510632	5.03077747199254	2.41953889151378	3.07724299893246	1.77820857639809	3.20320115631661	3.31324585178756	3.20789285164133	2.85996954822103	2.31614574229336	2.20789285164133	3.98276546258365	3.14404636961671	2.22032995487956	3.35614381022528	3.30888505741176	3.03210084316702	0.903038270112912	2.91456452349394	3.12598165385472	1.9560566524124	3.95977015521147	2.96901230751632	1.98913900736823	4.34766565630097	2.55336050333533	2.34482849699744	3.22804904788446	1.8073549220576	2.97819562968165	3.32912359629157	3.0686708106651	4.51601514700366	2.93168305705981	3.89336221076387	2.32481060342048	3.36176835941915	1.77820857639809	2.08065766334523	1.76553474636298	4.46532151358055	1.64154602908752	3.05137210172103	4.40531168259745	2.4541758931858	3.22804904788446	2.52606881166759	2.19219416528334	4.25927248703759	2.78031009904338	3.22342254993494	2.50080205305716	5.75702324650746	3.34624777408278	2.3305584000308	3.45022149589718
"RGL4"	5.78057257426304	6.98481717429359	7.61434176271485	6.98230913012977	7.46336088581666	0.37851162325373	0.0976107966264223	0.0976107966264223	0	0.070389327891398	8.21101219348551	7.34925910990445	6.51191074867093	7.59775462269378	6.3547342399706	6.59618975614441	6.65449282588346	6.96335851877903	6.94169322566137	7.10339272787252	7.42517393337863	7.35913458206583	7.61102479730735	7.12876767668555	7.58421090130802	7.88154226889489	0.0565835283663675	0.137503523749935	0.22650852980868	0.356143810225275	0.176322772640463	0.0565835283663675	0.0285691521967709	0.0143552929770701	0.176322772640463	0.0426443374084937	0.150559676575381	0.27500704749987	0.137503523749935	0.124328135002202	0.070389327891398	0.0285691521967709	0.111031312388744	0.111031312388744	0.321928094887362	0.0840642647884745	0.0565835283663675	0.070389327891398	0.150559676575381	0.137503523749935	0.0426443374084937	0.16349873228288	0.0976107966264223	0.16349873228288	0.659924558402378	6.89324084840494	7.53884852074424	7.43937380235342	6.57712666130705	6.8330165608111	7.43845920442348	7.18586654531133	0.0976107966264223	0.124328135002202	0.189033824390017	0.0143552929770701	0	0.0285691521967709	0.0143552929770701	0.124328135002202	1.07724299893246	0.389566811762726	0.124328135002202	0.150559676575381	0.137503523749935	0.124328135002202	0.298658315564515	0.286881147788162	0.16349873228288	0.150559676575381	0.0840642647884745	0.070389327891398	0.20163386116965	0.238786859587116	0.0976107966264223	0.214124805352847	0.22650852980868	0	0.214124805352847	0.0976107966264223	0.0840642647884745	0.0565835283663675	0.189033824390017	0.20163386116965	0.545968369105292	0.070389327891398	0.124328135002202	0.31034012061215	0.070389327891398	0.111031312388744	0.27500704749987	0.0840642647884745	0.495695162624069	0.111031312388744	0.250961573533219	0.111031312388744	0.124328135002202	0.0976107966264223	0.238786859587116	0	0.37851162325373	0	0.137503523749935	0.565597175854225	0.111031312388744	0.333423733725192	0.0840642647884745	0.0426443374084937	0.400537929583729	0.298658315564515	0.0976107966264223	0.111031312388744	0.782408564927373	0.20163386116965	0.0840642647884745	0.333423733725192
"TRPA1"	0.807354922057604	2.96716860753263	3.12101540096137	0.356143810225275	2.97636363573276	0.124328135002202	0.263034405833794	2.27798474729977	0.0285691521967709	0.250961573533219	2.32192809488736	2.95046841415012	2.74846123300404	0.575312330687437	1.16992500144231	1.97819562968165	2.95977015521147	3.26002565596146	1.67807190511264	1.93357263826102	2.08065766334523	3.32192809488736	0	2.21723071622067	1.63691458035588	3.62993940943954	0.0426443374084937	0.831877241191673	0	0.16349873228288	0.070389327891398	0.422233000683048	0	0.0143552929770701	0	0.0976107966264223	0.0143552929770701	0.0976107966264223	0.0565835283663675	0	0.895302621333307	0.0143552929770701	0.0976107966264223	0.0565835283663675	0.0285691521967709	0.0426443374084937	0.111031312388744	0.0426443374084937	0.0976107966264223	0.238786859587116	0.0285691521967709	0.0143552929770701	0.0285691521967709	0	0.150559676575381	3.61823865559545	2.877744249949	2.22342254993494	3.53356334821451	0.613531652917927	0.863938450423971	3.88362081628567	0.070389327891398	0.0565835283663675	0.20163386116965	0.238786859587116	0.16349873228288	0.0840642647884745	0.176322772640463	4.4154882710497	1.23878685958712	0.0565835283663675	0.432959407276106	0	0.584962500721156	0.070389327891398	0.124328135002202	0.189033824390017	0.238786859587116	0.584962500721156	7.67835365397417	3.21101219348551	0.150559676575381	0.0143552929770701	0.070389327891398	0.0426443374084937	0.0565835283663675	0.545968369105292	0.613531652917927	3.84398384404833	0.214124805352847	1.29278174922785	0.0840642647884745	0.0565835283663675	6.14547367031771	0.263034405833794	0.070389327891398	0.238786859587116	1.29278174922785	2.10433665981474	1.23266075679027	0.0565835283663675	0.111031312388744	5.5978290978269	2.17951105027151	0.214124805352847	0.214124805352847	0.0840642647884745	0.111031312388744	0.0285691521967709	0.622930350920177	1.14404636961671	0.659924558402378	0.263034405833794	0.070389327891398	0.176322772640463	2.71149490665009	2.0703893278914	0.189033824390017	0.485426827170242	0.150559676575381	0.214124805352847	0.704871964456353	5.45022149589718	8.04668749222387	0.575312330687437
