"BC_HKB0543_1306_T"	"BC_HKB0632_1381_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0070_3002_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0748_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0757_1496_T"	"BC_HKB2112_1636_T"	"HKB0031_3001_T"	"HKB0067_3006_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0160_3000_T"	"HKB0164_3006_T"	"HKB0719_3002_T"	"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0215_1134_T"	"BC_HKB0567_M1337_T"	"BC_HKB0689_M1326_T"	"BC_HKB0738_1475_T"	"BC_HKB0761_1499_T"	"BC_HKB0772_1460_T"	"BC_HKB0876_1543_T"	"BC_HKB0890_1550_T"	"BC_HKB0913_1654_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0064_3004_T"	"HKB0088_3000_T"	"HKB0100_3006_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0141_3006_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0186_3000_T"	"HKB0191_3001_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0638_3000_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"BC_HKB0882_1555_T"	"HKB0078_3000_T"	"HKB0162_3006_T"	"HKB0564_3000_T"	"HKB0692_3000_T"	"BC_HKB0715_1407_T"	"BC_HKB0741_1471_T"	"BC_HKB0759_1488_T"	"BC_HKB2113_1657_T"	"HKB0006_3006_T"	"HKB0147_3000_T"	"HKB0210_3006_T"	"HKB0230_3006_T"	"HKB0734_3000_T"
"FOXS1"	0.84799690655495	0	0.956056652412403	0	0	0	0	0.985500430304885	1.17632277264046	1.13750352374994	2.25701061820602	1.76977173924945	2.37573453858316	1.6507645591169	1.91073266190291	1.33342373372519	1.40599235967584	2.35614381022528	1.83995958748953	2.14404636961671	1.01435529297707	2.96347412397489	1.77820857639809	0.925999418556223	2.21101219348551	0.879705766282288	2.93545974780529	2.0071955014042	1.33342373372519	0	0.887525270741587	2.04264433740849	1.22032995487956	1.4541758931858	1.7311832415722	1.13750352374994	2.66902676550963	2.34766565630097	1.49569516262407	1.61823865559545	1.63691458035588	0	1.4905701304462	0	1.19534759832222	1.10433665981474	2.30451104180995	0	0	1.64154602908752	2.30451104180995	1.82781902461732	2.71369581484336	3.22187708107703	3.43028527297778	1.93357263826102	2.0703893278914	0.659924558402378	2.45680614923047	3.64500988439109	2.18269229751619	1.7311832415722	1.96716860753263	2.03210084316702	1.90303827011291	2.22032995487956	2.29278174922785	2.37851162325373	2.48284828306847	2.51096191927738	2.78240856492737	3.1811025507538	2.38956681176273	2.36176835941915	2.32768736417605	2.17312743348066	1.68706068833989	1.77399632511117	1.88752527074159	2.53605290024021	2.27798474729977	2.60407132366886	2.72900887033786	3.49569516262407	1.70487196445635	1.31614574229336	1.06350294230616	1.87184364850932	2.0703893278914	0	0	1.62760683812965	0	2.22958792274065	1.27500704749987	1.65992455840238	2.21723071622067	1.33342373372519
"PRG4"	3.83794324189103	5.25361115194717	4.50716034911752	4.8923910259134	3.53729606709084	4.98230913012977	4.58916423669977	0.613531652917927	0.124328135002202	0.137503523749935	1.55581615506164	0.53605290024021	0.137503523749935	0.070389327891398	0.0840642647884745	0.790772037862	0.704871964456353	0.263034405833794	0.6959938131099	0.238786859587116	0.0840642647884745	0.963474123974886	1.60407132366886	0.0426443374084937	0.454175893185802	0.27500704749987	0.298658315564515	1.02856915219677	0.070389327891398	5.35579154675365	5.72027846523333	0.189033824390017	0.632268215499513	0.903038270112912	0.704871964456353	2.10433665981474	0.432959407276106	1.08406426478847	4.79129314859221	4.68369645430652	4.84297883178833	5.34695688937888	3.84599177066457	4.60288440871842	5.95349806319688	4.63517394667492	4.89141918684608	1.98913900736823	3.6507645591169	0.389566811762726	1.55581615506164	1.53106949272595	1.95977015521147	1.92219784839637	1.15055967657538	6.25285462595139	2.47767732756531	1.4541758931858	0.22650852980868	0.070389327891398	0.475084882948783	2.64154602908752	3.75808993420181	1.25096157353322	0.910732661902913	3.8011586560937	2.84197311892718	4.6507645591169	3.75702324650746	1.18903382439002	0.807354922057604	0.176322772640463	0.356143810225275	0.0143552929770701	2.32192809488736	3.27202318906105	1.92219784839637	1.48542682717024	0.150559676575381	1.52606881166759	1.09085343045111	0.400537929583729	0.0143552929770701	1.55090066464752	4.73498052343589	0.0285691521967709	0.970853654340484	0.815575428862573	0.887525270741587	5.54997714277182	5.57046293102604	3.90207357931074	5.56833618213375	0.0840642647884745	0.0143552929770701	0.298658315564515	0.31034012061215	0.176322772640463
"C3"	8.00837259399077	5.66305992374782	7.19170081813875	6.58691482866512	8.83048351645765	7.01758791215345	6.88801258540283	9.28789703269713	6.02214584287018	7.35279382940117	8.48731751482277	7.94245585800734	7.94479989368428	7.74496834824888	6.854993016757	7.28039961112653	7.24088671380497	8.03765676481935	7.90947311140993	7.84090378026799	8.64226835175864	8.80603399393628	7.18685706717715	9.90404749014561	8.18646094003548	8.07221301223991	6.36282052553426	8.24488705912353	7.76234881564413	6.83630288350977	5.5270077606372	8.5006029040651	8.31578357458946	8.51001246544851	8.18646094003548	7.91922088592516	7.66042382254214	7.86021792474585	7.67588648378205	7.85162412734689	6.07403439421256	7.37007707438424	5.18863829456139	6.04242546536971	8.59256915946864	5.27909980213375	5.7371459197762	8.55182359572126	6.59648795685669	7.31206610424382	8.39887192579818	8.25148241062021	7.20104568624506	6.76274744195315	6.2112069285929	8.47735352663456	8.38560359805024	8.1123873759376	7.35288208652296	7.43704459345534	7.22429114917635	7.01223343589474	9.37371345475091	7.16942397867607	6.78437310843037	7.1000315147534	8.44993273000055	7.85959690323874	7.30003218010115	9.46742214498825	6.59916899321943	8.06721921777571	7.19347607887246	7.82037045789686	8.28858927158613	7.84429776685586	7.90430344864841	8.67535725508942	6.21159631996932	8.5579614268932	6.62775273437702	7.06156020910797	7.33672969723872	7.51648798090997	5.89893387178018	6.50937914891469	7.88965605819216	7.70583970588368	6.52136487844622	5.47767732756531	6.39283257902094	6.35032043538701	5.96000193206808	6.05701696536554	6.04111153536915	5.44526320814044	7.56017995776418	6.85412035608782
"PROCR"	3.46858331700683	2.47248777146274	2.95046841415012	2.63923216324928	3.37989816352469	3.31179371775365	4.11270013274936	2.56315813040281	1.91838623444635	2.39231742277876	3.8499992594661	3.03386345186628	3.59215800212536	2.4276061727819	2.90689059560852	2.81557542886257	2.05311133645956	3.34056226902641	2.82578562746479	3.52606881166759	3.43028527297778	3.50589092972996	2.46205231879643	3.77925972037238	3.52732060787705	3.4594316186373	3.09761079662642	2.70265754339091	1.70487196445635	3.98093926608551	2.47248777146274	4.79753183957196	3.05831649559082	3.00898878322725	3.03913839390696	4.06522762277562	3.53480866123175	3.36036427654347	4.24716800037477	4.29498826769145	1.94110631094643	3.03738222200308	3.88752527074159	3.60050764534579	4.45154083301783	2.36176835941915	2.78659636189081	4.71589337054761	3.85199883711245	2.95977015521147	3.33485426933163	3.66106547980695	3.4032677223393	4.04701481951759	3.61235249875266	4.56315813040281	3.60762622084549	4.36737106564853	3.56071495447448	3.01792190799726	2.91647664443772	2.60880924267552	4.57106999816771	2.83794324189103	3.28540221886225	4.16510798514454	3.40463068421761	3.90496571868403	3.95884267524324	3.5909612413426	3.81249822533356	4.28169825009883	3.30305008468167	3.93828579188405	4.29278174922785	3.97177344719337	4.05224198118114	2.93734439215023	4.55028504908841	3.12928301694497	3.08236196955747	3.02147972741045	3.85996954822103	3.47897180503294	2.60169651648096	1.81966818349646	2.6507645591169	3.38818953715608	2.17632277264046	2.19219416528334	1.55090066464752	3.82068956055921	3.69488019279919	4.72082566608984	2.90881290773955	2.33913738491959	5.30451104180995	2.76341157447001
"TNFRSF8"	2.09761079662642	0	1.89917563048051	0.739848102699327	2.61353165291793	1.53106949272595	0.879705766282288	2.04614178164472	1.16992500144231	1.25096157353322	1.11103131238874	1.15055967657538	0.464668267003444	0.839959587489532	0.910732661902913	1.06350294230616	0.773996325111173	0.678071905112638	1.76553474636298	1.30451104180995	1	1.94485844580754	0.925999418556223	0.978195629681652	0.773996325111173	1.81147103052984	0.485426827170242	1.31034012061215	1.11103131238874	1.13093086982645	0	0.367371065648529	0.53605290024021	0.799087306074004	1.04264433740849	2.17312743348066	0.604071323668861	0.632268215499513	1.87578006306849	1.03562390973072	0.632268215499513	1.35049724708413	0	0	0	0.823749360308273	0	0	0	0.839959587489532	0.485426827170242	0.678071905112638	0.443606651475615	0.604071323668861	0.475084882948783	0.941106310946431	0.799087306074004	0.992768430768924	0.505890929729957	0.6959938131099	0.485426827170242	0.454175893185802	1.53605290024021	0.713695814843359	0.650764559116902	1.17632277264046	0.782408564927373	0.344828496997441	0.367371065648529	1.14404636961671	0.687060688339892	0.910732661902913	0.411426245726465	0.367371065648529	1.15704371014558	0.400537929583729	0.55581615506164	1.17632277264046	0.55581615506164	0.790772037862	0.400537929583729	0.31034012061215	0.565597175854225	0.6959938131099	0	0.0840642647884745	1	0.263034405833794	0.286881147788162	0	0	0	0	0.189033824390017	0.238786859587116	0.55581615506164	0.495695162624069	0.526068811667588
"BDKRB1"	0	0	0	0	0	0	0	0.454175893185802	0.604071323668861	0.150559676575381	1.04264433740849	0.400537929583729	0.238786859587116	0.150559676575381	0.286881147788162	0.20163386116965	0.263034405833794	0.765534746362977	0.879705766282288	0.454175893185802	0.263034405833794	0.516015147003665	0.0840642647884745	0	1.6915341649192	0.22650852980868	1.19534759832222	0.286881147788162	0.687060688339892	0	0	0.27500704749987	0.16349873228288	0.137503523749935	0.137503523749935	0.189033824390017	0.214124805352847	0.0976107966264223	0	0	0	0	1.51601514700366	0	0	0	0	0	0	0.799087306074004	0.7311832415722	0.748461233004036	0.333423733725192	0.27500704749987	0.815575428862573	0.863938450423971	1.23266075679027	0.16349873228288	0.298658315564515	0.505890929729957	0.344828496997441	0.189033824390017	0.516015147003665	0.604071323668861	0.16349873228288	0.321928094887362	1.11103131238874	0.286881147788162	1.32768736417605	1.55581615506164	0.855989697308481	0	0	1.02147972741045	0.659924558402378	0.16349873228288	0.31034012061215	0.286881147788162	0.298658315564515	0.298658315564515	0.495695162624069	0.55581615506164	0.214124805352847	0.16349873228288	0	0.985500430304885	0.454175893185802	0.189033824390017	0.20163386116965	0	0.799087306074004	0	0	0.16349873228288	0.070389327891398	0	0.333423733725192	0.286881147788162
"IFFO1"	3.90303827011291	2.23878685958712	2.58736499093646	2.52356195605701	4.72410451986685	2.39506279951758	2.18269229751619	3.03033607837096	2.17951105027151	2.29572302453997	3.00180224263399	2.51853513898218	2.05658352836637	2.63923216324928	2.20476675065461	2.52356195605701	1.96347412397489	2.44890095114513	3.21723071622067	2.3533232911629	1.93357263826102	3.15218341905505	1.95977015521147	2.18269229751619	2.09761079662642	3.16510798514454	1.60880924267552	2.56559717585422	2.15055967657538	1.52105073690096	1.31614574229336	1.71369581484336	2.31903981556254	2.73768676140986	2.27202318906105	3.02502879449152	2.54843662469604	1.87578006306849	3.76447355099267	2.91456452349394	3.1243281350022	2.56071495447448	2.51853513898218	2.43562859405209	2.18586654531133	2.04614178164472	2.01077983875324	3.35614381022528	2.36176835941915	2.57288966842058	2.38404980679516	2.41953889151378	2.71369581484336	2.30742852519225	2.66448284036468	3.03913839390696	2.74416109557041	2.81352468929781	2.39231742277876	2.53356334821451	2.67129337248158	2.31614574229336	3.00898878322725	1.67807190511264	1.87970576628229	2.81147103052984	2.65992455840238	2.4905701304462	2.1407786557828	3.25096157353322	2.73335434061383	2.70043971814109	2.80322703643493	3.15055967657538	2.48284828306847	2.4541758931858	1.60407132366886	2.22958792274065	2.75060650483559	2.33628338786443	1.91073266190291	2.46727948045998	3.00898878322725	2.80529245560071	1.35049724708413	2.01435529297707	2.3533232911629	1.75274859140713	1.90689059560852	1.60407132366886	1.77820857639809	1.6507645591169	1.31034012061215	1.43295940727611	1.42223300068305	1.39506279951758	2.30158764660319	1.56559717585423
"ADGRG3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"UBAC1"	4.29425313644451	3.3533232911629	3.70929063572336	2.09085343045111	5.58014548442338	2.22032995487956	2.46466826700344	4.67863534782274	4.87823487911234	4.54473265593262	4.08236196955747	4.66959375118833	4.27649666564036	4.11186596386756	4.76341157447001	4.43829285157915	4.35684807923652	3.99004721957379	4.70818723602071	4.55397480823747	4.3819754785573	5.26753579806874	4.18745105402733	4.88264304936184	4.98777561614291	4.09339115325301	5.26228280642066	4.53729606709084	5.02989454966334	2.75702324650746	3.36176835941915	4.76500424625004	4.30815697511476	4.12267271882414	4.34978987024187	4.28392177230762	4.60050764534579	4.31469652565629	3.65191274464578	3.15380533607904	2.88947354253111	3.49569516262407	3.26153081524341	1.92219784839637	4.03562390973072	3.88068552526112	3.84498815668261	4.40599235967584	2.37851162325373	5.51601514700366	4.8011586560937	4.61470984411521	4.04001567884788	4.43429461795993	4.25398926623079	4.18824265626441	4.29865831556452	4.47118746038699	4.69097573834328	4.57167680997093	4.23035674505615	4.12763327972587	4.64789009105921	4.31976242766925	4.40599235967584	4.35825558670513	4.89044669267991	4.46205231879643	4.3327079336406	4.27872821293894	5.30158764660319	4.06004738366994	4.48992821940518	5.0639343057541	4.90640961709402	4.21412480535285	4.72027846523333	4.54101915313356	4.59275601044103	4.89141918684608	4.4995270242151	4.79545527204412	4.4276061727819	5.00450139223494	2.87381319835909	4.72465027173297	3.4905701304462	4.97911075501579	4.01167453338092	3.42492208821069	2.28688114778816	3.53729606709084	3.22032995487956	4.34553831007001	4.4093909361377	4.69932952567316	4.32192809488736	4.39506279951758
"DNAAF1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"H2AFB3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PDIA2"	0	0	0	0	0	0	0	0	0.124328135002202	0.0285691521967709	0.189033824390017	0.070389327891398	0.263034405833794	0	0	1.20163386116965	0.137503523749935	0.20163386116965	0.0426443374084937	0.55581615506164	0.263034405833794	0.0565835283663675	0.189033824390017	0.0426443374084937	0	0.298658315564515	0.0840642647884745	0.0426443374084937	1.16992500144231	1.33342373372519	0	0	0	0	0.20163386116965	0.443606651475615	0.124328135002202	0.176322772640463	0.584962500721156	1.09085343045111	0	0	0	0	0	0	0.978195629681652	0	0	0.070389327891398	0	0.367371065648529	0.070389327891398	0.070389327891398	0.176322772640463	0.124328135002202	0.0426443374084937	0	0.0285691521967709	0.20163386116965	0.0840642647884745	0.111031312388744	0.0840642647884745	0.0426443374084937	0.0426443374084937	0.0976107966264223	0.0840642647884745	0.0426443374084937	0	0.0426443374084937	0.0976107966264223	0.16349873228288	0.0565835283663675	1.40053792958373	0.0426443374084937	0	0.0426443374084937	0.27500704749987	0.286881147788162	0.0426443374084937	1.64616265715789	0	0	0.0426443374084937	0	0.910732661902913	0.55581615506164	0.111031312388744	0	0	0	0	0	0.367371065648529	0.0285691521967709	0.150559676575381	0.0976107966264223	0
"RNASEK.C17orf49"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C7orf61"	1.66902676550963	0	1.18903382439002	0	0	0	0	0.238786859587116	0.765534746362977	0.0565835283663675	0.214124805352847	0.678071905112638	0.189033824390017	0	0.22650852980868	1.01435529297707	0.748461233004036	0.411426245726465	0.454175893185802	0.070389327891398	0.150559676575381	0.22650852980868	0.27500704749987	0.356143810225275	0.400537929583729	0.298658315564515	0.238786859587116	0.20163386116965	0.0840642647884745	0	0	0.22650852980868	0.150559676575381	0.0840642647884745	0.263034405833794	0.238786859587116	0.678071905112638	0.137503523749935	0	0	0	0	0	0	0	0	0	0	0	0.344828496997441	0.298658315564515	0.622930350920177	0.20163386116965	0.238786859587116	0.070389327891398	0	0.31034012061215	0.31034012061215	0	0.641546029087524	0.0565835283663675	0.137503523749935	0.16349873228288	0.321928094887362	0.20163386116965	0.22650852980868	0.632268215499513	0.432959407276106	0.321928094887362	0.298658315564515	0.124328135002202	0.214124805352847	0.0976107966264223	0.070389327891398	0.0840642647884745	0.137503523749935	0.263034405833794	0.070389327891398	0.137503523749935	0.321928094887362	0.070389327891398	0.367371065648529	0.070389327891398	0.150559676575381	0	0.389566811762726	0.0840642647884745	0.464668267003444	0	0	0	0	0	0.27500704749987	0	0.963474123974886	0.344828496997441	0.722466024471091
"FTCD"	1.6959938131099	0	0	0	3.12101540096137	0	0	0.124328135002202	0.344828496997441	0.0426443374084937	0.111031312388744	0.0840642647884745	0.189033824390017	0.150559676575381	0	1.6507645591169	0.250961573533219	0.150559676575381	0.0426443374084937	0	1.4905701304462	0.443606651475615	0.0426443374084937	0.650764559116902	0.0976107966264223	0	0	0	1.57046293102604	0	0	0.176322772640463	0	0.298658315564515	0.823749360308273	0.070389327891398	0.176322772640463	0.20163386116965	0	0	0.790772037862	0	0.963474123974886	0	1.23878685958712	0	0	0.985500430304885	0	0	0.137503523749935	0.111031312388744	0.124328135002202	0.22650852980868	0.0285691521967709	0.0426443374084937	0.641546029087524	0.389566811762726	0.250961573533219	0.454175893185802	0.137503523749935	0.659924558402378	0.432959407276106	0.526068811667588	0.0976107966264223	0.111031312388744	0.150559676575381	0.0840642647884745	0.070389327891398	0.367371065648529	0	0.124328135002202	0.650764559116902	1.0071955014042	0.176322772640463	0	0.0565835283663675	0.27500704749987	0	0.176322772640463	0.475084882948783	0.111031312388744	0.400537929583729	0.37851162325373	0	0.37851162325373	3.45022149589718	0.27500704749987	4.79285535236249	0	0	0	0	0.432959407276106	0.176322772640463	0.333423733725192	0.565597175854225	0.124328135002202
"LCAT"	4.68929916053589	2.30158764660319	4.45154083301783	3.48155728070859	4.26228280642066	3.46727948045998	4.77925972037238	1.23266075679027	1.82781902461732	1.15055967657538	1.94110631094643	1.60407132366886	1.18269229751619	1.77399632511117	0.505890929729957	2.30451104180995	1.67355642399014	1.799087306074	1.32192809488736	1.51096191927738	0.613531652917927	1.27500704749987	1.04264433740849	1.50080205305716	1.03562390973072	1.20789285164133	0.978195629681652	1.52105073690096	1.06350294230616	3.80632405739003	3.73226919950145	0.941106310946431	1.29278174922785	2.53106949272595	1.97452931248388	1.71808758396052	1.7311832415722	1.58496250072116	2.43562859405209	3.00539998774259	2.34766565630097	2.63226821549951	4.57833494868161	3.54720302475693	3.28835856219366	3.14241343787374	1.82781902461732	3.7279204545632	4.41345868800798	1.40599235967584	1.98550043030488	0.963474123974886	1.63691458035588	1.60880924267552	1.28688114778816	1.96347412397489	2.24488705912353	1.86789646399265	1.76553474636298	1.81966818349646	1.94860084749336	0.807354922057604	1.81147103052984	1.26303440583379	1.22032995487956	1.23266075679027	1.22032995487956	1.81557542886257	1.96347412397489	2.24184018356467	1.09761079662642	1.40599235967584	1.87970576628229	1.92219784839637	1.26303440583379	0.933572638261024	1.51601514700366	1.76977173924945	0.84799690655495	1.19534759832222	1.33913738491959	2.14404636961671	1.74846123300404	1.28095631383106	1.0703893278914	1.8073549220576	1.23878685958712	1.48026512205446	1.09761079662642	4.24184018356467	3.86492897228979	1.0071955014042	5.27426166125705	1.11769504266975	0.422233000683048	1.18269229751619	1.41683974191283	1.54101915313356
"TEX40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SLC22A1"	0	0	0	0	0	0	0	0.495695162624069	0.367371065648529	0.0840642647884745	0.411426245726465	0.286881147788162	0.0285691521967709	0.411426245726465	0.176322772640463	0.238786859587116	0.464668267003444	0.650764559116902	0.137503523749935	0.0976107966264223	0.0840642647884745	0.505890929729957	0.150559676575381	0.238786859587116	0.0426443374084937	0.526068811667588	0.0426443374084937	0.070389327891398	0.150559676575381	1.29865831556452	0	0.298658315564515	0.344828496997441	0.250961573533219	0.0565835283663675	0.176322772640463	0.111031312388744	0.070389327891398	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0.356143810225275	0.176322772640463	0.16349873228288	0	0.238786859587116	0.176322772640463	0.286881147788162	0.263034405833794	0.150559676575381	0.0976107966264223	0.0565835283663675	0.0976107966264223	0.238786859587116	0.137503523749935	0.0976107966264223	0.124328135002202	0.344828496997441	0.0426443374084937	0.0426443374084937	0.0426443374084937	0.400537929583729	0.0426443374084937	0.137503523749935	0.0840642647884745	0.0840642647884745	0.20163386116965	0.298658315564515	0.189033824390017	0.0426443374084937	0	0.238786859587116	0.0426443374084937	0.111031312388744	0.238786859587116	0	0.422233000683048	0.594548549550354	0.584962500721156	0.150559676575381	0	0	0	0	0.20163386116965	0.16349873228288	1.32768736417605	0.150559676575381	0.27500704749987
"UROC1"	0.400537929583729	0.475084882948783	0.790772037862	0	1.25701061820602	0	0	0	0.0285691521967709	0	0.0143552929770701	0.0285691521967709	0	0	0	0.333423733725192	0.0426443374084937	0	0	0.0143552929770701	0.464668267003444	0.0426443374084937	0	0.22650852980868	0	0	0	0.0565835283663675	0.0426443374084937	0	0	0.0285691521967709	0.0285691521967709	0	0	0	0.0426443374084937	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0.0285691521967709	0.0976107966264223	0.0285691521967709	0	0.0285691521967709	0	0	0.0285691521967709	0	0	0	0.0285691521967709	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0.526068811667588	0.0565835283663675	0.0976107966264223	0	0.0143552929770701	0	0	0	0	0	0.0143552929770701	0	0	0
"VAC14"	3.66789212523023	2.06695024392463	4.33985000288462	3.28688114778816	4.34978987024187	2.37016428054021	3.3547342399706	4.78816365703777	5.19140472885276	3.86888427302877	4.52669484554198	4.62702310555406	3.88264304936184	4.40463068421761	4.14486214291573	4.83844759254846	4.14323013477689	3.97636363573276	5.17232749165762	4.46532151358055	3.60880924267552	4.41818994794577	3.83390207666916	4.01256867350306	4.20006486151431	4.89336221076387	3.99457972421575	3.97727992349992	4.45088131527337	2.02147972741045	0.992768430768924	3.64500988439109	3.46988597627446	4.39437694495706	3.95512678126137	3.89336221076387	3.76659516172927	3.35049724708413	3.93922657772821	3.02680005934372	1.9560566524124	2.66902676550963	2.96901230751632	2.18903382439002	3.32768736417605	4.62760683812965	2.21101219348551	4.30085587126876	2.95791459863299	5.02147972741045	4.10349763970334	5.17312743348066	3.8499992594661	3.89820835250872	3.88362081628567	4.01792190799726	3.95977015521147	4.55765515472542	3.90303827011291	5.41379715018921	4.42559357765306	4.05311133645956	4.83491342970104	3.79285535236249	3.46858331700683	4.01792190799726	3.76659516172927	4.10013667128545	4.39985467357243	4.08746284125034	4.17312743348066	3.29130885982897	3.77610398807316	4.54225804976692	3.99186193055632	3.41278152533848	3.47767732756531	4.07980475463526	4.16671544496642	3.74308405554959	5.01435529297707	4.58315800387441	4.07210580048042	3.87676249078156	2.30451104180995	4.37642931106992	4.21101219348551	4.18189764310839	4.53044535469291	2.05311133645956	2.54596836910529	2.73335434061383	2.38128337250378	4.46205231879643	3.75808993420181	3.93734439215023	4.34553831007001	4.02591469875079
"TMEM151A"	0	0	0	0	0	0	0	0.124328135002202	0.0285691521967709	0.0143552929770701	0	0.0285691521967709	0.0285691521967709	0.0426443374084937	0.070389327891398	0.432959407276106	0.070389327891398	0.189033824390017	0	0.070389327891398	0	0.0565835283663675	0.0285691521967709	0.124328135002202	0.070389327891398	0.948600847493356	0.918386234446348	0.0285691521967709	0.0426443374084937	0	0	0	0.0285691521967709	0.070389327891398	0	0	0	0.189033824390017	0	0	0	0	0	0	0	0	0	0	0	0.111031312388744	0.0565835283663675	0	0	0.0426443374084937	0.250961573533219	0	0.0565835283663675	0	0.070389327891398	0.250961573533219	0	0	0.0285691521967709	0.070389327891398	0.0285691521967709	0.0143552929770701	0.0285691521967709	0.0285691521967709	1.41142624572647	0.27500704749987	0	0.0565835283663675	0.070389327891398	1.19534759832222	0	0	0	0.16349873228288	0.150559676575381	0.0285691521967709	0.0285691521967709	0.111031312388744	0	0	0	0.111031312388744	0.176322772640463	0	0.150559676575381	0	0	0	0	0.650764559116902	2.84197311892718	2.27798474729977	1.74846123300404	0
