"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0772_1460_T"	"BC_HKB0838_1563_T"	"BC_HKB0890_1550_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0097_3000_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0620_3000_T"	"HKB0719_3002_T"	"BC_HKB0775_1470_T"	"BC_HKB0876_1543_T"	"BC_HKB1366_1663_T"	"BC_HKB2116_1671_T"	"HKB0092_3000_T"	"BC_HKB0555_1321_T"	"BC_HKB0570_1319_T"	"BC_HKB0588_M1349_T"	"BC_HKB0715_1407_T"	"BC_HKB0733_1459_T"	"BC_HKB0774_1469_T"	"BC_HKB0834_1553_T"	"BC_HKB0874_1537_T"	"BC_HKB0878_1544_T"	"BC_HKB0894_1583_T"	"BC_HKB2105_1618_T"	"BC_HKB2109_1628_T"	"BC_HKB2119_1690_T"	"BC_HKB2123_1695_T"	"HKB0006_3006_T"	"HKB0078_3000_T"	"HKB0147_3000_T"	"HKB0159_3006_T"	"HKB0196_3006_T"	"HKB0222_3006_T"	"HKB0227_3006_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"HKB0540_3000_T"	"HKB0585_3000_T"	"HKB0713_3000_T"	"HKB0726_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0873_1549_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0094_3006_T"	"HKB0127_3006_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0215_1134_T"	"BC_HKB0913_1654_T"	"BC_HKB0917_1656_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0067_3006_T"	"HKB0080_3006_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0115_3006_T"	"HKB0123_3006_T"	"HKB0141_3006_T"	"HKB0143_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0214_3006_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0653_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0718_3000_T"	"HKB0722_3002_T"	"HKB0734_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0070_3002_T"	"HKB0134_3006_T"	"HKB0656_3000_T"
"MS4A15"	0	0	0	0	0	0	0	0	0	0	4.01346225980656	0	0	2.04614178164472	2.74200621086674	0	2.01792190799726	0.956056652412403	0	0.687060688339892	0	2.12101540096137	0.0426443374084937	0.263034405833794	1.35614381022528	0.53605290024021	0.505890929729957	0	1.82374936030827	1.50080205305716	0.0426443374084937	0	0	0	0	3.86888427302877	0	0	0	0	1.97085365434048	0	0	0.925999418556223	0	0	0	2.02147972741045	0	0	2.27500704749987	0.594548549550354	3.56193705962243	2.02502879449152	0.16349873228288	0	0	3.03033607837096	0	0	0	1.4905701304462	0.070389327891398	0.925999418556223	0	0	0.687060688339892	2.19849415363908	0	0.632268215499513	0	0	0	0.150559676575381	0	1.88362081628567	0.0426443374084937	0.31034012061215	1.7311832415722	0.263034405833794	1.86393845042397	0	0	2.35049724708413	0.422233000683048	0	1.06350294230616	0	0	0	0.137503523749935	0.16349873228288	0.137503523749935	1.38404980679516	0	2.97819562968165	0.790772037862	0.84799690655495	1.61353165291793	0.0426443374084937	1.91838623444635	1.58014548442338	2.50080205305716	1.16992500144231	2.34198574722862	1.87184364850932	2.39231742277876	0.0285691521967709	0.7311832415722	1.06350294230616	0.356143810225275	0	0.0840642647884745	0	0	3.10097764772482	0	3.01613970265525	0.250961573533219	0.333423733725192	1.46466826700344	0.748461233004036	3.13422093976063	1.40599235967584	0.333423733725192	1.6507645591169	1.03562390973072	2.64154602908752	1.62760683812965	0	1.32768736417605	2.39780296186249	1.33342373372519	1.52105073690096	2.8073549220576	3.42223300068305	0.443606651475615	0.0840642647884745	0.238786859587116	0	0.137503523749935	1.40599235967584
"SUSD2"	3.69710657447697	4.30158764660319	2.65992455840238	1.35614381022528	1.66902676550963	0.475084882948783	2.88947354253111	1.0703893278914	2.02502879449152	2.59215800212536	6.03672310600552	2.05658352836637	5.86170728658586	2.89336221076387	4.79025073883523	2.43028527297778	4.28540221886225	2.17951105027151	3.4262647547021	2.52606881166759	4.23955079661364	2.88362081628567	2.81762325751143	1.63691458035588	3.39643353125099	3.79389588254888	3.07382023329167	2.06004738366994	2.81966818349646	1.51096191927738	5.45022149589718	2.80529245560071	4.21800615028443	2.01435529297707	2.31324585178756	4.21334728173344	0	2.19219416528334	4.30815697511476	1.52606881166759	2.34482849699744	0.475084882948783	0.963474123974886	1.23266075679027	0.807354922057604	1.1243281350022	0.545968369105292	3.16510798514454	1.56071495447448	0	2.15055967657538	1.84398384404833	1.48026512205446	2.84599177066457	2	1.94110631094643	1.8073549220576	2.99638874644762	2.47508488294878	1.91073266190291	1.0496307677246	1.76553474636298	2.72246602447109	2.78450398292957	1.11769504266975	1.64154602908752	2.64616265715789	1.81557542886257	1.68257329734758	1.32192809488736	3.02680005934372	0.575312330687437	5.19337751056436	4.17232749165762	7.782539617754	2.22650852980868	3.40190347160796	3.32912359629157	3.28392177230762	4.39711840904258	2.73984810269933	2.26603689399532	5.4937754084607	2.55826763405574	2.8094144442359	2.90110824301451	6.65663937447301	3.23266075679027	1.71808758396052	2.77399632511117	5.14323013477689	4.56315813040281	3.98732086592925	2.46988597627446	1.05658352836637	1.92219784839637	3.56193705962243	3.67355642399014	2.114367024952	1.35049724708413	2.31903981556254	2.611172380044	3.85897561429202	3.93734439215023	2.70708299177171	2.81352468929781	2.93545974780529	2.95977015521147	2.25096157353322	5.20828313841252	4.51222688651396	3.53106949272595	1.97085365434048	2.72900887033786	5.51759065774328	5.04483123344781	2.81762325751143	4.46858331700683	4.97498811199193	3.18903382439002	2.22342254993494	3.18269229751619	2.75915583380027	4.18269229751619	2.36176835941915	3.54843662469604	3.67129337248158	4.29278174922785	6.15724586737157	3.50969584193339	3.61823865559545	6.75475391310454	3.61823865559545	4.03298241669943	2.71369581484336	3.08236196955747	1.95977015521147	3.66334461936608	3.31469652565629	2.36457243229586	2.96716860753263	3.70708299177171
"SLC46A2"	2.84398384404833	3.41683974191283	3.82883464946806	2.67807190511264	2.38681094647222	3.09929520433778	2.75060650483559	3.39643353125099	3.75381844317354	3.06350294230616	3.24184018356467	3.93922657772821	5.05398016818765	0.124328135002202	0.22650852980868	2.32768736417605	0.16349873228288	0.124328135002202	0.22650852980868	0.189033824390017	0.16349873228288	0.238786859587116	0.298658315564515	0.150559676575381	1.16992500144231	0.505890929729957	0.150559676575381	0.298658315564515	0.22650852980868	0.0426443374084937	0.333423733725192	3.37989816352469	4.10768786931437	3.56315813040281	2.78031009904338	0.124328135002202	2.50080205305716	2.3533232911629	4.10349763970334	3.05484847699562	2.9429835981871	2.19219416528334	2.40599235967584	3.09929520433778	0.978195629681652	3.34482849699744	3.38818953715608	2.31614574229336	3.83592407425437	3.15218341905505	0.16349873228288	0.070389327891398	1.94110631094643	0.150559676575381	0.0285691521967709	0.111031312388744	0.879705766282288	0.111031312388744	1.09761079662642	0.0143552929770701	0.807354922057604	0.321928094887362	0.176322772640463	0	0.910732661902913	3.39917109381982	4.21334728173344	4.18269229751619	3.63807383718072	4.51412226017071	3.15055967657538	3.70265754339091	0.150559676575381	0.0565835283663675	0.53605290024021	0.604071323668861	0	0.516015147003665	0.0976107966264223	0.411426245726465	0.214124805352847	0	0.250961573533219	0.0426443374084937	0	0.250961573533219	0.263034405833794	1.84398384404833	3.19219416528334	4.07296327155522	0.443606651475615	0.27500704749987	0.704871964456353	0.454175893185802	0.111031312388744	0.321928094887362	0.250961573533219	0.111031312388744	0.422233000683048	2.23266075679027	0.0565835283663675	0.111031312388744	0.298658315564515	0.189033824390017	0.27500704749987	0.137503523749935	0.321928094887362	0.622930350920177	0.0976107966264223	0.27500704749987	0.389566811762726	0.495695162624069	1.42223300068305	0.238786859587116	0.238786859587116	0.344828496997441	0.22650852980868	0.111031312388744	0.0565835283663675	0.22650852980868	0.124328135002202	0.137503523749935	0.189033824390017	0.070389327891398	0.604071323668861	0.321928094887362	0.0565835283663675	0.189033824390017	0.0976107966264223	0.070389327891398	0.0285691521967709	0.367371065648529	0.214124805352847	0.22650852980868	0.27500704749987	0.263034405833794	0.27500704749987	0.16349873228288	0.526068811667588	1.02147972741045	0.321928094887362	0.0285691521967709
"CHIA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37851162325373	0	0	0	0	0	0	0.070389327891398	0.0976107966264223	0.070389327891398	0	0	0	0	0.111031312388744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0976107966264223	0	0.505890929729957	0.0565835283663675	0	0	0.176322772640463	0	0	0.0565835283663675	0.137503523749935	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0	0.070389327891398	0.250961573533219	0.16349873228288	0.432959407276106	0	0.0976107966264223	0	0	0	0	0	0	0	0	0.454175893185802	0.0565835283663675	0	0	0	0	0.070389327891398	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0.124328135002202	0	0.0565835283663675	0.298658315564515	0	0	0	0.0565835283663675	0	0.0565835283663675	0	0.389566811762726	0	0	0	0	0	0	0	0.855989697308481	0	0	0	0	0.0565835283663675	0	0.0565835283663675	0	0	0.20163386116965	0
"SLC6A4"	2.40871186102943	1.39506279951758	2.14730669878029	2.04614178164472	1.20789285164133	1.26303440583379	2.36176835941915	2.92789645372882	0.613531652917927	2.20789285164133	0	2.26303440583379	2.0496307677246	0.75702324650746	0.070389327891398	0.7311832415722	0.333423733725192	1.23878685958712	0.0976107966264223	0.823749360308273	2.78031009904338	0.150559676575381	0.0285691521967709	0.632268215499513	1.04264433740849	1.33913738491959	0.454175893185802	4.41413553298445	0.0840642647884745	0.124328135002202	1.68706068833989	3.61941301059794	1.4905701304462	2.35049724708413	2.96347412397489	0.0285691521967709	2.03210084316702	1.53605290024021	2.4905701304462	1.23878685958712	2.44360665147561	1.94110631094643	2.47767732756531	1.38956681176273	2.20476675065461	1.27500704749987	1.0703893278914	1.91456452349394	2.64846544302731	2.4594316186373	0.0840642647884745	0	0	0.298658315564515	0.111031312388744	0.124328135002202	0.0565835283663675	2.57531233068744	0.27500704749987	0.16349873228288	0.0285691521967709	0	0.594548549550354	2.58496250072116	0.0285691521967709	1.4276061727819	1.68706068833989	0.895302621333307	2.53106949272595	0	1.78240856492737	2.77820857639809	1.0703893278914	1.73984810269933	0.137503523749935	0.0840642647884745	0	0	0.111031312388744	0.0976107966264223	0.411426245726465	0	0.422233000683048	0.0840642647884745	0.0426443374084937	5.46303385531749	1.88752527074159	3.03562390973072	0	2.16992500144231	0.584962500721156	2.23878685958712	2.19534759832222	0.214124805352847	0.124328135002202	2.16992500144231	1.33913738491959	1.20163386116965	3.6564963705535	0.0285691521967709	3.17632277264046	0.641546029087524	0.20163386116965	0.0565835283663675	0.0426443374084937	0.0285691521967709	0.189033824390017	1.0496307677246	5.49825086752783	1.32768736417605	0.20163386116965	0.31034012061215	0.622930350920177	0.0285691521967709	0.0426443374084937	4.5963388642052	4.34908214639109	0.189033824390017	0.0840642647884745	2.19219416528334	0.650764559116902	2.76977173924945	1.36176835941915	0.0840642647884745	0.0976107966264223	0.464668267003444	0.0285691521967709	3.56803210477128	0	4.53977919169849	0.0285691521967709	3.30451104180995	1.08406426478847	1.16992500144231	1.25096157353322	0.0426443374084937	0.0426443374084937	0.0143552929770701	0.0143552929770701	0.0285691521967709	0.485426827170242	0
"C4BPA"	0	0	0	0	1.58014548442338	0	0	0.622930350920177	0	0	0	0	0.713695814843359	0.137503523749935	2.16027483140859	0.0840642647884745	1.64154602908752	0.650764559116902	0.0285691521967709	0.545968369105292	0.0840642647884745	0.124328135002202	1.23878685958712	0	0.0426443374084937	0.411426245726465	0.526068811667588	0.070389327891398	1.16992500144231	0.0565835283663675	0.839959587489532	0.6959938131099	0	1.07724299893246	0.871843648509318	2.53356334821451	1.32192809488736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02502879449152	0	1.6507645591169	0.070389327891398	0.124328135002202	0.238786859587116	0.070389327891398	0.0840642647884745	0	0.137503523749935	0	0.0840642647884745	0.070389327891398	0.604071323668861	0	0	0	0	0.632268215499513	0	0	1.53605290024021	0.298658315564515	0.137503523749935	0.367371065648529	0.0840642647884745	0.464668267003444	0	0.124328135002202	0.0565835283663675	1.40053792958373	0.070389327891398	0.189033824390017	0.250961573533219	0	0.790772037862	1.11769504266975	0	1.82781902461732	0.0285691521967709	0	0.070389327891398	0	0	0.0565835283663675	0.0840642647884745	0.20163386116965	0.0285691521967709	0	0.22650852980868	0.298658315564515	0.475084882948783	0.214124805352847	0	0.0285691521967709	0.070389327891398	0.238786859587116	0.0840642647884745	0	0.790772037862	2.65992455840238	0.124328135002202	0	0.22650852980868	0.0565835283663675	0	0.0976107966264223	1.73552217729654	0.0285691521967709	0.150559676575381	0.0285691521967709	0.0565835283663675	1.08406426478847	0	0.815575428862573	0.0285691521967709	0	0	0.22650852980868	0.070389327891398	0.070389327891398	0.0285691521967709	0.0565835283663675	0	0.31034012061215	0.464668267003444	0	0.20163386116965	1.37851162325373	0.238786859587116	0.214124805352847
"MOGAT1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0.070389327891398	0.22650852980868	0	0.0565835283663675	0.604071323668861	0	0	0	0	0.823749360308273	0.871843648509318	0	0	0.367371065648529	0.0565835283663675	0	0.0565835283663675	0	0	1.29865831556452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111031312388744	0.0840642647884745	0	0	0	0.0976107966264223	0	0.443606651475615	0	0	0	0	0	0.176322772640463	0	1.09761079662642	1.87970576628229	1.42223300068305	0	0	0	0	0	0	0.070389327891398	0	0	0.0840642647884745	0	0	0.887525270741587	0	0.124328135002202	0.111031312388744	0	0	0	0	0	0	0	0.0840642647884745	0	0	0.070389327891398	0	0	0	0.526068811667588	0	0.070389327891398	0.16349873228288	0	0	0.321928094887362	0	0	0	0.0565835283663675	0.176322772640463	0	0.238786859587116	0.0976107966264223	0	0	0	0	0.0840642647884745	0.070389327891398	0	0	0	0	0.070389327891398	0	0	0.137503523749935	0	0.111031312388744	0	0	0	0	0	0.070389327891398	0	0	0	0.070389327891398	0	0
"AQP10"	0	0.704871964456353	0	0	0	0	0	0	0	0.6959938131099	0	0	0	0	0.0426443374084937	0	0	0.0565835283663675	0	0	0.0565835283663675	0.0565835283663675	0.124328135002202	0	0	0.0426443374084937	0	0.0426443374084937	0.0285691521967709	0.0285691521967709	0.0976107966264223	0	0	0	0.863938450423971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0.0285691521967709	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0.0840642647884745	0.0976107966264223	0.0565835283663675	0.0426443374084937	0	0	0	0	0	0	0	0.0426443374084937	0	0.070389327891398	0	0	0.0840642647884745	0	0.0426443374084937	0	0.0285691521967709	0.124328135002202	0.0285691521967709	0	0.0840642647884745	0	0	0	0	0	0	0	0.0565835283663675	0.0285691521967709	0	0.0840642647884745	0.0426443374084937	0	0	0.0426443374084937	0	0	0	0.176322772640463	0	0	0	0	0	0	0	0	0	0.0426443374084937	0.0426443374084937	0	0	0	0	0.070389327891398
"CLDN18"	4.36317107711924	3.66562016406638	5.31903981556254	4.45811948117451	4.9518675043269	5.32300971061281	4.41345868800798	2.97269265400426	6.06414993912135	3.09929520433778	4.98413359454098	4.35049724708413	3.12101540096137	0	0	0	0	0	0	0	0.0285691521967709	0.0285691521967709	0	0	0	0	0	0	0	0	0	4.04701481951759	5.04788732939655	4.34908214639109	5.82222027162153	0.0426443374084937	3.92124588858559	1.89917563048051	2.51853513898218	4.5795422249369	2.42223300068305	3.60999129521268	2.99638874644762	3.23112515787905	0.454175893185802	1.55581615506164	4.30888505741176	2.81762325751143	5.29572302453997	2.89530262133331	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	4.61765111942733	3.24944534108584	3.98276546258365	4.68650052718322	5.04526821513853	2.22342254993494	5.08873524619028	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	3.674686619928	4.55336050333533	4.31469652565629	0	0	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0.070389327891398	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0
"HHIP"	0.839959587489532	1.6507645591169	1.0703893278914	2.0496307677246	1.30451104180995	2.29278174922785	1.98550043030488	0.7311832415722	2.18586654531133	1.20789285164133	2.90303827011291	0.432959407276106	3.71808758396052	0.454175893185802	0.124328135002202	0.238786859587116	0.20163386116965	0.070389327891398	0.575312330687437	0.150559676575381	0.545968369105292	0.286881147788162	0.748461233004036	0.400537929583729	0.20163386116965	0.298658315564515	0.250961573533219	0.815575428862573	0.238786859587116	0.137503523749935	0.176322772640463	2.14730669878029	2.31903981556254	2.72465027173297	2.44625622988956	0	0	0.839959587489532	1.44890095114513	0.422233000683048	1.98185265328974	1.64154602908752	0.516015147003665	1.48542682717024	0	0	1.49569516262407	1.38404980679516	2.42492208821069	0.948600847493356	0	0.111031312388744	0.37851162325373	0.0426443374084937	0	0.0565835283663675	0.0565835283663675	0.0976107966264223	0.0285691521967709	0	0	0	0.0143552929770701	0.150559676575381	0	1.81966818349646	0.687060688339892	0.978195629681652	1.86789646399265	1.0071955014042	1.58976348698498	1.20789285164133	0	0.0285691521967709	0.0143552929770701	0.0426443374084937	0.070389327891398	0.0565835283663675	0.0976107966264223	0.0426443374084937	0.454175893185802	0	0.0840642647884745	0.0976107966264223	0.0565835283663675	0.250961573533219	0.0285691521967709	1.76977173924945	0	2.16349873228288	0.070389327891398	0.250961573533219	0.111031312388744	0.22650852980868	0	0.20163386116965	1.29865831556452	0.189033824390017	0.0565835283663675	0.0565835283663675	0.176322772640463	0.0976107966264223	0.137503523749935	0.20163386116965	0.0976107966264223	0.0565835283663675	0.0976107966264223	0.0976107966264223	0.189033824390017	0.189033824390017	0.150559676575381	0.0426443374084937	0.0426443374084937	0.286881147788162	0	0.0976107966264223	0.150559676575381	0.124328135002202	0.0426443374084937	0.0426443374084937	0.0143552929770701	0	0.0565835283663675	0	0.124328135002202	0.124328135002202	0.0426443374084937	0.0426443374084937	0.214124805352847	0.070389327891398	0.176322772640463	0	0.464668267003444	0.0426443374084937	0	0	0.189033824390017	0.124328135002202	0	0.238786859587116	0.0976107966264223	0.070389327891398
"RTKN2"	1.43829285157915	1.37295209791183	1.55090066464752	0	1.25096157353322	0.286881147788162	0	0.495695162624069	0.575312330687437	1.23878685958712	0	1.88752527074159	1.15055967657538	1.56071495447448	2.09761079662642	1.54596836910529	2.02502879449152	1.75274859140713	1.53605290024021	1.61823865559545	1.7311832415722	1.80322703643493	1.76553474636298	0.641546029087524	1.23878685958712	1.40599235967584	2.23878685958712	1.40053792958373	2.38128337250378	1.35049724708413	1.37295209791183	1.42223300068305	1.4276061727819	1.96347412397489	6.79025073883523	2.49569516262407	0	0.526068811667588	0.815575428862573	0	1.96716860753263	0.7311832415722	1.68257329734758	1.53106949272595	1.75274859140713	0	1.18269229751619	0.713695814843359	2.06695024392463	0	1.09085343045111	1.55581615506164	1.26903314645524	2.20476675065461	2.96532254836725	2.20789285164133	0.84799690655495	1.44890095114513	1.02147972741045	2.9560566524124	0.298658315564515	1.99638874644762	2.40599235967584	1.89141918684608	1.38956681176273	0.565597175854225	1.08406426478847	1.21412480535285	3.10936055940423	1.01435529297707	1.26303440583379	1.58976348698498	2.93545974780529	1.91456452349394	2.88752527074159	1.62293035092018	1.72246602447109	1.32768736417605	3.30451104180995	2.30451104180995	2.64154602908752	3.27798474729977	2.06350294230616	1.73984810269933	3.26002565596146	2.38956681176273	2.71149490665009	1.05658352836637	1.35614381022528	0.839959587489532	1.58976348698498	2.24792751344359	1.52105073690096	2.30742852519225	0.704871964456353	1.50589092972996	1.70487196445635	2.98185265328974	1.23266075679027	1.53106949272595	1.7311832415722	2.0703893278914	0.879705766282288	1.86789646399265	2.03562390973072	1.35614381022528	2.42492208821069	1.59931779369823	0.933572638261024	1.91456452349394	1.37851162325373	1.79493566280354	1.4905701304462	2.35614381022528	2.95419631038688	2.29865831556452	1.89530262133331	1.58014548442338	1.87578006306849	1.87184364850932	1.70043971814109	2.03913839390696	1.62760683812965	1.65992455840238	2.16992500144231	2.07382023329167	1.46988597627446	2.41683974191283	1.83995958748953	1.95977015521147	2.04264433740849	1.51601514700366	2.88362081628567	1.37295209791183	1.80322703643493	1.92599941855622	1.28688114778816	1.58496250072116	0.970853654340484	1.09761079662642	2.01435529297707	1.71808758396052
"SLC39A8"	2.07382023329167	5.27015513876653	3.06350294230616	1.85598969730848	1.67355642399014	0.565597175854225	2.68706068833989	0.799087306074004	3.34340782229781	5.17871464117544	0	0.485426827170242	0	3.39094277280254	5.9174317553901	4.73768676140986	3.60288440871842	2.18586654531133	3.75060650483559	3.22187708107703	3.19849415363908	3.14404636961671	3.6564963705535	2.74416109557041	4.0496307677246	3.49825086752783	7.25946081613399	2.4032677223393	3.89530262133331	2.47767732756531	3.93168305705981	1.44360665147561	1.51601514700366	1.93357263826102	1.43829285157915	3.96809075204526	1.84398384404833	0.84799690655495	5.93969674069176	2.13750352374994	1.68257329734758	2.06004738366994	0	0	3.70376517879341	2.52606881166759	0.941106310946431	4.34553831007001	0	1.74416109557041	2.83995958748953	3.93922657772821	2.21101219348551	5.92860719930895	4.03121873061072	3.95140129167431	6.65949648015161	2.59454854955035	7.63023071585969	3.23112515787905	3.86195536414487	4.88264304936184	3.56924802986718	2.53356334821451	5.19574129324645	3.01613970265525	2.03913839390696	3.03562390973072	0.632268215499513	2.13422093976063	2.14404636961671	2.14730669878029	5.04133060682062	3.32337006906127	2.93734439215023	4.83339613416323	3.16188768237689	4.36246988875021	4.42559357765306	4.74308405554959	4.63052196347164	5.1197711619529	3.46597446450407	3.84699468696557	3.39231742277876	4.4905701304462	2.76341157447001	2.32768736417605	1.9560566524124	1.46466826700344	3.48800077083407	4.82119997805645	2.36737106564853	3.77505054148317	4.17472598770613	3.35895882583233	4.87479696589866	6.00966068964671	4.19770815795585	3.92884403671257	3.67016051412663	3.97452931248388	3.98641093525204	2.97819562968165	3.3547342399706	3.01970191444255	1.94860084749336	3.23419472295381	3.02147972741045	4.25701061820602	4.38612115681485	3.67355642399014	3.17152710603881	1.98185265328974	3.55213110825378	2.877744249949	3.01256867350306	3.62993940943954	3.0703893278914	3.97636363573276	2.54349588342577	3.97269265400426	4.01435529297707	4.2502036564993	4.46988597627446	8.36474750602229	3.21723071622067	4.58796498888268	3.68594014844598	6.21897485712327	3.73876783680019	4.06522762277562	3.25701061820602	3.36317107711924	3.78972925137577	3.8972404255748	3.40871186102943	5.97613447283165	3.44493204894218	5.48091134604775	4.66220549965362	3.29865831556452
"CEACAM8"	1.10433665981474	3.59215800212536	2.63226821549951	3.90881290773955	1.11103131238874	4.2637856138908	1.25701061820602	2.95977015521147	0.713695814843359	0.55581615506164	2.98550043030489	2.1243281350022	2.03210084316702	0	0	0	0	0	0.0285691521967709	0	0	0	0	0.0976107966264223	0	0	0	0.111031312388744	0	0	0	2.68706068833989	1.27500704749987	0.622930350920177	1.76977173924945	0	0	1.4276061727819	1.23878685958712	1.05658352836637	2.04614178164472	0	1.88362081628567	1.18903382439002	0.613531652917927	0.641546029087524	1.85996954822103	2.68706068833989	1.62293035092018	0.739848102699327	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	2.16027483140859	0.526068811667588	0.594548549550354	1.16992500144231	1.86789646399265	0	1.62293035092018	0	0	0	0	0.0285691521967709	0	0	0.0285691521967709	0.0285691521967709	0	0	0	0	0	0	0.650764559116902	0.855989697308481	0.863938450423971	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
