"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0098_3005_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0219_3000_N"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"HKB0008_3006_T"	"HKB0064_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0132_3000_N"	"HKB0137_3000_N"	"HKB0155_3003_N"	"HKB0158_3000_N"	"HKB0160_3000_T"	"HKB0161_3000_N"	"HKB0227_3000_N"	"HKB0597_3000_N"	"HKB0657_3000_N"	"HKB0666_3000_N"	"HKB0719_3001_N"	"HKB0744_3001_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0049_3006_T"	"HKB0050_3000_N"	"HKB0052_3000_T"	"HKB0052_3004_N"	"HKB0067_3000_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3000_T"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0129_3002_N"	"HKB0133_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0157_3000_N"	"HKB0159_3000_N"	"HKB0160_3001_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3000_T"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0618_3000_N"	"HKB0648_3000_N"	"HKB0663_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0737_3000_T"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0004_3000_N"	"HKB0006_3000_N"	"HKB0074_3000_T"	"HKB0088_3000_T"	"HKB0091_3001_T"	"HKB0100_3006_T"	"HKB0209_3004_T"	"HKB0722_3001_N"	"HKB0006_3006_T"	"HKB0007_3005_T"	"HKB0079_3000_N"	"HKB0129_3000_T"	"HKB0164_3006_T"	"HKB0210_3006_T"
"PDIA2"	0	0.124328135002202	0.0285691521967709	0.189033824390017	0.070389327891398	0	0	0.20163386116965	0.0426443374084937	0.55581615506164	0.124328135002202	0.27500704749987	0.0426443374084937	0.263034405833794	0.0565835283663675	0.0426443374084937	0	0.298658315564515	0.0426443374084937	1.16992500144231	0	0.0565835283663675	0.263034405833794	0.356143810225275	0.650764559116902	0.799087306074004	0.432959407276106	0.432959407276106	0.31034012061215	0.411426245726465	0.443606651475615	0.0426443374084937	0.516015147003665	0.20163386116965	0.0426443374084937	0.250961573533219	0.0426443374084937	0.545968369105292	0.495695162624069	0	0.333423733725192	0.367371065648529	0.903038270112912	0.124328135002202	0.27500704749987	0.0426443374084937	0.22650852980868	0.344828496997441	0.16349873228288	0.526068811667588	0.176322772640463	0.111031312388744	0.84799690655495	0.0426443374084937	0.0840642647884746	0.863938450423971	0.704871964456353	0.713695814843359	0.321928094887362	0.495695162624069	0.0976107966264223	0.250961573533219	0	0.16349873228288	0.411426245726465	0.321928094887362	0.20163386116965	0.124328135002202	0.0426443374084937	0.678071905112638	0.070389327891398	0.150559676575381	0.37851162325373	0.432959407276106	0.070389327891398	0.545968369105292	1.14404636961671	0.111031312388744	0.31034012061215	0.189033824390017	0.594548549550354	0.855989697308481	0.298658315564515	0.704871964456353	0.0565835283663675	0.16349873228288	0.189033824390017	0.790772037862	0.286881147788162	0.0426443374084937	0.641546029087524	0.604071323668861	0.0840642647884746	0.176322772640463	0	0.0285691521967709	1.20163386116965	0.20163386116965	1.40053792958373	0.505890929729957	0.367371065648529	0.070389327891398	0.150559676575381	0.20163386116965	0.124328135002202	0.150559676575381
"RNASEK.C17orf49"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C7orf61"	0.238786859587116	0.765534746362977	0.0565835283663675	0.214124805352847	0.678071905112638	0	0.22650852980868	0.411426245726465	0.454175893185802	0.070389327891398	0.400537929583729	0.070389327891398	0.321928094887362	0.150559676575381	0.22650852980868	0.356143810225275	0.400537929583729	0.298658315564515	0.20163386116965	0.0840642647884746	0.298658315564515	0.20163386116965	0.137503523749935	0.464668267003444	0.565597175854225	0.238786859587116	0.176322772640463	0.31034012061215	0.321928094887362	0.124328135002202	0.238786859587116	0.321928094887362	0.565597175854225	0.0976107966264223	0.790772037862	0	0	0.150559676575381	0.400537929583729	0.584962500721156	0.575312330687437	0.389566811762726	0.250961573533219	0	0.22650852980868	0.31034012061215	0.27500704749987	0.411426245726465	0.250961573533219	0.20163386116965	0.37851162325373	0.111031312388744	0.263034405833794	0.565597175854225	0.16349873228288	0.432959407276106	0.176322772640463	0.0976107966264223	0.0976107966264223	0.432959407276106	0.831877241191673	0.641546029087524	0	0.464668267003444	0.263034405833794	0.263034405833794	0.516015147003665	0.400537929583729	0.298658315564515	0.250961573533219	0.124328135002202	0.176322772640463	0.214124805352847	0.594548549550354	0.321928094887362	0.0840642647884746	0.20163386116965	0.27500704749987	0	0.321928094887362	0.22650852980868	0.53605290024021	0.150559676575381	0.0840642647884746	0.422233000683048	0.286881147788162	0.333423733725192	0.111031312388744	0.344828496997441	0.150559676575381	0	0.505890929729957	0.903038270112912	0.389566811762726	0.0840642647884746	0	1.01435529297707	0.641546029087524	0.070389327891398	0.855989697308481	0.27500704749987	0.344828496997441	0.887525270741587	0.263034405833794	0.678071905112638	0.963474123974886
"FTCD"	0.124328135002202	0.344828496997441	0.0426443374084937	0.111031312388744	0.0840642647884746	0.150559676575381	0	0.150559676575381	0.0426443374084937	0	0.485426827170242	0.27500704749987	0.176322772640463	1.4905701304462	0.443606651475615	0.650764559116902	0.0976107966264223	0	0	1.57046293102604	0.137503523749935	0.0840642647884746	0.111031312388744	0.0840642647884746	0.0426443374084937	0.16349873228288	0.485426827170242	0.214124805352847	0.0426443374084937	0.0976107966264223	0.070389327891398	0	0.31034012061215	0.0426443374084937	0.124328135002202	0	0.111031312388744	0	0.16349873228288	0.53605290024021	0.238786859587116	0.782408564927373	0.0426443374084937	0.0426443374084937	0.124328135002202	0.641546029087524	0.124328135002202	0.0565835283663675	0.214124805352847	0.298658315564515	0.0426443374084937	0.0285691521967709	0.150559676575381	0.16349873228288	0.432959407276106	0.0565835283663675	0.389566811762726	0.27500704749987	0.286881147788162	0.286881147788162	0.238786859587116	0.263034405833794	0	0.238786859587116	0.070389327891398	0.22650852980868	0.214124805352847	0.356143810225275	0.367371065648529	0	0	0	0.250961573533219	0	0.263034405833794	0.070389327891398	0.286881147788162	0.111031312388744	0	0.137503523749935	0.0426443374084937	0.137503523749935	0.0565835283663675	0	0.137503523749935	0	0.16349873228288	0.432959407276106	0.298658315564515	0.37851162325373	0.176322772640463	0.111031312388744	0.464668267003444	0.475084882948783	0.298658315564515	0.250961573533219	1.6507645591169	0.454175893185802	1.0071955014042	0.526068811667588	0.432959407276106	0	1.16349873228288	0.823749360308273	0.176322772640463	0.333423733725192
"LCAT"	1.23266075679027	1.82781902461732	1.15055967657538	1.94110631094643	1.60407132366886	1.77399632511117	0.505890929729957	1.799087306074	1.32192809488736	1.51096191927738	2.94860084749336	1.76977173924945	1.19534759832222	0.613531652917927	1.27500704749987	1.50080205305716	1.03562390973072	1.20789285164133	1.52105073690096	1.06350294230616	1.98550043030488	2.56315813040281	2.52857131887076	2.76977173924945	2.77399632511117	2.48284828306847	2.41142624572647	2.37573453858316	2.08065766334523	2.26002565596146	1.71808758396052	1.94860084749336	2.81352468929781	2.49569516262407	1.52105073690096	2.01077983875324	1.65535182861255	0.84799690655495	2.43295940727611	2.90881290773955	2.98550043030489	2.82171021503467	3.01970191444255	1.96347412397489	2.52606881166759	2.24488705912353	3.01256867350306	2.60644222813161	2.58014548442338	2.91456452349394	2.56071495447448	2.59454854955035	2.62293035092018	2.611172380044	1.81147103052984	2.60407132366886	2.39780296186249	2.66448284036468	2.94860084749336	3.02856915219677	2.22342254993494	2.43295940727611	2.38404980679516	2.93922657772821	2.07724299893246	2.59454854955035	2.21412480535285	2.29865831556452	2.24184018356467	2.41953889151378	2.70487196445635	2.02502879449152	2.16349873228288	2.27500704749987	2.56315813040281	1.90303827011291	3.24792751344359	2.88947354253111	1.62293035092018	2.32192809488736	1.78240856492737	2.74846123300404	1.89530262133331	2.43295940727611	2.13093086982645	1.61823865559545	1.80322703643493	2.56803210477128	2.17951105027151	1.28095631383106	2.43028527297778	1.85598969730848	2.99638874644762	3.07553263116736	2.53106949272595	1.76553474636298	2.30451104180995	1.81966818349646	1.92219784839637	2.59215800212536	1.11769504266975	1.40599235967584	2.36457243229586	1.97452931248388	1.7311832415722	1.18269229751619
"TEX40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SLC22A1"	0.495695162624069	0.367371065648529	0.0840642647884746	0.411426245726465	0.286881147788162	0.411426245726465	0.176322772640463	0.650764559116902	0.137503523749935	0.0976107966264223	0.298658315564515	0.189033824390017	0	0.0840642647884746	0.505890929729957	0.238786859587116	0.0426443374084937	0.526068811667588	0.070389327891398	0.150559676575381	0.356143810225275	0.0565835283663675	0.137503523749935	0.516015147003665	0.495695162624069	0.22650852980868	0.214124805352847	0.16349873228288	0.31034012061215	0.22650852980868	0.176322772640463	0.0426443374084937	0.214124805352847	0.27500704749987	0.250961573533219	0.16349873228288	0.20163386116965	0.250961573533219	0.150559676575381	0.286881147788162	0.124328135002202	0.53605290024021	0.0840642647884746	0.176322772640463	0.298658315564515	0.286881147788162	0.214124805352847	0.443606651475615	0.137503523749935	0.321928094887362	0.333423733725192	0.238786859587116	0.37851162325373	0.214124805352847	0.238786859587116	0.0976107966264223	0.389566811762726	0.150559676575381	0.298658315564515	0.422233000683048	0.214124805352847	0.111031312388744	0.344828496997441	0.238786859587116	0.27500704749987	0.22650852980868	0.333423733725192	0.545968369105292	0.0426443374084937	0.37851162325373	0.344828496997441	0.137503523749935	0.6959938131099	0.400537929583729	0.485426827170242	0.214124805352847	0.16349873228288	0.321928094887362	0.333423733725192	0.411426245726465	0.238786859587116	0.20163386116965	0.070389327891398	0.389566811762726	0.189033824390017	0.214124805352847	0.214124805352847	0.321928094887362	0.0426443374084937	0.238786859587116	0.7311832415722	0.214124805352847	0.526068811667588	0.475084882948783	0.250961573533219	0.150559676575381	0.238786859587116	0.0976107966264223	0.0840642647884746	0.6959938131099	0.20163386116965	0.070389327891398	0.594548549550354	0.0565835283663675	0.111031312388744	1.32768736417605
"UROC1"	0	0.0285691521967709	0	0.0143552929770701	0.0285691521967709	0	0	0	0	0.0143552929770701	0	0	0	0.464668267003444	0.0426443374084937	0.22650852980868	0	0	0.0565835283663675	0.0426443374084937	0	0	0.0143552929770701	0	0	0	0	0.0285691521967709	0	0.0426443374084937	0	0	0.070389327891398	0	0	0	0	0	0	0	0	0.0285691521967709	0	0.0285691521967709	0	0.0976107966264223	0.0565835283663675	0	0	0.0285691521967709	0.0426443374084937	0.0143552929770701	0	0	0.0285691521967709	0.0285691521967709	0	0	0	0	0.0840642647884746	0.0143552929770701	0	0.0285691521967709	0	0	0	0	0	0	0.0976107966264223	0	0	0	0	0	0	0.0285691521967709	0	0.0565835283663675	0	0.124328135002202	0.0426443374084937	0	0	0	0.0565835283663675	0.0285691521967709	0.0565835283663675	0	0.0565835283663675	0	0.0143552929770701	0.0285691521967709	0	0	0.333423733725192	0.0285691521967709	0	0.0565835283663675	0	0	0.0285691521967709	0	0.0426443374084937	0
"VAC14"	4.78816365703777	5.19140472885276	3.86888427302877	4.52669484554198	4.62702310555406	4.40463068421761	4.14486214291573	3.97636363573276	5.17232749165762	4.46532151358055	4.38474058729238	4.07980475463526	3.74308405554959	3.60880924267552	4.41818994794577	4.01256867350306	4.20006486151431	4.89336221076387	3.97727992349992	4.45088131527337	4.10349763970334	3.98732086592925	4.36317107711924	4.27947129564447	3.88557436437143	3.74523733212975	4.28540221886225	4.10852445677817	4.11519974938544	4.23572705983806	3.89336221076387	3.64154602908752	4.25171909260596	4.45154083301783	3.49185309632967	3.76234881564413	3.88752527074159	3.83187724119167	4.35120427725799	4.25398926623079	4.42088657497553	4.78711898281334	4.58496250072116	4.01792190799726	4.43496176018725	3.95977015521147	4.24260250592898	4.15461561132689	4.15946772926677	4.41413553298445	4.35966172233388	4.08406426478847	4.37155886261196	4.28466218548316	4.83491342970104	4.10936055940423	4.28983446517751	4.42693561964834	4.22419466397043	4.31614574229336	4.20241772157518	4.29865831556452	4.34908214639109	4.42961596420174	4.16591193893569	4.30085587126876	4.57046293102604	4.09423606984577	4.08746284125034	4.36597242759338	4.3819754785573	4.13257684267001	4.38818953715608	4.268284666521	4.40463068421761	4.32337006906127	4.40463068421761	4.71149490665009	4.21645486514476	4.24412594328373	4.06695024392463	4.674686619928	3.77399632511117	3.93734439215023	3.93545974780529	4.04526821513853	3.57410150808939	4.20320115631661	3.93545974780529	3.87676249078156	4.45285896471381	4.25776496857139	4.44691786486603	4.34482849699744	4.39437694495706	3.90303827011291	4.83844759254846	5.41379715018921	4.54225804976692	4.30012372456901	4.46205231879643	5.02147972741045	4.88898672118656	3.95512678126137	3.76659516172927	3.93734439215023
"TMEM151A"	0.124328135002202	0.0285691521967709	0.0143552929770701	0	0.0285691521967709	0.0426443374084937	0.070389327891398	0.189033824390017	0	0.070389327891398	0.0426443374084937	0.16349873228288	0.0285691521967709	0	0.0565835283663675	0.124328135002202	0.070389327891398	0.948600847493356	0.0285691521967709	0.0426443374084937	0.0565835283663675	0.0426443374084937	0.0285691521967709	0	0	0.0285691521967709	0	0.0285691521967709	0.0143552929770701	0.0976107966264223	0	0	0	0.0285691521967709	0	0.0285691521967709	0	0.0565835283663675	0	0.070389327891398	0.0976107966264223	0.189033824390017	0.0285691521967709	0	0.0285691521967709	0.0565835283663675	0	0	0.0426443374084937	0.070389327891398	0	0	0	0.0285691521967709	0.0285691521967709	0	0.321928094887362	0.0976107966264223	0	0	0	0.0285691521967709	0.0565835283663675	0.111031312388744	0	0	0.070389327891398	0.0426443374084937	0.27500704749987	0.0285691521967709	0	0	0.632268215499513	0	0.0426443374084937	0	0.070389327891398	0	0.0426443374084937	0.0565835283663675	0	0.250961573533219	0	0	0	0.137503523749935	0.0285691521967709	0.0426443374084937	0.070389327891398	0	0.565597175854225	0.0565835283663675	0.0565835283663675	0.0976107966264223	0.070389327891398	0.070389327891398	0.432959407276106	0.250961573533219	1.19534759832222	0.070389327891398	0.650764559116902	0.111031312388744	0.137503523749935	0	0	2.27798474729977
"C1QL1"	0.111031312388744	0.150559676575381	0.263034405833794	1.86393845042397	0.189033824390017	0.0426443374084937	0.250961573533219	0.871843648509318	0.0565835283663675	1.29865831556452	1.23266075679027	0.650764559116902	0.111031312388744	0.189033824390017	0.321928094887362	0.0285691521967709	1.25096157353322	0.20163386116965	0.613531652917927	0.356143810225275	0.411426245726465	0	0.0840642647884746	0.214124805352847	0.0976107966264223	0	0.0565835283663675	0.669026765509631	0.137503523749935	0.27500704749987	0.0565835283663675	0.214124805352847	0.53605290024021	0.124328135002202	0.687060688339892	0	0.0840642647884746	0.0426443374084937	0.137503523749935	0.855989697308481	1.13093086982645	1.11103131238874	0	0.31034012061215	1.43829285157915	0.687060688339892	0.367371065648529	0.333423733725192	0.250961573533219	0.070389327891398	0.286881147788162	0.0976107966264223	0.0565835283663675	0.150559676575381	0.150559676575381	0.176322772640463	0.575312330687437	0	0.367371065648529	0.739848102699327	0.941106310946431	0.948600847493356	0.16349873228288	0.31034012061215	0	0.367371065648529	0.344828496997441	0.070389327891398	0.526068811667588	0.411426245726465	0.214124805352847	0	1.9560566524124	0.400537929583729	0.799087306074004	0.16349873228288	0.124328135002202	1.03562390973072	0	0.263034405833794	0.0565835283663675	0	0.176322772640463	0.150559676575381	0.422233000683048	0.189033824390017	0.454175893185802	0.37851162325373	0.678071905112638	0.831877241191673	0.411426245726465	1.44360665147561	0.84799690655495	1.44890095114513	0.111031312388744	0.475084882948783	0.669026765509631	2.21723071622067	2.14404636961671	0.22650852980868	2.02856915219677	0.799087306074004	2.41142624572647	0.176322772640463	0.782408564927373	3.60762622084549
"KCNH5"	0	0	0	0	0.0285691521967709	0	0	0	0	0	0.124328135002202	0.111031312388744	0	0	0	0	0	0.0565835283663675	0	0	0	0	0.0840642647884746	0.0565835283663675	0	0	0.150559676575381	0.400537929583729	0	0.070389327891398	0.0285691521967709	0	0.124328135002202	0	0.0426443374084937	0.0426443374084937	0	0	0.20163386116965	0.16349873228288	0.137503523749935	0.422233000683048	0.0565835283663675	0	1.11103131238874	0	1.11103131238874	0.124328135002202	0.687060688339892	0	0.0976107966264223	0.0285691521967709	0.0976107966264223	0.070389327891398	0.0285691521967709	0	0.367371065648529	0	0.807354922057604	0.53605290024021	0.111031312388744	0.298658315564515	0.070389327891398	0.27500704749987	0.070389327891398	0.411426245726465	0.0840642647884746	0.464668267003444	0.0426443374084937	0.0565835283663675	0.367371065648529	0	0.286881147788162	0.0285691521967709	0.632268215499513	0	0.622930350920177	0.0565835283663675	0.0565835283663675	0.137503523749935	0	0	0.16349873228288	0	0.0840642647884746	0.070389327891398	0.0565835283663675	0.124328135002202	0.454175893185802	0	0.214124805352847	0.0426443374084937	0.0840642647884746	1.4594316186373	0.422233000683048	0.0143552929770701	0.0976107966264223	0	0	1.23266075679027	0.0285691521967709	0.0143552929770701	0.20163386116965	0.070389327891398	0.0426443374084937	0
"GALNT9"	0	0	0.111031312388744	0	0.0565835283663675	0	0	0	0	0.137503523749935	0	0.137503523749935	0.176322772640463	0	0	0	0.0565835283663675	0	0	0.0426443374084937	0	0	0	0.0426443374084937	0.0426443374084937	0	0	0	0.0285691521967709	0.0426443374084937	0.0426443374084937	0	0	0.333423733725192	0.0976107966264223	0.176322772640463	0	0.0426443374084937	0.0426443374084937	0.150559676575381	0	0	0.0426443374084937	0.16349873228288	0.111031312388744	0	0.0565835283663675	0.070389327891398	0.0285691521967709	0	0.0840642647884746	0	0	0	0.0976107966264223	0	0.22650852980868	0.111031312388744	0.0565835283663675	0	0.189033824390017	0.124328135002202	0	0.0565835283663675	0	0.0426443374084937	0	0.176322772640463	0.0840642647884746	0.0976107966264223	0.070389327891398	0	0.176322772640463	0.0565835283663675	0.250961573533219	0	0	0.111031312388744	0.0565835283663675	0.0976107966264223	0	0	0	0.0840642647884746	0.333423733725192	0.137503523749935	0.0976107966264223	0	0	0	0.565597175854225	0	0.070389327891398	0	0	0.0285691521967709	0	0.0840642647884746	0.124328135002202	0.31034012061215	0	0.124328135002202	0.150559676575381	0	0.0840642647884746	0.189033824390017
"ISM2"	0.0840642647884746	0.0840642647884746	0.0143552929770701	0.0565835283663675	0.0143552929770701	0.070389327891398	0.124328135002202	0.0840642647884746	0	0.0840642647884746	0	0.0840642647884746	0.0565835283663675	0.0285691521967709	0.0840642647884746	0.0426443374084937	0.0840642647884746	0	0	0.0285691521967709	0	0.150559676575381	0.070389327891398	0	0.0426443374084937	0.0565835283663675	0.0285691521967709	0.0285691521967709	0.111031312388744	0.0840642647884746	0	0	0	0.0285691521967709	0.214124805352847	0.111031312388744	0.0426443374084937	0	0.150559676575381	0.070389327891398	0.0840642647884746	0.0976107966264223	0.176322772640463	0	0.16349873228288	0.0285691521967709	0.238786859587116	0.0285691521967709	0.0565835283663675	0.0426443374084937	0.0565835283663675	0.0143552929770701	0.0976107966264223	0.0565835283663675	0.111031312388744	0	0.124328135002202	0.0285691521967709	0.0565835283663675	0.0426443374084937	0.0976107966264223	0.137503523749935	0.22650852980868	0.124328135002202	0.111031312388744	0	0.070389327891398	0.0426443374084937	0.0565835283663675	0.0285691521967709	0.0840642647884746	0	0	0.070389327891398	0.189033824390017	0.0285691521967709	0	0.0285691521967709	0	0.124328135002202	0.0285691521967709	0.137503523749935	0.0285691521967709	0	0.111031312388744	0.0285691521967709	0	0.0426443374084937	0.0976107966264223	0.0285691521967709	0.176322772640463	0.0285691521967709	0.0976107966264223	0.0565835283663675	0.0976107966264223	0.0143552929770701	0.0426443374084937	0.137503523749935	0.0426443374084937	0.16349873228288	0	0.0426443374084937	0.250961573533219	0.0285691521967709	0.124328135002202	0.0285691521967709
"NPFFR2"	0.464668267003444	0.963474123974886	0.250961573533219	3.24488705912353	0.485426827170242	0	0.137503523749935	0.124328135002202	0.0565835283663675	0	0.111031312388744	0.263034405833794	0.31034012061215	0.0976107966264223	0	0.150559676575381	0.298658315564515	0	0.298658315564515	0	0.584962500721156	0.16349873228288	0.298658315564515	0.298658315564515	0.176322772640463	0.189033824390017	0.263034405833794	0.298658315564515	0	0.27500704749987	0.31034012061215	0	0.0840642647884746	0.0426443374084937	0.411426245726465	0.400537929583729	0.411426245726465	0.0285691521967709	0.321928094887362	0	0.0840642647884746	0.0840642647884746	0.669026765509631	0.37851162325373	0.150559676575381	0.150559676575381	0.687060688339892	0.137503523749935	0.20163386116965	0	0.678071905112638	0.526068811667588	0.815575428862573	0.411426245726465	2.65992455840238	0.20163386116965	0.321928094887362	0.356143810225275	0.124328135002202	0.20163386116965	1.81147103052984	0.070389327891398	0.137503523749935	0.176322772640463	0.214124805352847	0.704871964456353	0	0.189033824390017	1.29865831556452	0.298658315564515	0.263034405833794	0.505890929729957	0.37851162325373	0.485426827170242	0.263034405833794	0	0.495695162624069	0.622930350920177	0.22650852980868	0.333423733725192	0.389566811762726	0.298658315564515	0.0565835283663675	0.400537929583729	0.925999418556223	0.22650852980868	0.0840642647884746	0.189033824390017	0.214124805352847	0.22650852980868	0.485426827170242	0.37851162325373	0.124328135002202	0.31034012061215	0.263034405833794	3.1554254317472	0.545968369105292	0.464668267003444	0	0.31034012061215	0.137503523749935	1.36176835941915	0.0840642647884746	0.475084882948783	0.855989697308481	0.0426443374084937
"SMTNL2"	0.16349873228288	0.16349873228288	0.0426443374084937	0.941106310946431	0.189033824390017	0.214124805352847	0.189033824390017	0.111031312388744	0.238786859587116	0.641546029087524	0.53605290024021	0.0840642647884746	0.20163386116965	0.137503523749935	0.250961573533219	0	0.0840642647884746	0.20163386116965	0.070389327891398	1.07724299893246	0	0.0565835283663675	0.432959407276106	0.238786859587116	0.070389327891398	0.22650852980868	0.214124805352847	0.526068811667588	0.0840642647884746	0.20163386116965	0.0426443374084937	0.263034405833794	0.505890929729957	2.0496307677246	0.22650852980868	0.422233000683048	1.6507645591169	0.070389327891398	0.516015147003665	0.31034012061215	0.333423733725192	0.910732661902913	0.495695162624069	0.137503523749935	0.37851162325373	0.367371065648529	0.773996325111173	0.0976107966264223	0.485426827170242	0.400537929583729	0.565597175854225	0.0976107966264223	1.07724299893246	0.622930350920177	0.0426443374084937	0.214124805352847	0.454175893185802	0.176322772640463	0.739848102699327	0.75702324650746	0.250961573533219	0.594548549550354	0.20163386116965	0.55581615506164	0.565597175854225	0.815575428862573	0.31034012061215	0.464668267003444	0.75702324650746	0.321928094887362	0.565597175854225	0.0426443374084937	0.422233000683048	0.27500704749987	0.963474123974886	0	0.16349873228288	0.613531652917927	0.0426443374084937	0.27500704749987	0.250961573533219	0.27500704749987	0.137503523749935	0.0426443374084937	1	0.356143810225275	0.485426827170242	0.464668267003444	0.464668267003444	0.150559676575381	0.545968369105292	0.263034405833794	0.807354922057604	0.823749360308273	0.422233000683048	0.0840642647884746	0.189033824390017	0	0.070389327891398	0.400537929583729	0.0565835283663675	0.0565835283663675	0.678071905112638	0.400537929583729	0.333423733725192	0.545968369105292
"FGF9"	0.124328135002202	0.0285691521967709	0.0143552929770701	0.176322772640463	0.0976107966264223	0	0.0143552929770701	0.0565835283663675	0.0143552929770701	0.0565835283663675	0.263034405833794	0.0976107966264223	0.22650852980868	0.565597175854225	0.0426443374084937	0.124328135002202	0.0285691521967709	0.137503523749935	0.0285691521967709	0.0285691521967709	0.070389327891398	0.0426443374084937	0.400537929583729	0.263034405833794	0.0976107966264223	0.189033824390017	0.111031312388744	0.137503523749935	0.137503523749935	0.298658315564515	0.250961573533219	0.20163386116965	0.286881147788162	0.22650852980868	0.286881147788162	0.250961573533219	0.27500704749987	0.111031312388744	0.189033824390017	0.150559676575381	0.214124805352847	0.454175893185802	0.992768430768924	0.214124805352847	0.31034012061215	0.214124805352847	0.632268215499513	0.150559676575381	0.137503523749935	0.0143552929770701	0.27500704749987	0.286881147788162	0.526068811667588	0.790772037862	0.0976107966264223	0.321928094887362	0.389566811762726	0.367371065648529	0.20163386116965	0.214124805352847	0.22650852980868	0.16349873228288	0.505890929729957	0.432959407276106	0.55581615506164	0.485426827170242	0.150559676575381	0.454175893185802	0.214124805352847	0.575312330687437	0.321928094887362	0.0565835283663675	0.333423733725192	0.454175893185802	0.20163386116965	0.124328135002202	0.575312330687437	0.505890929729957	0.344828496997441	0.389566811762726	0.286881147788162	0.22650852980868	0.0976107966264223	0.432959407276106	0.422233000683048	0.16349873228288	0.389566811762726	0.495695162624069	0.27500704749987	0.0426443374084937	0.214124805352847	0.27500704749987	0.189033824390017	0.250961573533219	0.250961573533219	0.111031312388744	0.0285691521967709	0.0285691521967709	0.0285691521967709	0.286881147788162	0.0143552929770701	0.0426443374084937	0.238786859587116	0.137503523749935	0.189033824390017	0.956056652412403
