"HKB0023_3006_T"	"HKB0050_3005_T"	"HKB0137_3002_T"	"HKB0155_3000_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0233_3000_N"	"HKB0004_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3000_T"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3000_T"	"HKB0074_3003_N"	"HKB0079_3000_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3000_T"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0648_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0008_3006_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0049_3006_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0065_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0088_3000_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0120_3000_T"	"HKB0134_3006_T"	"HKB0143_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0182_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0209_3004_T"	"HKB0216_3000_N"	"HKB0220_3000_T"	"HKB0220_3003_N"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0636_3000_N"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"
"THY1"	7.47338105597243	5.24222139509837	6.29425313644451	6.58255600301406	5.66192057913509	6.13175409098481	4.71149490665009	4.53169336086147	3.43295940727611	5.07937811111865	4.22032995487956	4.87184364850932	5.68650052718322	4.16269343221124	5.27872821293894	6.66448284036468	4.67694435910691	6.35155766245043	5.77584069853125	5.49249415167943	6.17072627613155	5.24868662687383	5.4947356048628	4.89481776330794	4.62585493136806	4.58676474335514	5.89093302170554	6.15400794755902	4.38543103719352	4.72465027173297	6.59111089074275	5.40429006444484	4.43295940727611	4.64673869830785	4.94157586181824	4.88215391728701	5.04919510562227	5.66760832567372	5.85349670370232	5.9627803538048	4.71699089440494	5.02458563827827	5.51412226017071	6.5712217250481	4.8801957289431	5.68678063494857	6.08915913191124	4.74685018309805	5.69766263347052	5.69738463076402	6.37816477987163	4.92694824794977	5.89190518821193	5.75274859140713	5.31759350462347	5.97796675761948	4.07553263116736	5.23916887866545	5.66704055902299	5.39128655811118	6.33019983285091	6.25190841024167	6.22515922577737	6.49553528064453	5.8877689486479	5.04526821513853	6.4666271200415	5.03386345186628	4.88410945135923	5.74119729857143	5.90568784852686	6.39008295095166	6.75381844317354	5.71671659170597	5.8760257327227	7.07799064768406	5.16711703022744	5.94906796585291	4.93781516880342	6.89820835250872	5.45811948117451	5.63778411029132	5.42189651204225	4.50143914515887	5.52512925120397	7.51987209651443	5.13175409098481	3.25550073314839	6.82400405093315	6.92457500339273	6.74805863915717	7.51293794347466	5.97223312380739	7.09571348425126	6.06630450200819	5.14036967065153	5.84373265661131	6.4036085835437	6.61867915075156	6.84297883178833	6.66576226650835	7.05712530427152	5.674686619928	6.98253731439927	7.39506279951758	6.06845585200555	7.38154295118458	6.7016876643353	6.83491342970104	6.54550510069107	7.49872955858156	5.84498815668261	6.28577209324984	7.89512081866898	9.26952412546314	7.09718938723511	6.166514610409	6.92516868063287	8.19140472885276	7.16017396833022	4.51032901949057	6.24830712008724	7.69041709553247	7.3482855418512	8.22453233396399	4.80426011563474	6.86789646399265	5.74119729857143	7.82119997805645	6.47848651208419	6.16148463864166
"THBS1"	8.96465854343402	6.32840565895857	8.15106729244244	7.54882190845875	5.58676474335514	8.85330955540367	6.60273597566711	7.26425492037192	7.08576455377831	8.45133476610787	7.64760232900762	8.5870273824021	7.15522301925428	7.29038753976388	7.37016428054021	7.86980973013979	7.74550626586916	7.68727069271313	7.41886457739032	4.14893410452634	6.6387978999517	7.89129766091913	7.81031456149726	7.18824265626441	7.27686882997646	6.07574653806091	6.67722632823532	6.11249163574186	7.38033118422035	6.99197527423717	8.29530976985874	8.01680828768655	6.90267658665114	7.15228484230658	8.73077579651205	6.3684191550814	5.78109738148632	7.24079133216196	7.58097455455302	6.44642166708267	7.91151183292086	6.76274744195315	7.81723951098945	7.72239771342958	6.88923015239289	4.38474058729238	6.76686014382955	7.93492924769235	7.03386345186628	8.01691968840789	7.76307954642756	6.46972320817581	8.81124623414242	7.27136964656249	8.03979640762003	7.39626226099011	7.49081077347157	7.14098310487842	7.66746640495737	8.21037912279194	7.21606678308703	7.75555526197214	7.15340002773506	7.84260177161955	7.69564589909445	8.31962696546597	9.22057180274039	8.24697805961472	7.36658449859176	6.88740341635232	8.60384885148344	8.4827273006613	8.4748416022578	7.72934883193919	7.16208916202821	7.3819754785573	6.83567147948162	8.12907690293063	6.94766615679601	8.01775491974071	7.57946679976157	7.89299809305507	5.56864019541922	7.23342794374847	7.4898479604393	8.02475183781084	9.0533557482733	7.8330165608111	8.7218852774925	8.20124177119825	8.87150486117895	8.5454278748237	6.36946648365072	8.47411151394241	8.34735561361695	6.78017884352394	8.90680042435058	7.99684064779537	7.90183230578549	7.27919268447989	9.41584737899552	9.6514822821509	7.10202817936731	8.66338020236849	8.48972756361815	8.76636326246046	8.16057737834079	8.6818006194096	8.52230689287139	10.5601512916266	8.94348184227163	7.02912154912541	8.28641914533733	9.98001101492719	11.5427368692036	7.69348695749933	8.09660974826062	8.34331898366107	10.0774032419998	8.4310378743783	8.66835318047296	8.19046671168303	8.02950810116639	9.7444470492221	9.96846520495446	10.0023649820572	8.52583397891035	6.97096866052181	8.86229640115098	8.34505035110003	8.27677579789253
"LY86"	3.57893871309339	4.05398016818765	3.96716860753263	4.54101915313356	3.30888505741176	3.52105073690096	3.3743439890385	3.29719141656586	3.81455042346181	3.20006486151431	2.68929916053589	4.0496307677246	3.4154882710497	4.48928602262588	3.1407786557828	3.93357263826102	3.24336442569366	3.90014226035982	3.53977919169849	3.77188557851537	3.75595576955096	3.95140129167431	3.37712374912949	2.31903981556254	2.9429835981871	2.62293035092018	3.34340782229781	2.65306001710456	2.93357263826102	2.02502879449152	4.04176864995163	3.07210580048042	2.48284828306847	1.15055967657538	2.85798099512757	2.84197311892718	1.7311832415722	3.42088657497553	2.86393845042397	3.47378691161437	3.81352468929781	3.43295940727611	3.00898878322725	2.90881290773955	3.54720302475693	3.45022149589718	2.75060650483559	3.24944534108584	2.81147103052984	2.05311133645956	1.92599941855622	2.48284828306847	3.18745105402733	3.78659636189081	3.10097764772482	3.57410150808939	3.11270013274936	2.7311832415722	3.94673086014031	3.57046293102604	3.88849973551412	3.08406426478847	3.29719141656586	3.66562016406638	3.76553474636298	2.62527048937469	3.78345665436024	3.36457243229586	3.27798474729977	3.57893871309339	3.74092756031863	2.38681094647222	3.56437816856506	3.88752527074159	3.26753579806873	4.68201139080069	3.33628338786443	4.02856915219677	2.42223300068305	4.456149034648	3.72465027173297	3.7279204545632	3.05484847699562	3.39094277280254	4.22419466397043	3.27202318906105	2.83390207666916	3.31034012061215	5.18269229751619	3.24488705912353	3.42894634476948	4.00809242094872	5.32660925100527	4.19298316997399	5.06177619758669	4.83339613416323	3.46205231879643	4.44360665147561	3.83995958748953	3.73009646559547	3.29278174922785	4.38335869538511	3.58856473740135	4.43829285157915	4.30231905094883	3.7771566660045	4.37851162325373	4.50589092972996	4.75542173473424	3.0408924306469	4.52732060787705	4.19298316997399	4.27724089833207	4.51727569320958	5.13668357769724	4.29130885982897	3.82374936030827	4.73876783680019	5.17152710603881	4.63284983011771	4.21567859660793	4.86145916636151	5.21140163741847	4.21878116778407	5.07937811111865	5.25814199589377	4.56437816856506	4.89530262133331	4.41006969175638	4.51664555778096	5.13463167144765
"OLR1"	3.91169158187234	3.46858331700683	4.50207595604579	4.08576455377831	2.13750352374994	3.64731450954714	3.34056226902641	2.12763327972587	1.85598969730848	3.44095219802964	1.4541758931858	0.650764559116902	1.94860084749336	2.82984955984469	1.95233356636969	1.20163386116965	2	2.54349588342577	1.10433665981474	0	1.06350294230616	2.89530262133331	1.46988597627446	2.25096157353322	2.70708299177171	0.0426443374084937	1.01435529297707	0.495695162624069	1.75702324650746	0.176322772640463	0.678071905112638	1.66902676550963	2.32192809488736	0.0426443374084937	1.74416109557041	0.111031312388744	0.176322772640463	1.81557542886257	0.124328135002202	1.17632277264046	1.84398384404833	1.27500704749987	1.13093086982645	0.985500430304885	2.62760683812965	0.20163386116965	0.124328135002202	3.03562390973072	1.10433665981474	0.422233000683048	0.748461233004036	0.411426245726465	2.55826763405574	3.27351588970212	2.81352468929781	1.85598969730848	2.93357263826102	1.41142624572647	2.02147972741045	2.4541758931858	1.0071955014042	1.87970576628229	0.111031312388744	2.62058641045188	1.28688114778816	2.32192809488736	1.55090066464752	0.516015147003665	2.4905701304462	1.21412480535285	0.333423733725192	0.31034012061215	0.124328135002202	0.871843648509318	0.495695162624069	0.855989697308481	1.1243281350022	3.26753579806873	1.02147972741045	2.81966818349646	1.70043971814109	2.50080205305716	0.505890929729957	1.65535182861255	0.7311832415722	0.565597175854225	2.25701061820602	1.27500704749987	5.36317107711924	4.14241343787374	3.48542682717024	4.89917563048051	2.67355642399014	4.35120427725799	3.68818035858693	5.22149045504206	4.13668357769724	4.52418907844937	4.19849415363908	4.46401472450489	2.90496571868403	4.53356334821451	2.58736499093646	4.07980475463526	4.56254772419912	3.74308405554959	4.9297909977186	3.62058641045188	6.22554487000337	3.97452931248388	3.17312743348066	4.28466218548316	3.68257329734758	3.91647664443772	4.32048467801769	4.06608919045777	1.70929063572336	3.52105073690096	5.51506901403224	4.06004738366994	3.1586601753465	3.57531233068744	3.98185265328974	4.44228003525258	4.87725345387661	4.77663042305105	4.31034012061215	2.24792751344359	3.43295940727611	4.09254574154357	4.1811025507538
"RNASE3"	0.111031312388744	0.070389327891398	0	0	0	0	0	0	0	0	0	0	0	0	0.16349873228288	0.137503523749935	0	0	0	0	0	0	0	0	0	0	0.111031312388744	0	0.124328135002202	0	0	0	0	0	0	0.214124805352847	0	0.137503523749935	0.27500704749987	0	0	0	0	0	0	0	0	0.189033824390017	0	0	0	0	0.137503523749935	0.111031312388744	0	0	0	0	0	0.176322772640463	0	0.16349873228288	0	0	0.16349873228288	0	0	0	0	0	0	0	0.214124805352847	0	0	0	0.124328135002202	0	0	0.137503523749935	0	0	0	0	0	0	0	0	0.124328135002202	0	0	0	0	0	0.111031312388744	0.16349873228288	0	0.0840642647884746	0.0976107966264223	0.176322772640463	0	0.0976107966264223	0	0.111031312388744	0	0.0976107966264223	0	0	0	0	0	0.189033824390017	0	0	0.238786859587116	0.111031312388744	0.124328135002202	0	0	0	0.214124805352847	0	0.124328135002202	0	0	0	0	0	0	0	0.070389327891398
"SIRPB1"	0.925999418556223	1.32768736417605	1.66902676550963	1.51601514700366	0.545968369105292	1.58976348698498	1.30451104180995	1.19534759832222	1.96716860753263	2.12101540096137	1.70929063572336	0.464668267003444	0.941106310946431	1.59931779369823	2.114367024952	2.03913839390696	1.87578006306849	1.47508488294878	1.94485844580754	1.11103131238874	2.4276061727819	1.26903314645524	1.76553474636298	1.46988597627446	1.31614574229336	1.52105073690096	2.28983446517751	1.88362081628567	1.94110631094643	1.10433665981474	2.88557436437143	1.68706068833989	1.40599235967584	2.46205231879643	1.63691458035588	2.07724299893246	1.40599235967584	0.739848102699327	1.73552217729654	2.25398926623079	1.28095631383106	1.87970576628229	1.75274859140713	1.03562390973072	1.25701061820602	1.54596836910529	2.76977173924945	2.0703893278914	1.70043971814109	1.31614574229336	2.24488705912353	1.56559717585423	2.44625622988956	1.57046293102604	1.90689059560852	2.26002565596146	1.66448284036468	1.77820857639809	1.73984810269933	1.35049724708413	1.97085365434048	1.25701061820602	2.23878685958712	1.42223300068305	2.21412480535285	2.04614178164472	2.22032995487956	2.31903981556254	0.84799690655495	1.34482849699744	2.02147972741045	2.56803210477128	1.81966818349646	2.46727948045998	2.35049724708413	1.54596836910529	1.43295940727611	0.594548549550354	1.67807190511264	2.11103131238874	2.10097764772482	0.992768430768924	1.61353165291793	1.31614574229336	1.6507645591169	2.8073549220576	0.214124805352847	1.22650852980868	1.28095631383106	1.77820857639809	0.879705766282288	1.02856915219677	2.66902676550963	1.33342373372519	1.58014548442338	1.98185265328974	1.75702324650746	2.19534759832222	1.62760683812965	1.58014548442338	1.62293035092018	1.70487196445635	1.9560566524124	1.43295940727611	1.72246602447109	1.76553474636298	1.44360665147561	1.50080205305716	2.55826763405574	1.98913900736823	2.17312743348066	1.36737106564853	1.30451104180995	1.10433665981474	2.38128337250378	1.37295209791183	2.52105073690096	1.21412480535285	2.22342254993494	1.23266075679027	1.94860084749336	2.38404980679516	2.38404980679516	0.799087306074004	1.19534759832222	2.52105073690096	1.35614381022528	1.94485844580754	1.23878685958712	0.613531652917927	2.0703893278914
"CD300E"	0.594548549550354	0.389566811762726	0.641546029087524	0.918386234446348	0.6959938131099	0.6959938131099	0	0.111031312388744	1.0703893278914	0.839959587489532	0.790772037862	0.84799690655495	0.992768430768924	0.411426245726465	0.748461233004036	1.41142624572647	0.22650852980868	0.344828496997441	1.33913738491959	0.411426245726465	0.687060688339892	0.807354922057604	0.6959938131099	0.389566811762726	0.584962500721156	0.516015147003665	1.4541758931858	1.42223300068305	0.333423733725192	1.08406426478847	2.32768736417605	0.124328135002202	0.545968369105292	1.15055967657538	0.55581615506164	1.48026512205446	0.432959407276106	0.367371065648529	0.137503523749935	1.29865831556452	0.575312330687437	0.422233000683048	0.526068811667588	0.713695814843359	0.20163386116965	0.790772037862	1.39506279951758	0.925999418556223	0.7311832415722	0.773996325111173	1.61353165291793	1.1243281350022	1.0496307677246	0.454175893185802	1.41142624572647	0.16349873228288	0.545968369105292	0.137503523749935	1.32192809488736	0.584962500721156	1.60407132366886	0	1.32192809488736	0.678071905112638	1.50589092972996	0.722466024471091	1.90303827011291	1.70043971814109	0.432959407276106	1.41142624572647	1.60407132366886	1.13750352374994	1.73552217729654	2.01792190799726	1.61353165291793	0.678071905112638	1.16992500144231	0.970853654340484	0.22650852980868	1.75274859140713	0.432959407276106	0.839959587489532	1.53106949272595	0	1.07724299893246	1.33342373372519	1.22032995487956	0.298658315564515	1.13750352374994	1.32768736417605	2.0703893278914	0.773996325111173	1.6959938131099	1.02856915219677	1.29865831556452	1.57531233068744	2.08065766334523	1.58014548442338	0.650764559116902	1.23266075679027	1.58496250072116	0.333423733725192	1.43829285157915	0.722466024471091	1.58976348698498	2.34198574722862	1.23878685958712	0.485426827170242	1.05658352836637	1.22650852980868	2.39231742277876	0.948600847493356	0.613531652917927	0.622930350920177	1.23878685958712	1.14404636961671	3.36457243229586	1.09085343045111	2.30451104180995	0.356143810225275	0.545968369105292	3.07553263116736	1.88362081628567	0.176322772640463	0.704871964456353	0.895302621333307	0.963474123974886	0.545968369105292	1.17632277264046	0.0976107966264223	0.356143810225275
"CD69"	2.64154602908752	3.36036427654347	2.65306001710456	3.44890095114513	0.895302621333307	2.87381319835909	1.89917563048051	3.27351588970212	3.11270013274936	3.82781902461732	3.40735275114004	1.87970576628229	2.23266075679027	3.64038956005495	3.31614574229336	3.75488750216347	2.41683974191283	3.70154905694307	3.56559717585422	1.68706068833989	2.43562859405209	5.2460279805281	3.86294724802092	2.799087306074	2.80529245560071	2.6667565918848	3.81659970653491	2.45680614923047	2.53106949272595	3.93262815702213	3.8569856897822	3.70376517879341	2.75702324650746	4.03121873061072	3.24031432933371	3.43162295971329	2.21412480535285	4.37920505996061	4.01346225980656	3.77294133783134	2.48800077083407	2.611172380044	1.99276843076892	2.30451104180995	2.61353165291793	2.25398926623079	3.08065766334523	4.05484847699562	2.64385618977472	2.34198574722862	3.99548451887751	3.35614381022528	4.76818432477693	2.21723071622067	3.33913738491959	4.52418907844937	1.77399632511117	1.94485844580754	4.05658352836637	2.3533232911629	1.97085365434048	3.27649666564036	3.90881290773955	2.23572705983806	2.59215800212536	3.29278174922785	3.41006969175638	2.74200621086674	3.52230689287139	3.36457243229586	3.25398926623079	3.59931779369823	2.16027483140859	4.38266725274504	4.56071495447448	3.63807383718072	3.27351588970212	3.35895882583233	2.34766565630097	4.82527683005487	2.26002565596146	2.88166461932035	4.3819754785573	2.81147103052984	3.45811948117451	3.02680005934372	2.6667565918848	3.40871186102943	3.52857131887076	1.63691458035588	2.10433665981474	2.31034012061215	6.0203688510632	3.38128337250378	5.03077747199254	3.07724299893246	1.77820857639809	3.31324585178756	3.20789285164133	2.85996954822103	2.31614574229336	3.98276546258365	2.22032995487956	3.35614381022528	3.57288966842058	2.91456452349394	3.12598165385472	1.98913900736823	4.34766565630097	2.55336050333533	4.02147972741045	3.22804904788446	4.02236781302845	1.8073549220576	2.41142624572647	3.32912359629157	2.45680614923047	4.51601514700366	2.93168305705981	3.89336221076387	3.29719141656586	4.46532151358055	4.40531168259745	2.52606881166759	2.19219416528334	4.25927248703759	2.78031009904338	5.75702324650746	3.34624777408278	4.40531168259745	3.45022149589718
"RGL4"	0	0.37851162325373	0.0976107966264223	0.124328135002202	0	0.070389327891398	0.137503523749935	0.214124805352847	0.189033824390017	0.238786859587116	0.0565835283663675	0.137503523749935	0.0976107966264223	0.214124805352847	0.22650852980868	0.137503523749935	0.0976107966264223	0.22650852980868	0.150559676575381	0	0.0426443374084937	0.356143810225275	0.20163386116965	0.124328135002202	0.150559676575381	0.0565835283663675	0.124328135002202	0.137503523749935	0.124328135002202	0.150559676575381	0.111031312388744	0.124328135002202	0.0976107966264223	0.27500704749987	0.0285691521967709	0.263034405833794	0.263034405833794	0.27500704749987	0.124328135002202	0.238786859587116	0.0840642647884746	0.124328135002202	0.0426443374084937	0.0565835283663675	0.0840642647884746	0.0426443374084937	0.238786859587116	0.37851162325373	0	0.0285691521967709	0.0285691521967709	0.0565835283663675	0.111031312388744	0.0285691521967709	0.0565835283663675	0.22650852980868	0.070389327891398	0.176322772640463	0.263034405833794	0	0.150559676575381	0	0.137503523749935	0.070389327891398	0.22650852980868	0.333423733725192	0.124328135002202	0.137503523749935	0	0	0.070389327891398	0.214124805352847	0.137503523749935	0.238786859587116	0.0565835283663675	0.111031312388744	0.31034012061215	0.124328135002202	0.0565835283663675	0.238786859587116	0.263034405833794	0.485426827170242	0.16349873228288	0.137503523749935	0.070389327891398	0.422233000683048	0.0840642647884746	0.0976107966264223	0.124328135002202	0.0143552929770701	0.0143552929770701	0.124328135002202	1.07724299893246	0.137503523749935	0.389566811762726	0.150559676575381	0.137503523749935	0.298658315564515	0.286881147788162	0.16349873228288	0.150559676575381	0.070389327891398	0.238786859587116	0.0976107966264223	0.176322772640463	0.214124805352847	0.0976107966264223	0.20163386116965	0.545968369105292	0.070389327891398	0.321928094887362	0.31034012061215	0.0840642647884746	0.070389327891398	0.137503523749935	0.27500704749987	0	0.495695162624069	0.111031312388744	0.250961573533219	0.0565835283663675	0.37851162325373	0.565597175854225	0.0840642647884746	0.0426443374084937	0.400537929583729	0.298658315564515	0.782408564927373	0.20163386116965	0.659924558402378	0.333423733725192
"TRPA1"	0.16349873228288	0.124328135002202	0.263034405833794	0	0.0285691521967709	0.250961573533219	0	0.0143552929770701	0.0143552929770701	0.0426443374084937	0.0143552929770701	0.0285691521967709	0.070389327891398	0.124328135002202	0.0143552929770701	0.0426443374084937	0.0143552929770701	0	0	0	0.0840642647884746	0.16349873228288	0.0285691521967709	0	0.0565835283663675	0.0285691521967709	0.16349873228288	0.0285691521967709	0.0143552929770701	0	0.0143552929770701	0.0426443374084937	0.0285691521967709	0	0	0.0285691521967709	0.0143552929770701	0.0976107966264223	0.0143552929770701	0.0285691521967709	0.0143552929770701	0.0285691521967709	0.070389327891398	0.0840642647884746	0.454175893185802	0.0143552929770701	0	0.0143552929770701	0.137503523749935	0.0143552929770701	0	0	0.0143552929770701	0.0143552929770701	5.06479664591181	0.070389327891398	0	0.0285691521967709	0.0143552929770701	0	0.0285691521967709	0	0.0565835283663675	0.0143552929770701	0.0565835283663675	0.0565835283663675	0.0143552929770701	0.124328135002202	0.150559676575381	0.111031312388744	0.0840642647884746	0.0565835283663675	0.0143552929770701	0.0976107966264223	0	0	0.0285691521967709	0.20163386116965	0	0.0426443374084937	0.0426443374084937	0.0285691521967709	0	0	0.0565835283663675	5.70321146739115	0.0285691521967709	0.0840642647884746	0.0565835283663675	0.238786859587116	0.176322772640463	4.4154882710497	1.23878685958712	0.831877241191673	0.0565835283663675	0	0.584962500721156	0.124328135002202	0.189033824390017	0.238786859587116	0.584962500721156	3.21101219348551	0.0143552929770701	0.070389327891398	0	0.613531652917927	3.84398384404833	0.0565835283663675	6.14547367031771	0.263034405833794	0.0285691521967709	0.238786859587116	0.0426443374084937	1.29278174922785	0.20163386116965	1.23266075679027	0.286881147788162	0.111031312388744	5.5978290978269	2.17951105027151	0.150559676575381	0.622930350920177	0.263034405833794	2.71149490665009	2.0703893278914	0.189033824390017	0.485426827170242	0.704871964456353	5.45022149589718	0.150559676575381	0.575312330687437
